date,open,high,low,close,volume,change
2024-11-11,242000.0,258000.0,242000.0,254500.0,284905,10000.0
2024-11-12,254500.0,263500.0,254000.0,255500.0,365772,1000.0
2024-11-13,255500.0,257500.0,251000.0,253000.0,213941,-2500.0
2024-11-14,255000.0,260500.0,251500.0,255500.0,340074,2500.0
2024-11-15,259500.0,260500.0,249000.0,251500.0,195549,-4000.0
2024-11-18,250000.0,261000.0,249500.0,258500.0,241106,7000.0
2024-11-19,258500.0,261000.0,249000.0,250500.0,360926,-8000.0
2024-11-20,251500.0,260000.0,246500.0,255000.0,300972,4500.0
2024-11-21,257000.0,260000.0,254000.0,254000.0,184627,-1000.0
2024-11-22,256500.0,257000.0,251500.0,254000.0,114974,0.0
2024-11-25,256000.0,256500.0,246500.0,246500.0,394158,-7500.0
2024-11-26,247000.0,249500.0,243000.0,249000.0,149204,2500.0
2024-11-27,245500.0,250000.0,243500.0,246000.0,151646,-3000.0
2024-11-28,244000.0,247500.0,240500.0,245500.0,104136,-500.0
2024-11-29,246000.0,246500.0,237000.0,239500.0,151105,-6000.0
2024-12-02,244000.0,251000.0,241500.0,245500.0,134852,6000.0
2024-12-03,250000.0,250000.0,240000.0,242000.0,180439,-3500.0
2024-12-04,238500.0,239500.0,234000.0,238000.0,180887,-4000.0
2024-12-05,236000.0,238000.0,232000.0,236500.0,167928,-1500.0
2024-12-06,238500.0,242000.0,235000.0,237000.0,161793,500.0
2024-12-09,239000.0,244000.0,235500.0,243000.0,280707,6000.0
2024-12-10,246000.0,252000.0,243000.0,248500.0,191480,5500.0
2024-12-11,246500.0,250500.0,243000.0,249500.0,124618,1000.0
2024-12-12,248500.0,250000.0,244000.0,246500.0,277092,-3000.0
2024-12-13,247500.0,249500.0,242000.0,244000.0,266223,-2500.0
2024-12-16,244500.0,245500.0,236000.0,237500.0,170497,-6500.0
2024-12-17,237000.0,239500.0,235500.0,239500.0,175405,2000.0
2024-12-18,241500.0,252500.0,241500.0,252000.0,191753,12500.0
2024-12-19,248000.0,256000.0,247500.0,250000.0,251708,-2000.0
2024-12-20,247000.0,250000.0,244000.0,244000.0,498832,-6000.0
2024-12-23,245500.0,245500.0,241000.0,244000.0,130390,0.0
2024-12-24,244000.0,246000.0,239500.0,243000.0,131161,-1000.0
2024-12-26,242000.0,244000.0,239500.0,242000.0,94291,-1000.0
2024-12-27,240500.0,243000.0,234500.0,236500.0,186396,-5500.0
2024-12-30,236000.0,240000.0,235500.0,236500.0,72518,0.0
2025-01-02,238000.0,253500.0,237500.0,249000.0,256370,12500.0
2025-01-03,245500.0,251000.0,245500.0,246500.0,110801,-2500.0
2025-01-06,245500.0,248500.0,238000.0,244500.0,146101,-2000.0
2025-01-07,244000.0,251500.0,244000.0,249000.0,160434,4500.0
2025-01-08,247000.0,254500.0,245000.0,251000.0,168941,2000.0
2025-01-09,251000.0,261500.0,250500.0,253000.0,241446,2000.0
2025-01-10,251000.0,259000.0,251000.0,257500.0,215004,4500.0
2025-01-13,255000.0,257000.0,250500.0,254000.0,163787,-3500.0
2025-01-14,252000.0,253500.0,248500.0,253500.0,136292,-500.0
2025-01-15,254000.0,258000.0,250500.0,253500.0,186326,0.0
2025-01-16,254000.0,254500.0,249500.0,252500.0,184625,-1000.0
2025-01-17,250000.0,253000.0,247500.0,252500.0,170954,0.0
2025-01-20,252000.0,252500.0,243500.0,244000.0,127000,-8500.0
2025-01-21,245000.0,252500.0,245000.0,250000.0,151404,6000.0
2025-01-22,252000.0,254000.0,248000.0,253000.0,180573,3000.0
2025-01-23,253500.0,257500.0,251500.0,252000.0,289693,-1000.0
2025-01-24,259000.0,265000.0,259000.0,263500.0,569055,11500.0
2025-01-31,266000.0,268500.0,259500.0,263500.0,288546,0.0
2025-02-03,258500.0,261000.0,253500.0,257000.0,273890,-6500.0
2025-02-04,264500.0,264500.0,252500.0,252500.0,185193,-4500.0
2025-02-05,252500.0,254500.0,248000.0,251500.0,198039,-1000.0
2025-02-06,251500.0,254500.0,249000.0,251500.0,195482,0.0
2025-02-07,248500.0,250000.0,245500.0,247000.0,172737,-4500.0
2025-02-10,244000.0,249500.0,243000.0,246500.0,191841,-500.0
2025-02-11,247000.0,252000.0,245000.0,248500.0,173078,2000.0
2025-02-12,249000.0,249500.0,241000.0,242500.0,123531,-6000.0
2025-02-13,244000.0,247500.0,243000.0,243000.0,243167,500.0
2025-02-14,247000.0,252500.0,247000.0,249500.0,161821,6500.0
2025-02-17,250000.0,250000.0,243000.0,245500.0,155375,-4000.0
2025-02-18,245000.0,249500.0,245000.0,248000.0,150895,2500.0
2025-02-19,246000.0,258500.0,245500.0,255500.0,191123,7500.0
2025-02-20,252000.0,255500.0,249500.0,255500.0,159566,0.0
2025-02-21,260500.0,269000.0,254000.0,254500.0,243582,-1000.0
2025-02-24,254500.0,257500.0,252500.0,256500.0,99865,2000.0
2025-02-25,254000.0,259000.0,254000.0,255000.0,122768,-1500.0
2025-02-26,254000.0,258000.0,251000.0,256500.0,135287,1500.0
2025-02-27,256500.0,260500.0,255000.0,260500.0,157654,4000.0
2025-02-28,257500.0,260000.0,245000.0,245500.0,283138,-15000.0
2025-03-04,248500.0,256500.0,246500.0,250000.0,149579,4500.0
2025-03-05,252500.0,254000.0,245500.0,251000.0,156230,1000.0
2025-03-06,253000.0,259000.0,252500.0,257000.0,122205,6000.0
2025-03-07,257000.0,259000.0,255000.0,256000.0,104329,-1000.0
2025-03-10,255000.0,261000.0,255000.0,258500.0,113858,2500.0
2025-03-11,251000.0,253000.0,245000.0,248000.0,226218,-10500.0
2025-03-12,245000.0,248000.0,240500.0,248000.0,173718,0.0
2025-03-13,248000.0,256000.0,247500.0,256000.0,219828,8000.0
2025-03-14,253500.0,256500.0,250000.0,255500.0,216811,-500.0
2025-03-17,255000.0,259500.0,254000.0,259500.0,159986,4000.0
2025-03-18,259500.0,265500.0,258500.0,264000.0,222834,4500.0
2025-03-19,264000.0,272000.0,263500.0,270000.0,342647,6000.0
2025-03-20,269500.0,275000.0,269500.0,270500.0,330007,500.0
2025-03-21,266500.0,272000.0,263500.0,266500.0,259174,-4000.0
2025-03-24,268500.0,281000.0,266500.0,279500.0,377410,13000.0
2025-03-25,288000.0,289000.0,279500.0,281500.0,358202,2000.0
2025-03-26,285000.0,286000.0,281500.0,285500.0,189924,4000.0
2025-03-27,276500.0,283000.0,274000.0,279500.0,330838,-6000.0
2025-03-28,276000.0,276500.0,264500.0,267500.0,212911,-12000.0
2025-03-31,264000.0,265500.0,258500.0,260500.0,179462,-7000.0
2025-04-01,262500.0,264000.0,258000.0,261500.0,164973,1000.0
2025-04-02,260500.0,268500.0,258500.0,265000.0,144936,3500.0
2025-04-03,253500.0,260000.0,252500.0,260000.0,243145,-5000.0
2025-04-04,258500.0,263000.0,255500.0,259000.0,154827,-1000.0
2025-04-07,248500.0,251500.0,243000.0,248500.0,170953,-10500.0
2025-04-08,250500.0,251000.0,235500.0,236500.0,236443,-12000.0
2025-04-09,237500.0,239500.0,233500.0,235000.0,154384,-1500.0
2025-04-10,247500.0,249000.0,241500.0,243500.0,192769,8500.0
2025-04-11,238500.0,239500.0,233000.0,234500.0,195165,-9000.0
2025-04-14,233500.0,237000.0,232000.0,235000.0,131869,500.0
