date,open,high,low,close,volume,change
2026-01-02,120200.0,128500.0,120200.0,128500.0,30463279,8600.0
2026-01-05,134600.0,138600.0,133600.0,138100.0,42863376,9600.0
2026-01-06,135300.0,139300.0,132700.0,138900.0,45321341,800.0
2026-01-07,143500.0,144400.0,137600.0,141000.0,46317413,2100.0
2026-01-08,138300.0,144500.0,138300.0,138800.0,41449329,-2200.0
2026-01-09,136000.0,140700.0,135200.0,139000.0,29520566,200.0
2026-01-12,141000.0,142000.0,136900.0,138800.0,26271134,-200.0
2026-01-13,139800.0,140200.0,136900.0,137600.0,22384699,-1200.0
2026-01-14,137000.0,140300.0,136800.0,140300.0,18444394,2700.0
2026-01-15,139000.0,144000.0,138300.0,143900.0,24701126,3600.0
2026-01-16,145300.0,149500.0,144300.0,148900.0,30000219,5000.0
2026-01-19,147200.0,150600.0,146600.0,149300.0,22762497,400.0
2026-01-20,148500.0,149300.0,143900.0,145200.0,24059218,-4100.0
2026-01-21,141900.0,149800.0,141800.0,149500.0,31703610,4300.0
2026-01-22,155000.0,157000.0,150800.0,152300.0,32073624,2800.0
2026-01-23,154700.0,156000.0,150100.0,152100.0,25407497,-200.0
2026-01-26,154900.0,156400.0,151500.0,152100.0,20561689,0.0
2026-01-27,150500.0,159500.0,149200.0,159500.0,29423670,7400.0
2026-01-28,162600.0,163300.0,160200.0,162400.0,29456431,2900.0
2026-01-29,166200.0,166600.0,157100.0,160700.0,36087223,-1700.0
2026-01-30,160100.0,166500.0,160100.0,160500.0,40557267,-200.0
2026-02-02,155700.0,159600.0,150400.0,150400.0,39748369,-10100.0
2026-02-03,157900.0,167500.0,157200.0,167500.0,36529813,17100.0
2026-02-04,163500.0,169400.0,163100.0,169100.0,29943042,1600.0
2026-02-05,162000.0,164000.0,158500.0,159300.0,38435228,-9800.0
2026-02-06,154100.0,160300.0,151600.0,158600.0,36358081,-700.0
2026-02-09,168600.0,168700.0,165000.0,166400.0,25098971,7800.0
2026-02-10,167400.0,168100.0,165500.0,165800.0,19369566,-600.0
2026-02-11,164000.0,168600.0,162000.0,167800.0,22760242,2000.0
2026-02-12,171200.0,179600.0,170100.0,178600.0,41296011,10800.0
2026-02-13,179500.0,184400.0,178900.0,181200.0,34454192,2600.0
2026-02-19,188000.0,190900.0,187100.0,190000.0,27049388,8800.0
2026-02-20,190000.0,190300.0,188600.0,190100.0,24213880,100.0
2026-02-23,194400.0,197600.0,190500.0,193000.0,26364684,2900.0
2026-02-24,193000.0,200000.0,192000.0,200000.0,28060617,7000.0
2026-02-25,202500.0,206000.0,201000.0,203500.0,26987996,3500.0
2026-02-26,206500.0,219000.0,206000.0,218000.0,30095763,14500.0
2026-02-27,210000.0,223000.0,210000.0,216500.0,51774768,-1500.0
2026-03-03,209500.0,212500.0,195100.0,195100.0,54879010,-21400.0
2026-03-04,184200.0,195900.0,171900.0,172200.0,89427954,-22900.0
2026-03-05,195000.0,199700.0,188100.0,191600.0,53959129,19400.0
2026-03-06,186100.0,189700.0,181000.0,188200.0,29522650,-3400.0
2026-03-09,173500.0,175500.0,167300.0,173500.0,43066020,-14700.0
2026-03-10,187600.0,191500.0,184300.0,187900.0,33530170,14400.0
2026-03-11,193000.0,194800.0,187700.0,190000.0,24311356,2100.0
2026-03-12,186600.0,190000.0,185900.0,187900.0,20440753,-2100.0
2026-03-13,180000.0,186200.0,179900.0,183500.0,19566331,-4400.0
2026-03-16,184600.0,189000.0,183600.0,188700.0,19747901,5200.0
2026-03-17,198000.0,198000.0,193100.0,193900.0,20300082,5200.0
2026-03-18,200500.0,209000.0,199700.0,208500.0,25148481,14600.0
2026-03-19,199900.0,205000.0,199600.0,200500.0,19884483,-8000.0
2026-03-20,202000.0,202500.0,199000.0,199400.0,35279762,-1100
