date,open,high,low,close,volume,change
2024-11-27,196800.0,205000.0,196200.0,203000.0,2305266,7400.0
2024-11-28,204000.0,208000.0,202000.0,204500.0,1341153,1500.0
2024-11-29,204500.0,209000.0,201500.0,206500.0,1243799,2000.0
2024-12-02,208500.0,210500.0,203000.0,203500.0,1220401,-3000.0
2024-12-03,207500.0,210000.0,204500.0,209000.0,1101247,5500.0
2024-12-04,205000.0,209000.0,200500.0,202500.0,1758995,-6500.0
2024-12-05,204500.0,208000.0,203000.0,204000.0,1438398,1500.0
2024-12-06,204000.0,206000.0,197300.0,204500.0,1336764,500.0
2024-12-09,200500.0,204000.0,200500.0,201500.0,1206493,-3000.0
2024-12-10,204500.0,209000.0,203000.0,209000.0,905766,7500.0
2024-12-11,209000.0,218000.0,208500.0,218000.0,1547595,9000.0
2024-12-12,219000.0,220000.0,206000.0,208000.0,2167932,-10000.0
2024-12-13,209000.0,212000.0,205000.0,210000.0,1102386,2000.0
2024-12-16,213500.0,218000.0,211500.0,214000.0,945545,4000.0
2024-12-17,214500.0,215000.0,209000.0,209500.0,895923,-4500.0
2024-12-18,209500.0,215000.0,209500.0,212500.0,663879,3000.0
2024-12-19,208500.0,211500.0,207500.0,209500.0,640399,-3000.0
2024-12-20,211000.0,213000.0,208500.0,210000.0,775746,500.0
2024-12-23,212500.0,213000.0,200000.0,201000.0,1169871,-9000.0
2024-12-24,200500.0,204000.0,200500.0,202500.0,557658,1500.0
2024-12-26,202500.0,203000.0,197000.0,199900.0,645976,-2600.0
2024-12-27,198700.0,200500.0,195500.0,197700.0,689235,-2200.0
2024-12-30,196800.0,201500.0,196400.0,198900.0,577293,1200.0
2025-01-02,199500.0,202000.0,191700.0,193800.0,698458,-5100.0
2025-01-03,193200.0,202000.0,193200.0,200500.0,798480,6700.0
2025-01-06,200500.0,208500.0,200500.0,208500.0,770359,8000.0
2025-01-07,210000.0,213000.0,207000.0,208000.0,603701,-500.0
2025-01-08,206500.0,210000.0,206000.0,207000.0,523637,-1000.0
2025-01-09,208500.0,210000.0,201000.0,202500.0,777551,-4500.0
2025-01-10,203000.0,204500.0,201000.0,202000.0,441863,-500.0
2025-01-13,201000.0,205000.0,200000.0,204000.0,543782,2000.0
2025-01-14,204000.0,205500.0,202000.0,202000.0,499095,-2000.0
2025-01-15,203000.0,207000.0,202000.0,206500.0,678808,4500.0
2025-01-16,210000.0,211000.0,205000.0,206500.0,642605,0.0
2025-01-17,206000.0,210000.0,203500.0,209000.0,701799,2500.0
2025-01-20,209000.0,209500.0,204500.0,205000.0,398841,-4000.0
2025-01-21,205000.0,208000.0,203000.0,204500.0,357682,-500.0
2025-01-22,207000.0,211500.0,204000.0,204000.0,555170,-500.0
2025-01-23,206000.0,207500.0,204000.0,204500.0,487301,500.0
2025-01-24,205500.0,209000.0,203500.0,204000.0,419464,-500.0
2025-01-31,208500.0,218500.0,208500.0,216500.0,1964710,12500.0
2025-02-03,217500.0,219500.0,213500.0,217000.0,1410072,500.0
2025-02-04,220000.0,224000.0,217000.0,218500.0,1432688,1500.0
2025-02-05,222500.0,232000.0,219000.0,229000.0,2336982,10500.0
2025-02-06,229500.0,232000.0,223500.0,232000.0,1718369,3000.0
2025-02-07,235500.0,235500.0,223000.0,225500.0,1908836,-6500.0
2025-02-10,229500.0,232000.0,227000.0,227500.0,1234703,2000.0
2025-02-11,227500.0,231500.0,225500.0,228500.0,808905,1000.0
2025-02-12,230000.0,230500.0,222500.0,225000.0,945298,-3500.0
2025-02-13,225000.0,226000.0,218000.0,220000.0,1028493,-5000.0
2025-02-14,222000.0,224500.0,220000.0,221000.0,574538,1000.0
2025-02-17,221500.0,224000.0,219500.0,221000.0,615576,0.0
2025-02-18,221500.0,223000.0,218000.0,222500.0,630070,1500.0
2025-02-19,222500.0,224000.0,220000.0,222000.0,569222,-500.0
2025-02-20,221000.0,225500.0,218500.0,221500.0,614258,-500.0
2025-02-21,222500.0,228000.0,222000.0,226500.0,821558,5000.0
2025-02-24,224000.0,228000.0,224000.0,228000.0,526842,1500.0
2025-02-25,226000.0,230000.0,224500.0,228500.0,622624,500.0
2025-02-26,228500.0,232000.0,227500.0,231500.0,708250,3000.0
2025-02-27,230500.0,230500.0,218000.0,219000.0,1125911,-12500.0
2025-02-28,214500.0,217000.0,206500.0,207000.0,1660981,-12000.0
2025-03-04,205000.0,210000.0,204500.0,205500.0,673266,-1500.0
2025-03-05,210500.0,212000.0,205500.0,207500.0,761832,2000.0
2025-03-06,208500.0,220000.0,207500.0,219000.0,998317,11500.0
2025-03-07,216000.0,216500.0,213000.0,213000.0,630434,-6000.0
2025-03-10,211500.0,217000.0,210500.0,215000.0,542653,2000.0
2025-03-11,205500.0,214500.0,205000.0,212500.0,586599,-2500.0
2025-03-12,212500.0,215500.0,211000.0,214000.0,409913,1500.0
2025-03-13,217500.0,219500.0,213000.0,216000.0,622944,2000.0
2025-03-14,215500.0,216500.0,208000.0,208000.0,519114,-8000.0
2025-03-17,210000.0,211000.0,207500.0,211000.0,481843,3000.0
2025-03-18,211000.0,214000.0,208000.0,209000.0,669726,-2000.0
2025-03-19,208000.0,211500.0,207500.0,208000.0,710932,-1000.0
2025-03-20,210000.0,210000.0,207500.0,208000.0,593445,0.0
2025-03-21,209500.0,210500.0,206000.0,209500.0,685909,1500.0
2025-03-24,209500.0,210500.0,206000.0,207000.0,354434,-2500.0
2025-03-25,208500.0,209000.0,206500.0,207500.0,365297,500.0
2025-03-26,207500.0,208500.0,203000.0,204000.0,790441,-3500.0
2025-03-27,201000.0,203000.0,196500.0,197800.0,1501086,-6200.0
2025-03-28,197600.0,197700.0,193900.0,194700.0,700564,-3100.0
2025-03-31,191400.0,192100.0,189200.0,191000.0,668750,-3700.0
2025-04-01,191600.0,198000.0,191600.0,196700.0,485068,5700.0
2025-04-02,197600.0,197800.0,194200.0,195600.0,461848,-1100.0
2025-04-03,190900.0,199600.0,190800.0,198600.0,577896,3000.0
2025-04-04,196700.0,202500.0,194100.0,197800.0,672143,-800.0
2025-04-07,192400.0,195200.0,189300.0,191800.0,597627,-6000.0
2025-04-08,192100.0,193000.0,179200.0,179600.0,1366603,-12200.0
2025-04-09,179000.0,181300.0,176200.0,176900.0,621304,-2700.0
2025-04-10,184200.0,184600.0,179800.0,183900.0,656557,7000.0
2025-04-11,180200.0,184100.0,180100.0,183000.0,569473,-900.0
2025-04-14,183000.0,185100.0,182500.0,182700.0,391419,-300.0
2025-04-15,184800.0,186400.0,183700.0,183900.0,345595,1200.0
2025-04-16,183900.0,186300.0,183000.0,184400.0,427131,500.0
2025-04-17,184800.0,185400.0,182100.0,183600.0,237641,-800.0
2025-04-18,184700.0,187900.0,184000.0,187500.0,287707,3900.0
2025-04-21,189100.0,190800.0,187200.0,187500.0,246628,0.0
2025-04-22,187200.0,195700.0,186000.0,193700.0,645159,6200.0
2025-04-23,196000.0,196300.0,192600.0,192900.0,391879,-800.0
2025-04-24,192600.0,193800.0,190400.0,191500.0,417055,-1400.0
2025-04-25,193400.0,195100.0,192200.0,193500.0,391764,2000.0
2025-04-28,194300.0,196500.0,192700.0,195500.0,313415,2000.0
2025-04-29,195500.0,197400.0,193700.0,196500.0,325432,1000.0
2025-04-30,196200.0,200500.0,195800.0,200500.0,523186,4000.0
2025-05-02,199800.0,200500.0,197300.0,197400.0,280801,-3100.0
2025-05-07,200000.0,202000.0,198200.0,199100.0,622014,1700.0
2025-05-08,195100.0,196600.0,188500.0,188700.0,1199556,-10400.0
2025-05-09,190000.0,192100.0,189500.0,191000.0,558440,2300.0
2025-05-12,192800.0,194300.0,189700.0,190200.0,437578,-800.0
2025-05-13,190000.0,191000.0,187600.0,188200.0,680047,-2000.0
2025-05-14,189900.0,191400.0,188900.0,191200.0,363846,3000.0
2025-05-15,189800.0,190300.0,188200.0,189200.0,355097,-2000.0
2025-05-16,189100.0,189700.0,187500.0,187800.0,285272,-1400.0
2025-05-19,187600.0,188200.0,184500.0,185400.0,262018,-2400.0
2025-05-20,185800.0,186500.0,184000.0,185000.0,293512,-400.0
2025-05-21,185900.0,186500.0,184600.0,184800.0,382117,-200.0
2025-05-22,183200.0,184500.0,181100.0,183200.0,469433,-1600.0
2025-05-23,184100.0,185300.0,182800.0,183100.0,257074,-100.0
2025-05-26,183100.0,188000.0,181800.0,188000.0,472314,4900.0
2025-05-27,186200.0,186900.0,183000.0,183800.0,668670,-4200.0
2025-05-28,184600.0,189000.0,184100.0,187700.0,727369,3900.0
2025-05-29,189300.0,190600.0,187700.0,189300.0,649059,1600.0
2025-05-30,188700.0,188800.0,186100.0,187500.0,989028,-1800.0
2025-06-02,185800.0,188300.0,185700.0,186500.0,408085,-1000.0
2025-06-04,189000.0,189100.0,185500.0,185500.0,817069,-1000.0
2025-06-05,186300.0,192000.0,186300.0,191200.0,911249,5700.0
2025-06-09,195400.0,202500.0,192300.0,198500.0,1407038,7300.0
2025-06-10,204000.0,204000.0,196800.0,200000.0,911907,1500.0
2025-06-11,200500.0,202000.0,198900.0,201000.0,512085,1000.0
2025-06-12,199500.0,201500.0,198900.0,198900.0,624703,-2100.0
2025-06-13,203500.0,206000.0,197400.0,200500.0,1050533,1600.0
2025-06-16,211000.0,211500.0,202000.0,209500.0,1159906,9000.0
2025-06-17,212000.0,213000.0,204000.0,206500.0,837169,-3000.0
2025-06-18,204500.0,244500.0,204000.0,243500.0,5706879,37000.0
2025-06-19,254500.0,259000.0,248500.0,252000.0,3810468,8500.0
2025-06-20,249000.0,269500.0,245000.0,269500.0,4889308,17500.0
2025-06-23,276500.0,295000.0,270000.0,290000.0,5050411,20500.0
2025-06-24,288500.0,292500.0,277500.0,290500.0,4326501,500.0
2025-06-25,282500.0,286500.0,276000.0,283500.0,2862461,-7000.0
2025-06-26,270000.0,275000.0,254000.0,261000.0,4314779,-22500.0
2025-06-27,263500.0,265000.0,252000.0,257500.0,2316733,-3500.0
2025-06-30,257000.0,268000.0,255500.0,262500.0,2219752,5000.0
2025-07-01,264000.0,269000.0,260000.0,262000.0,1791173,-500.0
2025-07-02,263000.0,263500.0,250000.0,252000.0,1870730,-10000.0
2025-07-03,250500.0,260000.0,249500.0,253000.0,1207730,1000.0
2025-07-04,252500.0,254500.0,247500.0,249000.0,874760,-4000.0
2025-07-07,248500.0,260500.0,248500.0,256000.0,1175356,7000.0
2025-07-08,261500.0,263000.0,255000.0,258000.0,903743,2000.0
2025-07-09,258500.0,258500.0,251000.0,254000.0,952460,-4000.0
2025-07-10,255500.0,265000.0,251000.0,259500.0,1754234,5500.0
2025-07-11,261000.0,261500.0,253000.0,253000.0,1249355,-6500.0
2025-07-14,252000.0,252500.0,244000.0,249000.0,1205192,-4000.0
2025-07-15,247500.0,253000.0,247000.0,249500.0,791762,500.0
2025-07-16,251000.0,255500.0,249000.0,250000.0,785410,500.0
2025-07-17,254000.0,255000.0,242500.0,243500.0,1262077,-6500.0
2025-07-18,243500.0,245000.0,240000.0,242000.0,703602,-1500.0
2025-07-21,241500.0,245500.0,240000.0,240000.0,674282,-2000.0
2025-07-22,241500.0,242000.0,234500.0,235000.0,930384,-5000.0
2025-07-23,236000.0,237500.0,229500.0,231500.0,719824,-3500.0
2025-07-24,233000.0,234500.0,225000.0,227000.0,1177878,-4500.0
2025-07-25,226500.0,236000.0,225000.0,234500.0,1202489,7500.0
2025-07-28,236000.0,237000.0,232000.0,235500.0,600063,1000.0
2025-07-29,235500.0,240000.0,232000.0,233000.0,928345,-2500.0
2025-07-30,233500.0,240000.0,233500.0,234000.0,768748,1000.0
2025-07-31,235000.0,236500.0,232500.0,235000.0,521064,1000.0
2025-08-01,232500.0,233000.0,224000.0,225000.0,827729,-10000.0
2025-08-04,225500.0,239500.0,225000.0,232500.0,1276649,7500.0
2025-08-05,236000.0,236500.0,229000.0,232000.0,683813,-500.0
2025-08-06,236500.0,236500.0,226000.0,228500.0,1076418,-3500.0
2025-08-07,230000.0,235500.0,228000.0,235500.0,1019496,7000.0
2025-08-08,241000.0,241500.0,228500.0,229500.0,1638049,-6000.0
2025-08-11,229500.0,230000.0,222500.0,223000.0,1264837,-6500.0
2025-08-12,223500.0,228000.0,223000.0,223000.0,743541,0.0
2025-08-13,225500.0,226000.0,221500.0,225000.0,1017399,2000.0
2025-08-14,228500.0,233500.0,224000.0,224500.0,1165222,-500.0
2025-08-18,224500.0,228500.0,223500.0,226000.0,479724,1500.0
2025-08-19,228000.0,228500.0,223000.0,225500.0,419214,-500.0
2025-08-20,221500.0,224000.0,219500.0,221500.0,507825,-4000.0
2025-08-21,222000.0,226500.0,222000.0,223000.0,463923,1500.0
2025-08-22,224000.0,227000.0,221000.0,222000.0,543978,-1000.0
2025-08-25,224500.0,225500.0,221500.0,225500.0,564999,3500.0
2025-08-26,224000.0,224500.0,221000.0,221000.0,685341,-4500.0
2025-08-27,222000.0,222000.0,216500.0,218000.0,691579,-3000.0
2025-08-28,217500.0,218500.0,215000.0,217500.0,663919,-500.0
2025-08-29,217500.0,218000.0,214000.0,214500.0,750586,-3000.0
2025-09-01,211500.0,216500.0,210500.0,215500.0,634984,1000.0
2025-09-02,216000.0,229000.0,216000.0,225000.0,1790972,9500.0
2025-09-03,224500.0,225000.0,220000.0,221000.0,711207,-4000.0
2025-09-04,221500.0,229500.0,221500.0,227000.0,971838,6000.0
2025-09-05,227500.0,230500.0,225500.0,229000.0,941824,2000.0
2025-09-08,228500.0,229500.0,226000.0,228000.0,716688,-1000.0
2025-09-09,228500.0,233000.0,226000.0,231000.0,929473,3000.0
2025-09-10,232000.0,234500.0,230500.0,233500.0,915806,2500.0
2025-09-11,234500.0,236000.0,231500.0,233000.0,808213,-500.0
2025-09-12,234500.0,239000.0,232500.0,236000.0,1191699,3000.0
2025-09-15,236000.0,236000.0,231500.0,234000.0,710904,-2000.0
2025-09-16,239500.0,241000.0,234500.0,235000.0,923864,1000.0
2025-09-17,233500.0,235000.0,229500.0,233500.0,2083776,-1500.0
2025-09-18,235000.0,238500.0,233500.0,238500.0,1004507,5000.0
2025-09-19,239000.0,240000.0,233500.0,234000.0,1585243,-4500.0
2025-09-22,234000.0,235000.0,229000.0,232000.0,1004689,-2000.0
2025-09-23,232000.0,235500.0,230000.0,231000.0,735957,-1000.0
2025-09-24,231000.0,233500.0,224500.0,228000.0,982181,-3000.0
