date,open,high,low,close,volume,change
2024-11-14,152344.0,155656.0,152344.0,153080.0,650010,1103.0
2024-11-15,154092.0,154736.0,147468.0,152160.0,656268,-919.0
2024-11-18,151884.0,159152.0,150412.0,158784.0,644412,6623.0
2024-11-19,158232.0,160348.0,158048.0,158784.0,427141,0.0
2024-11-20,158140.0,159244.0,156024.0,157680.0,368912,-1103.0
2024-11-21,159152.0,162924.0,158968.0,159796.0,670508,2115.0
2024-11-22,160532.0,162372.0,159152.0,159612.0,378098,-183.0
2024-11-25,160072.0,164488.0,158876.0,162648.0,712602,3035.0
2024-11-26,162648.0,164120.0,160992.0,161544.0,320687,-1103.0
2024-11-27,161084.0,164488.0,161084.0,163568.0,404833,2023.0
2024-11-28,163476.0,172123.0,163016.0,171479.0,963411,7911.0
2024-11-29,172123.0,173227.0,170467.0,172031.0,750671,551.0
2024-12-02,174147.0,174331.0,169087.0,169823.0,538201,-2207.0
2024-12-03,170007.0,173411.0,169271.0,171939.0,439366,2115.0
2024-12-04,167432.0,171111.0,167248.0,168351.0,793149,-3587.0
2024-12-05,169179.0,171571.0,165960.0,166512.0,462284,-1839.0
2024-12-06,166512.0,167799.0,162740.0,165684.0,653250,-827.0
2024-12-09,160992.0,165040.0,160716.0,161084.0,768355,-4599.0
2024-12-10,162648.0,167524.0,162648.0,167524.0,477366,6439.0
2024-12-11,167524.0,170099.0,166604.0,169455.0,379300,1931.0
2024-12-12,170007.0,170191.0,168811.0,170099.0,714650,643.0
2024-12-13,170743.0,180403.0,170743.0,177919.0,1148985,7819.0
2024-12-16,182151.0,182427.0,179115.0,180495.0,1188408,2575.0
2024-12-17,180311.0,180311.0,176631.0,177735.0,1098315,-2759.0
2024-12-18,177735.0,183899.0,177735.0,183255.0,7361226,5519.0
2024-12-19,178563.0,180771.0,176631.0,176999.0,739617,-6255.0
2024-12-20,175803.0,177551.0,174423.0,177091.0,452490,91.0
2024-12-23,177827.0,178931.0,177091.0,178379.0,309181,1287.0
2024-12-24,178379.0,179115.0,176815.0,178839.0,391763,459.0
2024-12-26,178839.0,180587.0,175251.0,176171.0,664029,-2667.0
2024-12-27,176460.0,178964.0,170296.0,173763.0,593798,-2408.0
2024-12-30,173378.0,183203.0,173185.0,180602.0,551975,6838.0
2025-01-02,180602.0,181373.0,173474.0,173667.0,599942,-6935.0
2025-01-03,173956.0,175497.0,173667.0,174245.0,374218,577.0
2025-01-06,174341.0,177905.0,173089.0,176942.0,477226,2696.0
2025-01-07,177231.0,180602.0,176460.0,177134.0,516011,192.0
2025-01-08,176364.0,179928.0,176364.0,177712.0,453839,577.0
2025-01-09,178194.0,179446.0,176364.0,178676.0,450723,963.0
2025-01-10,178772.0,179831.0,177520.0,178290.0,387510,-385.0
2025-01-13,177809.0,180024.0,175786.0,177038.0,461655,-1252.0
2025-01-14,178194.0,180891.0,176845.0,177712.0,388774,674.0
2025-01-15,178001.0,178676.0,173474.0,174052.0,582118,-3660.0
2025-01-16,175304.0,176942.0,175208.0,175304.0,407930,1252.0
2025-01-17,174534.0,175208.0,171933.0,173378.0,519435,-1926.0
2025-01-20,172607.0,174726.0,170681.0,174052.0,474790,674.0
2025-01-21,173956.0,176075.0,172126.0,173089.0,404610,-963.0
2025-01-22,173474.0,175208.0,172704.0,173859.0,450036,770.0
2025-01-23,174052.0,175690.0,172415.0,172511.0,449956,-1348.0
2025-01-24,172993.0,174630.0,172800.0,173570.0,377974,1059.0
2025-01-31,176171.0,177231.0,171644.0,173089.0,538989,-481.0
2025-02-03,170296.0,170488.0,166443.0,169525.0,724064,-3563.0
2025-02-04,169718.0,172896.0,169718.0,170873.0,473629,1348.0
2025-02-05,170970.0,172704.0,169718.0,171740.0,402646,866.0
2025-02-06,172896.0,175015.0,172511.0,174341.0,404986,2600.0
2025-02-07,173185.0,174534.0,172704.0,172993.0,318440,-1348.0
2025-02-10,171644.0,173667.0,169332.0,172415.0,513789,-577.0
2025-02-11,173185.0,175015.0,172511.0,173089.0,431121,674.0
2025-02-12,172993.0,173763.0,170873.0,172126.0,375279,-963.0
2025-02-13,172896.0,173089.0,171066.0,171355.0,617473,-770.0
2025-02-14,171644.0,175979.0,171259.0,174148.0,650952,2793.0
2025-02-17,174341.0,174823.0,172607.0,174823.0,372442,674.0
2025-02-18,174341.0,174437.0,172511.0,173667.0,393363,-1155.0
2025-02-19,173667.0,175786.0,172993.0,173956.0,535209,288.0
2025-02-20,173474.0,174726.0,172415.0,173763.0,442523,-192.0
2025-02-21,173763.0,174052.0,171644.0,171644.0,398105,-2119.0
2025-02-24,171740.0,172126.0,170007.0,171451.0,320406,-192.0
2025-02-25,170681.0,172607.0,167599.0,167695.0,647241,-3756.0
2025-02-26,169718.0,183877.0,169525.0,182336.0,2252138,14640.0
2025-02-27,180698.0,182047.0,174823.0,175979.0,961532,-6357.0
2025-02-28,174437.0,180024.0,174341.0,177231.0,1220900,1252.0
2025-03-04,177231.0,185803.0,176364.0,176749.0,1062245,-481.0
2025-03-05,176845.0,180313.0,176845.0,177905.0,536996,1155.0
2025-03-06,178676.0,181854.0,175497.0,181180.0,782672,3274.0
2025-03-07,180217.0,181565.0,177231.0,177231.0,506682,-3949.0
2025-03-10,176749.0,178098.0,175690.0,176460.0,303542,-770.0
2025-03-11,173859.0,178098.0,173667.0,176653.0,478421,192.0
2025-03-12,176942.0,180313.0,176942.0,180024.0,476642,3371.0
2025-03-13,179928.0,180506.0,176749.0,177809.0,569336,-2215.0
2025-03-14,179735.0,181758.0,178483.0,179253.0,541500,1444.0
2025-03-17,180987.0,181276.0,177423.0,180891.0,430399,1637.0
2025-03-18,181565.0,183684.0,180313.0,180506.0,465478,-385.0
2025-03-19,180409.0,182047.0,180024.0,180313.0,329583,-192.0
2025-03-20,180409.0,181180.0,178387.0,179446.0,377388,-866.0
2025-03-21,178387.0,182143.0,177905.0,179831.0,600366,385.0
2025-03-24,178290.0,179542.0,177712.0,178290.0,281258,-1541.0
2025-03-25,178098.0,180409.0,177423.0,179157.0,372498,866.0
2025-03-26,180120.0,180120.0,177038.0,178579.0,270341,-577.0
2025-03-27,177231.0,177520.0,174148.0,174534.0,295519,-4045.0
2025-03-28,174341.0,174630.0,170585.0,170585.0,305720,-3949.0
2025-03-31,168465.0,169332.0,162494.0,162783.0,641034,-7802.0
2025-04-01,163842.0,170777.0,163842.0,168369.0,449564,5586.0
2025-04-02,169140.0,169621.0,161145.0,163457.0,647190,-4912.0
2025-04-03,159700.0,167599.0,159604.0,167117.0,617004,3660.0
2025-04-04,166539.0,168177.0,164227.0,167502.0,468031,385.0
2025-04-07,161434.0,161627.0,155944.0,158352.0,758715,-9150.0
2025-04-08,160278.0,160760.0,156907.0,157100.0,617061,-1252.0
2025-04-09,155558.0,157003.0,147275.0,148816.0,936877,-8283.0
2025-04-10,157581.0,159893.0,154114.0,158159.0,707096,9343.0
2025-04-11,155173.0,155944.0,151802.0,155173.0,465845,-2985.0
2025-04-14,156714.0,158641.0,156136.0,157485.0,296418,2311.0
2025-04-15,156714.0,157100.0,153825.0,153921.0,596611,-3563.0
2025-04-16,153921.0,154884.0,152476.0,153247.0,395246,-674.0
2025-04-17,154980.0,155847.0,152669.0,153343.0,516958,96.0
2025-04-18,152861.0,153343.0,150646.0,151609.0,427357,-1733.0
2025-04-21,151995.0,153632.0,150839.0,151609.0,301581,0.0
2025-04-22,151706.0,153343.0,151224.0,151802.0,313545,192.0
2025-04-23,153536.0,154114.0,151995.0,154017.0,334980,2215.0
2025-04-24,154692.0,154836.0,152283.0,152765.0,337783,-1252.0
2025-04-25,153247.0,153632.0,152476.0,152476.0,284715,-288.0
2025-04-28,152572.0,154306.0,151320.0,152187.0,414583,-288.0
2025-04-29,153247.0,158159.0,153150.0,157966.0,604508,5779.0
2025-04-30,157100.0,158063.0,154114.0,155366.0,453266,-2600.0
2025-05-02,153825.0,157100.0,153728.0,156425.0,348088,1059.0
2025-05-07,154499.0,154595.0,150550.0,154403.0,608463,-2022.0
2025-05-08,154114.0,155077.0,153536.0,153536.0,383763,-866.0
2025-05-09,154017.0,154788.0,151706.0,152187.0,458194,-1348.0
2025-05-12,151609.0,151898.0,145637.0,146215.0,1489880,-5971.0
2025-05-13,146697.0,150550.0,146697.0,148623.0,818984,2408.0
2025-05-14,147853.0,148912.0,146312.0,148623.0,549278,0.0
2025-05-15,147178.0,148142.0,146601.0,147853.0,561051,-770.0
2025-05-16,148045.0,148334.0,146408.0,148334.0,432549,481.0
2025-05-19,146697.0,148623.0,146601.0,148334.0,464813,0.0
2025-05-20,149298.0,150839.0,148431.0,149586.0,483851,1252.0
2025-05-21,150068.0,151224.0,149394.0,150839.0,461053,1252.0
2025-05-22,148912.0,149779.0,147275.0,147853.0,474193,-2985.0
2025-05-23,147949.0,148431.0,145926.0,147082.0,413357,-770.0
2025-05-26,146023.0,147371.0,144867.0,147371.0,411175,288.0
2025-05-27,150261.0,150742.0,148334.0,149875.0,560565,2504.0
