date,open,high,low,close,volume,change
2024-11-11,122200.0,122700.0,120400.0,121300.0,184418,-1800
2024-11-12,120000.0,121100.0,119000.0,120000.0,242914,-1300
2024-11-13,119200.0,119600.0,116400.0,117000.0,289601,-3000
2024-11-14,118000.0,118400.0,115800.0,115800.0,398956,-1200
2024-11-15,116900.0,120000.0,115800.0,117300.0,413179,1500
2024-11-18,120100.0,125000.0,120100.0,124000.0,741305,6700
2024-11-19,122000.0,124800.0,121300.0,121400.0,300282,-2600
2024-11-20,120700.0,123000.0,120700.0,121800.0,161711,400
2024-11-21,121800.0,123100.0,121100.0,121600.0,231254,-200
2024-11-22,122900.0,123900.0,121600.0,123000.0,218608,1400
2024-11-25,124100.0,125900.0,122500.0,123700.0,547753,700
2024-11-26,122700.0,125400.0,122200.0,124400.0,287085,700
2024-11-27,125700.0,126200.0,123800.0,124700.0,223956,300
2024-11-28,124700.0,126000.0,123800.0,124600.0,128903,-100
2024-11-29,124000.0,124400.0,119000.0,119000.0,380200,-5600
2024-12-02,121100.0,122900.0,120000.0,121500.0,215902,2500
2024-12-03,123700.0,125000.0,122700.0,124200.0,317019,2700
2024-12-04,123000.0,123700.0,120800.0,122700.0,263710,-1500
2024-12-05,121500.0,122700.0,120000.0,121500.0,209008,-1200
2024-12-06,122200.0,122500.0,120000.0,120700.0,266184,-800
2024-12-09,119700.0,119700.0,116100.0,116100.0,244188,-4600
2024-12-10,116300.0,117700.0,116100.0,116200.0,295559,100
2024-12-11,115800.0,116600.0,114700.0,116500.0,256239,300
2024-12-12,117000.0,120600.0,116300.0,118700.0,735868,2200
2024-12-13,119100.0,120600.0,118100.0,118800.0,243198,100
2024-12-16,118900.0,119200.0,117000.0,117400.0,193601,-1400
2024-12-17,117400.0,118000.0,116200.0,116400.0,202903,-1000
2024-12-18,116800.0,119200.0,116600.0,118900.0,188534,2500
2024-12-19,116200.0,116500.0,114900.0,115700.0,248389,-3200
2024-12-20,115300.0,117000.0,114500.0,116900.0,326013,1200
2024-12-23,117300.0,118700.0,115800.0,118700.0,116069,1800
2024-12-24,118500.0,118500.0,117100.0,117600.0,88205,-1100
2024-12-26,118000.0,118500.0,117100.0,117600.0,97008,0
2024-12-27,116100.0,116900.0,115000.0,115800.0,142614,-1800
2024-12-30,115800.0,117900.0,114800.0,114800.0,191662,-1000
2025-01-02,114500.0,114800.0,112400.0,113300.0,162987,-1500
2025-01-03,112900.0,116200.0,112900.0,115600.0,156137,2300
2025-01-06,115400.0,119600.0,114400.0,119000.0,235577,3400
