month,gross_return,net_return,turnover,weight_QQQ,weight_BIL,strategy,weight_SPY,weight_IWM,weight_EFA,weight_EEM,weight_IEF,weight_TLT,weight_GLD,weight_DBC,weight_XLB,weight_XLE,weight_XLF,weight_XLI,weight_XLK,weight_XLP,weight_XLU,weight_XLV,weight_XLY
2008-06-01,-0.08130750965258216,-0.08130750965258216,0.0,1.0,0.0,QQQ_BUY_HOLD,,,,,,,,,,,,,,,,,
2008-07-01,-0.02754387179627793,-0.02754387179627793,0.0,1.0,0.0,QQQ_BUY_HOLD,,,,,,,,,,,,,,,,,
2008-08-01,0.09251129531240299,0.09251129531240299,0.0,1.0,0.0,QQQ_BUY_HOLD,,,,,,,,,,,,,,,,,
2008-09-01,-0.06547422691732885,-0.06547422691732885,0.0,1.0,0.0,QQQ_BUY_HOLD,,,,,,,,,,,,,,,,,
2008-10-01,-0.09550167578583513,-0.09550167578583513,0.0,1.0,0.0,QQQ_BUY_HOLD,,,,,,,,,,,,,,,,,
2008-11-01,0.008100252056337576,0.008100252056337576,0.0,1.0,0.0,QQQ_BUY_HOLD,,,,,,,,,,,,,,,,,
2008-12-01,-0.134484930562369,-0.134484930562369,0.0,1.0,0.0,QQQ_BUY_HOLD,,,,,,,,,,,,,,,,,
2009-01-01,0.0832501170472264,0.0832501170472264,0.0,1.0,0.0,QQQ_BUY_HOLD,,,,,,,,,,,,,,,,,
2009-02-01,0.05274144838733541,0.05274144838733541,0.0,1.0,0.0,QQQ_BUY_HOLD,,,,,,,,,,,,,,,,,
2009-03-01,-0.008715658268990456,-0.008715658268990456,0.0,1.0,0.0,QQQ_BUY_HOLD,,,,,,,,,,,,,,,,,
2009-04-01,0.050852797841724806,0.050852797841724806,0.0,1.0,0.0,QQQ_BUY_HOLD,,,,,,,,,,,,,,,,,
2009-05-01,0.009478791853523738,0.009478791853523738,0.0,1.0,0.0,QQQ_BUY_HOLD,,,,,,,,,,,,,,,,,
2009-06-01,0.048059071113263796,0.048059071113263796,0.0,1.0,0.0,QQQ_BUY_HOLD,,,,,,,,,,,,,,,,,
2009-07-01,0.04220836573718212,0.04220836573718212,0.0,1.0,0.0,QQQ_BUY_HOLD,,,,,,,,,,,,,,,,,
2009-08-01,0.03660386087977607,0.03660386087977607,0.0,1.0,0.0,QQQ_BUY_HOLD,,,,,,,,,,,,,,,,,
2009-09-01,-0.007610622167954717,-0.007610622167954717,0.0,1.0,0.0,QQQ_BUY_HOLD,,,,,,,,,,,,,,,,,
2009-10-01,-0.02078626770965064,-0.02078626770965064,0.0,1.0,0.0,QQQ_BUY_HOLD,,,,,,,,,,,,,,,,,
2009-11-01,0.04113910321983716,0.04113910321983716,0.0,1.0,0.0,QQQ_BUY_HOLD,,,,,,,,,,,,,,,,,
2009-12-01,0.0434169939296849,0.0434169939296849,0.0,1.0,0.0,QQQ_BUY_HOLD,,,,,,,,,,,,,,,,,
2010-01-01,-0.05893011166131956,-0.05893011166131956,0.0,1.0,0.0,QQQ_BUY_HOLD,,,,,,,,,,,,,,,,,
2010-02-01,0.048928750402706944,0.048928750402706944,0.0,1.0,0.0,QQQ_BUY_HOLD,,,,,,,,,,,,,,,,,
2010-03-01,0.049471829828614755,0.049471829828614755,0.0,1.0,0.0,QQQ_BUY_HOLD,,,,,,,,,,,,,,,,,
2010-04-01,0.0010115833883495018,0.0010115833883495018,0.0,1.0,0.0,QQQ_BUY_HOLD,,,,,,,,,,,,,,,,,
2010-05-01,0.003061728794591767,0.003061728794591767,0.0,1.0,0.0,QQQ_BUY_HOLD,,,,,,,,,,,,,,,,,
2010-06-01,-0.03844475185202334,-0.03844475185202334,0.0,1.0,0.0,QQQ_BUY_HOLD,,,,,,,,,,,,,,,,,
2010-07-01,0.034913084934274696,0.034913084934274696,0.0,1.0,0.0,QQQ_BUY_HOLD,,,,,,,,,,,,,,,,,
2010-08-01,-0.04408862852476558,-0.04408862852476558,0.0,1.0,0.0,QQQ_BUY_HOLD,,,,,,,,,,,,,,,,,
2010-09-01,0.08060118376717385,0.08060118376717385,0.0,1.0,0.0,QQQ_BUY_HOLD,,,,,,,,,,,,,,,,,
2010-10-01,0.057031170622777294,0.057031170622777294,0.0,1.0,0.0,QQQ_BUY_HOLD,,,,,,,,,,,,,,,,,
2010-11-01,0.02525111958311954,0.02525111958311954,0.0,1.0,0.0,QQQ_BUY_HOLD,,,,,,,,,,,,,,,,,
2010-12-01,0.015233629992694953,0.015233629992694953,0.0,1.0,0.0,QQQ_BUY_HOLD,,,,,,,,,,,,,,,,,
2011-01-01,0.019428587534852992,0.019428587534852992,0.0,1.0,0.0,QQQ_BUY_HOLD,,,,,,,,,,,,,,,,,
2011-02-01,0.040562503420719986,0.040562503420719986,0.0,1.0,0.0,QQQ_BUY_HOLD,,,,,,,,,,,,,,,,,
2011-03-01,-0.029920567338791226,-0.029920567338791226,0.0,1.0,0.0,QQQ_BUY_HOLD,,,,,,,,,,,,,,,,,
2011-04-01,0.0010991721103692509,0.0010991721103692509,0.0,1.0,0.0,QQQ_BUY_HOLD,,,,,,,,,,,,,,,,,
2011-05-01,-0.00617922299500584,-0.00617922299500584,0.0,1.0,0.0,QQQ_BUY_HOLD,,,,,,,,,,,,,,,,,
2011-06-01,-0.02608616136370112,-0.02608616136370112,0.0,1.0,0.0,QQQ_BUY_HOLD,,,,,,,,,,,,,,,,,
2011-07-01,-0.002275122724242684,-0.002275122724242684,0.0,1.0,0.0,QQQ_BUY_HOLD,,,,,,,,,,,,,,,,,
2011-08-01,-0.030056533681836473,-0.030056533681836473,0.0,1.0,0.0,QQQ_BUY_HOLD,,,,,,,,,,,,,,,,,
2011-09-01,0.048836122428718154,0.048836122428718154,0.0,1.0,0.0,QQQ_BUY_HOLD,,,,,,,,,,,,,,,,,
2011-10-01,0.035546321890029375,0.035546321890029375,0.0,1.0,0.0,QQQ_BUY_HOLD,,,,,,,,,,,,,,,,,
2011-11-01,0.005075907060612339,0.005075907060612339,0.0,1.0,0.0,QQQ_BUY_HOLD,,,,,,,,,,,,,,,,,
2011-12-01,0.007018754568638874,0.007018754568638874,0.0,1.0,0.0,QQQ_BUY_HOLD,,,,,,,,,,,,,,,,,
2012-01-01,0.056314724175647424,0.056314724175647424,0.0,1.0,0.0,QQQ_BUY_HOLD,,,,,,,,,,,,,,,,,
2012-02-01,0.063060493619431,0.063060493619431,0.0,1.0,0.0,QQQ_BUY_HOLD,,,,,,,,,,,,,,,,,
2012-03-01,0.06304783200919073,0.06304783200919073,0.0,1.0,0.0,QQQ_BUY_HOLD,,,,,,,,,,,,,,,,,
2012-04-01,-0.017166017989532767,-0.017166017989532767,0.0,1.0,0.0,QQQ_BUY_HOLD,,,,,,,,,,,,,,,,,
2012-05-01,-0.03097357880307161,-0.03097357880307161,0.0,1.0,0.0,QQQ_BUY_HOLD,,,,,,,,,,,,,,,,,
2012-06-01,0.016363454408714118,0.016363454408714118,0.0,1.0,0.0,QQQ_BUY_HOLD,,,,,,,,,,,,,,,,,
2012-07-01,-0.00791854620729271,-0.00791854620729271,0.0,1.0,0.0,QQQ_BUY_HOLD,,,,,,,,,,,,,,,,,
2012-08-01,0.04907607004744752,0.04907607004744752,0.0,1.0,0.0,QQQ_BUY_HOLD,,,,,,,,,,,,,,,,,
2012-09-01,-0.007313971832468846,-0.007313971832468846,0.0,1.0,0.0,QQQ_BUY_HOLD,,,,,,,,,,,,,,,,,
2012-10-01,-0.07410762535391258,-0.07410762535391258,0.0,1.0,0.0,QQQ_BUY_HOLD,,,,,,,,,,,,,,,,,
2012-11-01,0.005467616635538075,0.005467616635538075,0.0,1.0,0.0,QQQ_BUY_HOLD,,,,,,,,,,,,,,,,,
2012-12-01,-0.04514150692883323,-0.04514150692883323,0.0,1.0,0.0,QQQ_BUY_HOLD,,,,,,,,,,,,,,,,,
2013-01-01,0.07349742565476491,0.07349742565476491,0.0,1.0,0.0,QQQ_BUY_HOLD,,,,,,,,,,,,,,,,,
2013-02-01,0.0020525563919031597,0.0020525563919031597,0.0,1.0,0.0,QQQ_BUY_HOLD,,,,,,,,,,,,,,,,,
2013-03-01,0.056956612491194436,0.056956612491194436,0.0,1.0,0.0,QQQ_BUY_HOLD,,,,,,,,,,,,,,,,,
2013-04-01,0.01725942083924581,0.01725942083924581,0.0,1.0,0.0,QQQ_BUY_HOLD,,,,,,,,,,,,,,,,,
2013-05-01,0.05868308939744771,0.05868308939744771,0.0,1.0,0.0,QQQ_BUY_HOLD,,,,,,,,,,,,,,,,,
2013-06-01,-0.006987124094828601,-0.006987124094828601,0.0,1.0,0.0,QQQ_BUY_HOLD,,,,,,,,,,,,,,,,,
2013-07-01,0.03172479050499866,0.03172479050499866,0.0,1.0,0.0,QQQ_BUY_HOLD,,,,,,,,,,,,,,,,,
2013-08-01,-0.005390569360619324,-0.005390569360619324,0.0,1.0,0.0,QQQ_BUY_HOLD,,,,,,,,,,,,,,,,,
2013-09-01,0.014467950446532818,0.014467950446532818,0.0,1.0,0.0,QQQ_BUY_HOLD,,,,,,,,,,,,,,,,,
2013-10-01,0.03239837986157279,0.03239837986157279,0.0,1.0,0.0,QQQ_BUY_HOLD,,,,,,,,,,,,,,,,,
2013-11-01,0.03737081515693741,0.03737081515693741,0.0,1.0,0.0,QQQ_BUY_HOLD,,,,,,,,,,,,,,,,,
2013-12-01,0.02363976335743878,0.02363976335743878,0.0,1.0,0.0,QQQ_BUY_HOLD,,,,,,,,,,,,,,,,,
2014-01-01,0.004043250350443506,0.004043250350443506,0.0,1.0,0.0,QQQ_BUY_HOLD,,,,,,,,,,,,,,,,,
2014-02-01,0.04119694042807054,0.04119694042807054,0.0,1.0,0.0,QQQ_BUY_HOLD,,,,,,,,,,,,,,,,,
2014-03-01,-0.029292733397195292,-0.029292733397195292,0.0,1.0,0.0,QQQ_BUY_HOLD,,,,,,,,,,,,,,,,,
2014-04-01,-0.03787699047038229,-0.03787699047038229,0.0,1.0,0.0,QQQ_BUY_HOLD,,,,,,,,,,,,,,,,,
2014-05-01,0.03379342098198723,0.03379342098198723,0.0,1.0,0.0,QQQ_BUY_HOLD,,,,,,,,,,,,,,,,,
2014-06-01,0.02593289395783338,0.02593289395783338,0.0,1.0,0.0,QQQ_BUY_HOLD,,,,,,,,,,,,,,,,,
2014-07-01,0.02210453971977122,0.02210453971977122,0.0,1.0,0.0,QQQ_BUY_HOLD,,,,,,,,,,,,,,,,,
2014-08-01,0.040451267802639634,0.040451267802639634,0.0,1.0,0.0,QQQ_BUY_HOLD,,,,,,,,,,,,,,,,,
2014-09-01,0.029618269620345528,0.029618269620345528,0.0,1.0,0.0,QQQ_BUY_HOLD,,,,,,,,,,,,,,,,,
2014-10-01,0.027980477911615287,0.027980477911615287,0.0,1.0,0.0,QQQ_BUY_HOLD,,,,,,,,,,,,,,,,,
2014-11-01,0.09040526356164968,0.09040526356164968,0.0,1.0,0.0,QQQ_BUY_HOLD,,,,,,,,,,,,,,,,,
2014-12-01,-0.025786189637728274,-0.025786189637728274,0.0,1.0,0.0,QQQ_BUY_HOLD,,,,,,,,,,,,,,,,,
2015-01-01,-0.017694624515681157,-0.017694624515681157,0.0,1.0,0.0,QQQ_BUY_HOLD,,,,,,,,,,,,,,,,,
2015-02-01,0.07403072157718693,0.07403072157718693,0.0,1.0,0.0,QQQ_BUY_HOLD,,,,,,,,,,,,,,,,,
2015-03-01,-0.019305163542574055,-0.019305163542574055,0.0,1.0,0.0,QQQ_BUY_HOLD,,,,,,,,,,,,,,,,,
2015-04-01,-0.014455544223166639,-0.014455544223166639,0.0,1.0,0.0,QQQ_BUY_HOLD,,,,,,,,,,,,,,,,,
2015-05-01,0.05886082926076108,0.05886082926076108,0.0,1.0,0.0,QQQ_BUY_HOLD,,,,,,,,,,,,,,,,,
2015-06-01,-0.014957082295543933,-0.014957082295543933,0.0,1.0,0.0,QQQ_BUY_HOLD,,,,,,,,,,,,,,,,,
2015-07-01,0.09471383358540053,0.09471383358540053,0.0,1.0,0.0,QQQ_BUY_HOLD,,,,,,,,,,,,,,,,,
2015-08-01,-0.06280909317119188,-0.06280909317119188,0.0,1.0,0.0,QQQ_BUY_HOLD,,,,,,,,,,,,,,,,,
2015-09-01,-0.008321056037911334,-0.008321056037911334,0.0,1.0,0.0,QQQ_BUY_HOLD,,,,,,,,,,,,,,,,,
2015-10-01,0.06305780591202415,0.06305780591202415,0.0,1.0,0.0,QQQ_BUY_HOLD,,,,,,,,,,,,,,,,,
2015-11-01,0.019301397310797386,0.019301397310797386,0.0,1.0,0.0,QQQ_BUY_HOLD,,,,,,,,,,,,,,,,,
2015-12-01,0.0016145687804620668,0.0016145687804620668,0.0,1.0,0.0,QQQ_BUY_HOLD,,,,,,,,,,,,,,,,,
2016-01-01,-0.04519526251792838,-0.04519526251792838,0.0,1.0,0.0,QQQ_BUY_HOLD,,,,,,,,,,,,,,,,,
2016-02-01,0.013330715342555699,0.013330715342555699,0.0,1.0,0.0,QQQ_BUY_HOLD,,,,,,,,,,,,,,,,,
2016-03-01,-0.018341435774840043,-0.018341435774840043,0.0,1.0,0.0,QQQ_BUY_HOLD,,,,,,,,,,,,,,,,,
2016-04-01,-0.03715798652705404,-0.03715798652705404,0.0,1.0,0.0,QQQ_BUY_HOLD,,,,,,,,,,,,,,,,,
2016-05-01,0.10301799675538748,0.10301799675538748,0.0,1.0,0.0,QQQ_BUY_HOLD,,,,,,,,,,,,,,,,,
2016-06-01,-0.0605333120938959,-0.0605333120938959,0.0,1.0,0.0,QQQ_BUY_HOLD,,,,,,,,,,,,,,,,,
2016-07-01,0.044724308459566986,0.044724308459566986,0.0,1.0,0.0,QQQ_BUY_HOLD,,,,,,,,,,,,,,,,,
2016-08-01,0.00602977091036716,0.00602977091036716,0.0,1.0,0.0,QQQ_BUY_HOLD,,,,,,,,,,,,,,,,,
2016-09-01,0.006817748606226193,0.006817748606226193,0.0,1.0,0.0,QQQ_BUY_HOLD,,,,,,,,,,,,,,,,,
2016-10-01,0.025753103954945455,0.025753103954945455,0.0,1.0,0.0,QQQ_BUY_HOLD,,,,,,,,,,,,,,,,,
2016-11-01,0.02289281520234998,0.02289281520234998,0.0,1.0,0.0,QQQ_BUY_HOLD,,,,,,,,,,,,,,,,,
2016-12-01,0.04373525203047457,0.04373525203047457,0.0,1.0,0.0,QQQ_BUY_HOLD,,,,,,,,,,,,,,,,,
2017-01-01,0.019927862328052548,0.019927862328052548,0.0,1.0,0.0,QQQ_BUY_HOLD,,,,,,,,,,,,,,,,,
2017-02-01,0.012265030274668964,0.012265030274668964,0.0,1.0,0.0,QQQ_BUY_HOLD,,,,,,,,,,,,,,,,,
2017-03-01,0.005044778156068963,0.005044778156068963,0.0,1.0,0.0,QQQ_BUY_HOLD,,,,,,,,,,,,,,,,,
2017-04-01,0.03915177017004212,0.03915177017004212,0.0,1.0,0.0,QQQ_BUY_HOLD,,,,,,,,,,,,,,,,,
2017-05-01,0.03342000429041958,0.03342000429041958,0.0,1.0,0.0,QQQ_BUY_HOLD,,,,,,,,,,,,,,,,,
2017-06-01,-0.0038498550254090214,-0.0038498550254090214,0.0,1.0,0.0,QQQ_BUY_HOLD,,,,,,,,,,,,,,,,,
2017-07-01,0.020557042982896512,0.020557042982896512,0.0,1.0,0.0,QQQ_BUY_HOLD,,,,,,,,,,,,,,,,,
2017-08-01,0.020081585021342496,0.020081585021342496,0.0,1.0,0.0,QQQ_BUY_HOLD,,,,,,,,,,,,,,,,,
2017-09-01,0.01711600287800419,0.01711600287800419,0.0,1.0,0.0,QQQ_BUY_HOLD,,,,,,,,,,,,,,,,,
2017-10-01,0.02553432299133873,0.02553432299133873,0.0,1.0,0.0,QQQ_BUY_HOLD,,,,,,,,,,,,,,,,,
2017-11-01,-0.0191219445658668,-0.0191219445658668,0.0,1.0,0.0,QQQ_BUY_HOLD,,,,,,,,,,,,,,,,,
2017-12-01,-0.004367005765788079,-0.004367005765788079,0.0,1.0,0.0,QQQ_BUY_HOLD,,,,,,,,,,,,,,,,,
2018-01-01,0.09067171102511828,0.09067171102511828,0.0,1.0,0.0,QQQ_BUY_HOLD,,,,,,,,,,,,,,,,,
2018-02-01,-0.006623637483070266,-0.006623637483070266,0.0,1.0,0.0,QQQ_BUY_HOLD,,,,,,,,,,,,,,,,,
2018-03-01,-0.0562418846812609,-0.0562418846812609,0.0,1.0,0.0,QQQ_BUY_HOLD,,,,,,,,,,,,,,,,,
2018-04-01,0.010357880595132318,0.010357880595132318,0.0,1.0,0.0,QQQ_BUY_HOLD,,,,,,,,,,,,,,,,,
2018-05-01,0.06408343468788136,0.06408343468788136,0.0,1.0,0.0,QQQ_BUY_HOLD,,,,,,,,,,,,,,,,,
2018-06-01,0.054269004463289194,0.054269004463289194,0.0,1.0,0.0,QQQ_BUY_HOLD,,,,,,,,,,,,,,,,,
2018-07-01,0.024413797518623603,0.024413797518623603,0.0,1.0,0.0,QQQ_BUY_HOLD,,,,,,,,,,,,,,,,,
2018-08-01,0.05665098411441538,0.05665098411441538,0.0,1.0,0.0,QQQ_BUY_HOLD,,,,,,,,,,,,,,,,,
2018-09-01,-0.005623567727326084,-0.005623567727326084,0.0,1.0,0.0,QQQ_BUY_HOLD,,,,,,,,,,,,,,,,,
2018-10-01,-0.0650928284689184,-0.0650928284689184,0.0,1.0,0.0,QQQ_BUY_HOLD,,,,,,,,,,,,,,,,,
2018-11-01,-0.020778786487068768,-0.020778786487068768,0.0,1.0,0.0,QQQ_BUY_HOLD,,,,,,,,,,,,,,,,,
2018-12-01,-0.08719562341694398,-0.08719562341694398,0.0,1.0,0.0,QQQ_BUY_HOLD,,,,,,,,,,,,,,,,,
2019-01-01,0.08297840497364106,0.08297840497364106,0.0,1.0,0.0,QQQ_BUY_HOLD,,,,,,,,,,,,,,,,,
2019-02-01,0.035577068018622704,0.035577068018622704,0.0,1.0,0.0,QQQ_BUY_HOLD,,,,,,,,,,,,,,,,,
2019-03-01,0.0571582882253836,0.0571582882253836,0.0,1.0,0.0,QQQ_BUY_HOLD,,,,,,,,,,,,,,,,,
2019-04-01,0.0777518031881681,0.0777518031881681,0.0,1.0,0.0,QQQ_BUY_HOLD,,,,,,,,,,,,,,,,,
2019-05-01,-0.05881689843035698,-0.05881689843035698,0.0,1.0,0.0,QQQ_BUY_HOLD,,,,,,,,,,,,,,,,,
2019-06-01,0.04614150922535942,0.04614150922535942,0.0,1.0,0.0,QQQ_BUY_HOLD,,,,,,,,,,,,,,,,,
2019-07-01,0.04561236635032717,0.04561236635032717,0.0,1.0,0.0,QQQ_BUY_HOLD,,,,,,,,,,,,,,,,,
2019-08-01,0.003031987012239945,0.003031987012239945,0.0,1.0,0.0,QQQ_BUY_HOLD,,,,,,,,,,,,,,,,,
2019-09-01,0.004789960861945497,0.004789960861945497,0.0,1.0,0.0,QQQ_BUY_HOLD,,,,,,,,,,,,,,,,,
2019-10-01,0.010617031079083405,0.010617031079083405,0.0,1.0,0.0,QQQ_BUY_HOLD,,,,,,,,,,,,,,,,,
2019-11-01,0.0525974531255291,0.0525974531255291,0.0,1.0,0.0,QQQ_BUY_HOLD,,,,,,,,,,,,,,,,,
2019-12-01,0.020628399513777707,0.020628399513777707,0.0,1.0,0.0,QQQ_BUY_HOLD,,,,,,,,,,,,,,,,,
2020-01-01,0.05780248663354759,0.05780248663354759,0.0,1.0,0.0,QQQ_BUY_HOLD,,,,,,,,,,,,,,,,,
2020-02-01,-0.0414314893447526,-0.0414314893447526,0.0,1.0,0.0,QQQ_BUY_HOLD,,,,,,,,,,,,,,,,,
2020-03-01,-0.06414057056513023,-0.06414057056513023,0.0,1.0,0.0,QQQ_BUY_HOLD,,,,,,,,,,,,,,,,,
2020-04-01,0.13853821315787673,0.13853821315787673,0.0,1.0,0.0,QQQ_BUY_HOLD,,,,,,,,,,,,,,,,,
2020-05-01,0.08994736540931636,0.08994736540931636,0.0,1.0,0.0,QQQ_BUY_HOLD,,,,,,,,,,,,,,,,,
2020-06-01,0.028962754621152387,0.028962754621152387,0.0,1.0,0.0,QQQ_BUY_HOLD,,,,,,,,,,,,,,,,,
2020-07-01,0.0654667089942349,0.0654667089942349,0.0,1.0,0.0,QQQ_BUY_HOLD,,,,,,,,,,,,,,,,,
2020-08-01,0.10014882844815198,0.10014882844815198,0.0,1.0,0.0,QQQ_BUY_HOLD,,,,,,,,,,,,,,,,,
2020-09-01,-0.06715546347676371,-0.06715546347676371,0.0,1.0,0.0,QQQ_BUY_HOLD,,,,,,,,,,,,,,,,,
2020-10-01,-0.062279222840519566,-0.062279222840519566,0.0,1.0,0.0,QQQ_BUY_HOLD,,,,,,,,,,,,,,,,,
2020-11-01,0.08745288785878214,0.08745288785878214,0.0,1.0,0.0,QQQ_BUY_HOLD,,,,,,,,,,,,,,,,,
2020-12-01,0.03201131528208623,0.03201131528208623,0.0,1.0,0.0,QQQ_BUY_HOLD,,,,,,,,,,,,,,,,,
2021-01-01,0.026488245591618886,0.026488245591618886,0.0,1.0,0.0,QQQ_BUY_HOLD,,,,,,,,,,,,,,,,,
2021-02-01,0.004805946177152132,0.004805946177152132,0.0,1.0,0.0,QQQ_BUY_HOLD,,,,,,,,,,,,,,,,,
2021-03-01,0.02915603509148168,0.02915603509148168,0.0,1.0,0.0,QQQ_BUY_HOLD,,,,,,,,,,,,,,,,,
2021-04-01,0.03506919748341297,0.03506919748341297,0.0,1.0,0.0,QQQ_BUY_HOLD,,,,,,,,,,,,,,,,,
2021-05-01,-0.006459024526734303,-0.006459024526734303,0.0,1.0,0.0,QQQ_BUY_HOLD,,,,,,,,,,,,,,,,,
2021-06-01,0.07948432290273622,0.07948432290273622,0.0,1.0,0.0,QQQ_BUY_HOLD,,,,,,,,,,,,,,,,,
2021-07-01,0.039172538150972214,0.039172538150972214,0.0,1.0,0.0,QQQ_BUY_HOLD,,,,,,,,,,,,,,,,,
2021-08-01,0.06353045822054582,0.06353045822054582,0.0,1.0,0.0,QQQ_BUY_HOLD,,,,,,,,,,,,,,,,,
2021-09-01,-0.03909326100927857,-0.03909326100927857,0.0,1.0,0.0,QQQ_BUY_HOLD,,,,,,,,,,,,,,,,,
2021-10-01,0.06041819008230265,0.06041819008230265,0.0,1.0,0.0,QQQ_BUY_HOLD,,,,,,,,,,,,,,,,,
2021-11-01,0.040387385406005505,0.040387385406005505,0.0,1.0,0.0,QQQ_BUY_HOLD,,,,,,,,,,,,,,,,,
2021-12-01,0.010801309764296052,0.010801309764296052,0.0,1.0,0.0,QQQ_BUY_HOLD,,,,,,,,,,,,,,,,,
2022-01-01,-0.07380402047978574,-0.07380402047978574,0.0,1.0,0.0,QQQ_BUY_HOLD,,,,,,,,,,,,,,,,,
2022-02-01,-0.0527642893891177,-0.0527642893891177,0.0,1.0,0.0,QQQ_BUY_HOLD,,,,,,,,,,,,,,,,,
2022-03-01,0.05790961283135987,0.05790961283135987,0.0,1.0,0.0,QQQ_BUY_HOLD,,,,,,,,,,,,,,,,,
2022-04-01,-0.09180703933389078,-0.09180703933389078,0.0,1.0,0.0,QQQ_BUY_HOLD,,,,,,,,,,,,,,,,,
2022-05-01,-0.04380542236855234,-0.04380542236855234,0.0,1.0,0.0,QQQ_BUY_HOLD,,,,,,,,,,,,,,,,,
2022-06-01,-0.040768577913474324,-0.040768577913474324,0.0,1.0,0.0,QQQ_BUY_HOLD,,,,,,,,,,,,,,,,,
2022-07-01,0.11982829252135452,0.11982829252135452,0.0,1.0,0.0,QQQ_BUY_HOLD,,,,,,,,,,,,,,,,,
2022-08-01,-0.011005908464478131,-0.011005908464478131,0.0,1.0,0.0,QQQ_BUY_HOLD,,,,,,,,,,,,,,,,,
2022-09-01,-0.052360204061771776,-0.052360204061771776,0.0,1.0,0.0,QQQ_BUY_HOLD,,,,,,,,,,,,,,,,,
2022-10-01,0.03380315142007628,0.03380315142007628,0.0,1.0,0.0,QQQ_BUY_HOLD,,,,,,,,,,,,,,,,,
2022-11-01,-0.016037206524018743,-0.016037206524018743,0.0,1.0,0.0,QQQ_BUY_HOLD,,,,,,,,,,,,,,,,,
2022-12-01,-0.13483481241202933,-0.13483481241202933,0.0,1.0,0.0,QQQ_BUY_HOLD,,,,,,,,,,,,,,,,,
2023-01-01,0.08117992144345898,0.08117992144345898,0.0,1.0,0.0,QQQ_BUY_HOLD,,,,,,,,,,,,,,,,,
2023-02-01,0.0666722040260257,0.0666722040260257,0.0,1.0,0.0,QQQ_BUY_HOLD,,,,,,,,,,,,,,,,,
2023-03-01,0.07678038347173954,0.07678038347173954,0.0,1.0,0.0,QQQ_BUY_HOLD,,,,,,,,,,,,,,,,,
2023-04-01,0.038328260252119106,0.038328260252119106,0.0,1.0,0.0,QQQ_BUY_HOLD,,,,,,,,,,,,,,,,,
2023-05-01,0.06305103324157946,0.06305103324157946,0.0,1.0,0.0,QQQ_BUY_HOLD,,,,,,,,,,,,,,,,,
2023-06-01,0.06568019849850759,0.06568019849850759,0.0,1.0,0.0,QQQ_BUY_HOLD,,,,,,,,,,,,,,,,,
2023-07-01,-0.0011823430634111398,-0.0011823430634111398,0.0,1.0,0.0,QQQ_BUY_HOLD,,,,,,,,,,,,,,,,,
2023-08-01,0.02437869197829845,0.02437869197829845,0.0,1.0,0.0,QQQ_BUY_HOLD,,,,,,,,,,,,,,,,,
2023-09-01,-0.03299168129705121,-0.03299168129705121,0.0,1.0,0.0,QQQ_BUY_HOLD,,,,,,,,,,,,,,,,,
2023-10-01,-0.020495077817155316,-0.020495077817155316,0.0,1.0,0.0,QQQ_BUY_HOLD,,,,,,,,,,,,,,,,,
2023-11-01,0.059103522605868486,0.059103522605868486,0.0,1.0,0.0,QQQ_BUY_HOLD,,,,,,,,,,,,,,,,,
2023-12-01,0.04724792678520218,0.04724792678520218,0.0,1.0,0.0,QQQ_BUY_HOLD,,,,,,,,,,,,,,,,,
2024-01-01,0.057060456168671836,0.057060456168671836,0.0,1.0,0.0,QQQ_BUY_HOLD,,,,,,,,,,,,,,,,,
2024-02-01,0.058198231156899594,0.058198231156899594,0.0,1.0,0.0,QQQ_BUY_HOLD,,,,,,,,,,,,,,,,,
2024-03-01,0.025221269951198444,0.025221269951198444,0.0,1.0,0.0,QQQ_BUY_HOLD,,,,,,,,,,,,,,,,,
2024-04-01,-0.026139962697302233,-0.026139962697302233,0.0,1.0,0.0,QQQ_BUY_HOLD,,,,,,,,,,,,,,,,,
2024-05-01,0.06227485346301331,0.06227485346301331,0.0,1.0,0.0,QQQ_BUY_HOLD,,,,,,,,,,,,,,,,,
2024-06-01,0.07347061176409797,0.07347061176409797,0.0,1.0,0.0,QQQ_BUY_HOLD,,,,,,,,,,,,,,,,,
2024-07-01,-0.019226780601663496,-0.019226780601663496,0.0,1.0,0.0,QQQ_BUY_HOLD,,,,,,,,,,,,,,,,,
2024-08-01,-0.02595362255819511,-0.02595362255819511,0.0,1.0,0.0,QQQ_BUY_HOLD,,,,,,,,,,,,,,,,,
2024-09-01,0.00806119671437977,0.00806119671437977,0.0,1.0,0.0,QQQ_BUY_HOLD,,,,,,,,,,,,,,,,,
2024-10-01,0.04380238457679386,0.04380238457679386,0.0,1.0,0.0,QQQ_BUY_HOLD,,,,,,,,,,,,,,,,,
2024-11-01,0.06476494786802434,0.06476494786802434,0.0,1.0,0.0,QQQ_BUY_HOLD,,,,,,,,,,,,,,,,,
2024-12-01,0.0579577015331425,0.0579577015331425,0.0,1.0,0.0,QQQ_BUY_HOLD,,,,,,,,,,,,,,,,,
2025-01-01,0.003720061691553811,0.003720061691553811,0.0,1.0,0.0,QQQ_BUY_HOLD,,,,,,,,,,,,,,,,,
2025-02-01,-0.021500531250255084,-0.021500531250255084,0.0,1.0,0.0,QQQ_BUY_HOLD,,,,,,,,,,,,,,,,,
