market,fold,arm,session_date,ticker_key,path_id,path_name,entry_ts,entry_price,candidate_price,entry_vs_candidate_pct,market_open_elapsed_min,liquidity_bucket,market_type,data_quality,volume_ratio,prediction,tier_success,raw_60m_net_pct,tier_cf_net_pct,max_runup_60m_pct,max_drawdown_60m_pct
US,1,top3_per_day_upper_bound,2026-06-24,AXON,189798,pullback_reclaim,2026-06-24 14:07:14+00:00,456.4800109863281,456.98,-0.10941157461418216,37.23490221666667,mid,,minute_complete,1.0,0.8429932701397188,False,0.9546056718917855,0.9546056718917855,1.8642610942939526,-1.3768409373565353
US,1,top3_per_day_upper_bound,2026-06-24,QURE,189677,pullback_reclaim,2026-06-24 14:06:09+00:00,48.56999969482422,49.04,-0.9584019273568112,36.15585601666667,mid,,minute_complete,1.0,0.8157526082115862,False,1.322116824770698,1.322116824770698,1.4000418148000202,-0.9234127851185807
US,1,top3_per_day_upper_bound,2026-06-24,CCL,191158,immediate,2026-06-24 15:51:40+00:00,29.350000381469727,29.435,-0.2887705742492641,141.66795893333335,mid,,minute_complete,1.0,0.7865520517818684,False,-0.2955725207408727,-0.2955725207408727,0.5792166067611901,-0.45996670230733294
US,2,top3_per_day_upper_bound,2026-06-25,BB,199451,volume_surge,2026-06-25 15:30:15+00:00,10.271400451660156,10.2965,-0.24376776904622144,120.25531338333332,mid,,minute_complete,1.0,0.9654805596624529,True,0.50862145164537,1.1999999999999997,2.3959680396466445,-0.403069762674247
US,2,top3_per_day_upper_bound,2026-06-25,INTC,199517,volume_surge,2026-06-25 15:30:15+00:00,129.01499938964844,128.9794,0.027600833659047197,120.25663415,high,,minute_complete,1.0,0.928823007871908,True,-0.16732610876217469,1.1999999999999997,2.313684939327345,-0.08914118025666558
US,2,top3_per_day_upper_bound,2026-06-25,BE,200694,volume_surge,2026-06-25 16:54:48+00:00,309.1300048828125,307.25,0.6118811660903223,204.81308093333337,high,,minute_complete,1.0,0.9086346248447521,False,-2.479748009096534,-3.0,-0.051759343830124316,-2.5976122189565363
US,2,top3_per_day_upper_bound,2026-06-26,BB,207398,volume_surge,2026-06-26 14:32:06+00:00,11.25,11.245,0.04446420631392112,62.10153041666667,mid,,minute_complete,1.0,0.9824743070911411,False,-0.9000006781684028,-0.9000006781684028,0.17778184678819445,-2.4444410536024304
US,2,top3_per_day_upper_bound,2026-06-26,ASTS,206705,volume_surge,2026-06-26 14:11:20+00:00,70.81999969482422,70.9299,-0.1549421403044149,41.340694,high,,minute_complete,1.0,0.942859617100884,False,-1.0153881182467819,-1.0153881182467819,1.4120305059434837,-0.6918919314897174
US,2,top3_per_day_upper_bound,2026-06-26,SLS,210357,volume_surge,2026-06-26 15:39:48+00:00,12.073399543762207,12.075,-0.013254295965148266,129.80744636666665,mid,,minute_complete,1.0,0.9381279374796336,False,0.2181112423130177,0.2181112423130177,0.9657597779188534,-1.5604495999447705
US,2,top3_per_day_upper_bound,2026-06-29,BE,220320,volume_surge,2026-06-29 13:46:39+00:00,278.2900085449219,278.26,0.010784354532411555,16.6543301,mid,,minute_complete,1.0,0.9586581718181189,False,-5.164203021228079,-3.0,0.25512646278262535,-5.523814160905896
US,2,top3_per_day_upper_bound,2026-06-29,WULF,221046,volume_surge,2026-06-29 14:19:07+00:00,24.05500030517578,24.21,-0.640230048840229,49.118451433333334,mid,,minute_complete,1.0,0.9556350024597747,True,2.4931378267310764,1.1999999999999997,4.302639094913727,0.6027871790651066
US,2,top3_per_day_upper_bound,2026-06-29,AAOI,223422,volume_surge,2026-06-29 17:13:14+00:00,147.86000061035156,147.845,0.010146173595027008,223.2431730333333,high,,minute_complete,1.0,0.9397825909899,False,-1.5482187432953844,-1.5482187432953844,0.5545113683963504,-1.4202665324273003
US,2,top3_per_day_upper_bound,2026-06-30,CRCL,233237,volume_surge,2026-06-30 17:09:45+00:00,64.47010040283203,64.355,0.1788523080289428,219.76178038333333,high,,minute_complete,1.0,0.9150257479623235,False,-1.8961521734628368,-1.8961521734628368,0.3873151306622013,-1.6520861870541907
US,2,top3_per_day_upper_bound,2026-06-30,NBIS,230641,volume_surge,2026-06-30 14:31:36+00:00,287.9700012207031,286.8,0.40795021642368035,61.60896428333333,high,,minute_complete,1.0,0.8830071629809002,False,-0.5902905735051638,-0.5902905735051638,0.9132912705017623,-1.486265500279191
US,2,top3_per_day_upper_bound,2026-06-30,CMCSA,231895,volume_surge,2026-06-30 15:25:55+00:00,24.440000534057617,24.435,0.020464637027295396,115.93088951666668,mid,,minute_complete,1.0,0.8556988664487563,False,-0.13175061120611004,-0.13175061120611004,0.531911448141931,-0.34779455795362413
US,2,top3_per_day_upper_bound,2026-07-01,CRCL,239797,volume_surge,2026-07-01 14:24:48+00:00,65.73909759521484,65.73,0.013840856861158102,54.809322550000005,high,,minute_complete,1.0,0.939461629944738,False,-0.8331261739755622,-3.0,0.15348361381085596,-3.2995553327286835
US,2,top3_per_day_upper_bound,2026-07-01,BB,239808,volume_surge,2026-07-01 14:24:48+00:00,13.265000343322754,13.3101,-0.3388378500330247,54.80958921666667,mid,,minute_complete,1.0,0.9325741772534847,False,-0.9523212820488303,-3.0,0.18846300703533397,-5.6162824446069095
US,2,top3_per_day_upper_bound,2026-07-01,VSAT,239458,wait_30m,2026-07-01 14:44:27+00:00,90.12000274658203,89.81,0.3451762015165727,44.45448605,high,,minute_complete,1.0,0.8455805411274007,False,-1.3322236763673925,-1.3322236763673925,0.5408302545273285,-1.4425244253636216
US,2,top3_per_day_upper_bound,2026-07-02,ALAB,248611,volume_surge,2026-07-02 14:10:38+00:00,455.40521240234375,455.58,-0.038365950580854236,40.641041783333336,high,,minute_complete,1.0,0.9809778261665807,False,-8.861894930936845,-3.0,0.6905243401369643,-9.814385020208785
US,2,top3_per_day_upper_bound,2026-07-02,BB,251207,volume_surge,2026-07-02 17:19:25+00:00,11.449899673461914,11.4687,-0.16392726758992504,229.42902403333335,mid,,minute_complete,1.0,0.9786249524141327,False,-2.2895334784263652,-2.2895334784263652,0.0008745561627474057,-2.1825506888587376
US,2,top3_per_day_upper_bound,2026-07-02,SNDK,252612,immediate,2026-07-02 18:23:40+00:00,1730.02001953125,1726.42,0.20852512895181974,293.67864295,high,,minute_complete,1.0,0.963978405980871,False,-2.177438365083948,-2.177438365083948,1.5479536030929013,-1.578259147899808
US,3,top3_per_day_upper_bound,2026-07-06,ALAB,261053,vwap_reclaim,2026-07-06 13:46:00+00:00,443.19500732421875,443.274,-0.017820281762803702,16.001492516666666,high,,minute_complete,1.0,0.9855755642228639,True,0.8120365245540506,1.1999999999999997,2.3928268010152993,0.1594960797002523
US,3,top3_per_day_upper_bound,2026-07-06,CRDO,261065,volume_surge,2026-07-06 13:46:00+00:00,266.2149963378906,265.34,0.3297642036220072,16.001850949999998,high,,minute_complete,1.0,0.9845994102564113,True,4.062143850292085,1.1999999999999997,5.0842378710064144,-0.07764234152244331
US,3,top3_per_day_upper_bound,2026-07-06,BE,261097,vwap_reclaim,2026-07-06 13:46:00+00:00,291.57000732421875,291.58,-0.0034270785997825293,16.002371533333335,high,,minute_complete,1.0,0.9609393353626958,True,3.308684086083495,1.1999999999999997,4.7467146792299815,-0.0860148337384969
US,3,top3_per_day_upper_bound,2026-07-07,SOLS,273682,immediate,2026-07-07 16:08:33+00:00,61.29999923706055,61.39,-0.14660492415613513,158.56226393333333,mid,,minute_complete,1.0,0.9747135860830561,False,-0.20636165184981392,-0.20636165184981392,1.5334460898948046,-0.1957568244343747
US,3,top3_per_day_upper_bound,2026-07-07,WULF,272992,volume_surge,2026-07-07 15:26:03+00:00,20.06999969482422,20.075,-0.024908120427302727,116.05451665,high,,minute_complete,1.0,0.942019058289579,True,1.8168916774214394,1.1999999999999997,3.1390188225947164,-0.49825801190976254
US,3,top3_per_day_upper_bound,2026-07-07,RKLB,273036,volume_surge,2026-07-07 15:26:03+00:00,83.5,83.49,0.011977482333214162,116.05533046666666,high,,minute_complete,1.0,0.7990397362178207,False,1.3922177617421407,1.3922177617421407,2.1616770121865643,-0.7784449411723429
US,3,top3_per_day_upper_bound,2026-07-08,WULF,281453,pullback_reclaim,2026-07-08 13:58:23+00:00,22.479999542236328,22.48,-2.0363152719582445e-06,28.39371275,high,,minute_complete,1.0,0.9438349232717116,False,-0.700178279405199,-0.700178279405199,1.8234015730875137,-1.6014177505944769
US,3,top3_per_day_upper_bound,2026-07-08,CRDO,281504,immediate,2026-07-08 13:58:23+00:00,261.9100036621094,262.0,-0.03434974728649953,28.394701316666666,high,,minute_complete,1.0,0.9388747614271752,False,-3.5277606138331516,-3.0,0.8743027920245314,-4.020464522951802
US,3,top3_per_day_upper_bound,2026-07-08,IREN,281211,pullback_reclaim,2026-07-08 13:56:57+00:00,42.040000915527344,41.71,0.7911793707200632,26.950584166666665,high,,minute_complete,1.0,0.9271691642288769,False,-1.4276864442321942,-1.4276864442321942,1.902947715600714,-2.164368804633242
US,3,top3_per_day_upper_bound,2026-07-09,BBIO,302507,pullback_reclaim,2026-07-09 15:17:16+00:00,89.88999938964844,90.06,-0.18876372457424795,107.27738735,high,,minute_complete,1.0,0.9162754940908531,False,-0.2663821494064451,-0.2663821494064451,0.8454801884423966,-1.2014705066057199
US,3,top3_per_day_upper_bound,2026-07-09,LITE,300306,volume_surge,2026-07-09 13:57:39+00:00,796.4581909179688,797.175,-0.08991866052387998,27.657905233333334,high,,minute_complete,1.0,0.8981174562103249,False,-1.5971348294845704,-3.0,0.4698076222619812,-3.657213167028005
US,3,top3_per_day_upper_bound,2026-07-09,ARM,300325,immediate,2026-07-09 13:57:39+00:00,332.9649963378906,334.47,-0.44996671214441175,27.65847653333333,high,,minute_complete,1.0,0.8764047521341423,False,0.3394316094710492,0.3394316094710492,1.9446506914332917,-1.4821370452964215
US,3,top3_per_day_upper_bound,2026-07-10,CRCL,316671,volume_surge,2026-07-10 13:56:15+00:00,67.18000030517578,66.94,0.35853048278426947,26.259651716666667,high,,minute_complete,1.0,0.9320645241718467,False,-0.5,-0.5,1.5925878354199465,-1.741587025350418
US,3,top3_per_day_upper_bound,2026-07-10,JXN,320694,immediate,2026-07-10 16:32:14+00:00,118.69000244140625,119.26,-0.47794529481280934,182.24176483333335,mid,,minute_complete,1.0,0.8947172937148933,False,0.06870453153500156,0.06870453153500156,0.6066233093714598,-0.3707156730605564
US,3,top3_per_day_upper_bound,2026-07-10,MARA,318329,immediate,2026-07-10 14:58:50+00:00,12.454999923706055,12.485,-0.24028895710007658,88.83903606666667,high,,minute_complete,1.0,0.8899974073245664,False,0.5839038916803612,0.5839038916803612,2.1276623440066755,-0.6021662763914342
US,3,top3_per_day_upper_bound,2026-07-13,FIG,339527,volume_surge,2026-07-13 15:02:49+00:00,22.709999084472656,22.57,0.620288367180577,92.81961505,mid,,minute_complete,1.0,0.9366706417043906,True,2.80251004066659,1.1999999999999997,3.478647940886468,-0.3962934780600307
US,3,top3_per_day_upper_bound,2026-07-13,TSEM,339088,pullback_reclaim,2026-07-13 15:00:39+00:00,235.22999572753906,234.165,0.45480568297529,90.65475756666666,high,,minute_complete,1.0,0.8515177703394277,False,-0.8847293269286594,-0.8847293269286594,0.5048250739992578,-1.6664533606019136
US,3,top3_per_day_upper_bound,2026-07-13,TEAM,339537,vwap_reclaim,2026-07-13 15:02:49+00:00,94.47000122070312,94.3,0.18027701028964227,92.81987126666668,mid,,minute_complete,1.0,0.849576644282989,False,0.4315097301227907,0.4315097301227907,1.2384864547761931,-0.2678081388606319
US,4,top3_per_day_upper_bound,2026-07-14,AXTI,354509,volume_surge,2026-07-14 14:00:42+00:00,57.599998474121094,57.77,-0.29427302385132137,30.704476516666663,mid,,minute_complete,1.0,0.9735793898601017,False,-3.3819442558803625,-3.0,0.2430611250946555,-4.582464816370668
US,4,top3_per_day_upper_bound,2026-07-14,FIG,357666,volume_surge,2026-07-14 14:55:26+00:00,24.559999465942383,24.54,0.08149741622813789,85.44223616666666,high,,minute_complete,1.0,0.9123443491939969,False,-2.0268729973712603,-3.0,0.08143509038510659,-3.0130284495499673
US,4,top3_per_day_upper_bound,2026-07-14,CLSK,357612,pullback_reclaim,2026-07-14 14:55:26+00:00,13.829999923706055,13.815,0.10857708075320271,85.44108873333333,high,,minute_complete,1.0,0.8864208779437399,False,-2.3076645074413493,-2.3076645074413493,1.6992021545454408,-2.2776542452712443
US,1,top5_per_day_upper_bound,2026-06-16,BE,130560,vwap_reclaim,2026-06-16 13:57:56+00:00,293.659912109375,292.68,0.3348066521029702,27.933358433333336,high,,minute_complete,1.0,0.9303599320844189,False,-2.086839713974781,-3.0,1.1135604253631641,-3.1532796377878523
US,1,top5_per_day_upper_bound,2026-06-16,WDC,129922,vwap_reclaim,2026-06-16 13:45:43+00:00,713.5399780273438,714.95,-0.19721966188632756,15.7215443,high,,minute_complete,1.0,0.9156206066988664,False,-3.4626866418508,-3.0,2.2955973578518676,-3.297638392563486
US,1,top5_per_day_upper_bound,2026-06-16,CRWV,129867,vwap_reclaim,2026-06-16 13:45:43+00:00,115.29499816894531,115.035,0.22601657664651498,15.72010575,high,,minute_complete,1.0,0.9108004728508472,True,1.2303463101310712,1.1999999999999997,2.44156510352803,-1.6956519034676276
US,1,top5_per_day_upper_bound,2026-06-16,STX,129935,pullback_reclaim,2026-06-16 13:45:43+00:00,1078.2230224609375,1084.91,-0.6163624207595642,15.721807933333334,high,,minute_complete,1.0,0.8886912403888516,False,-2.5916802967302677,-3.0,1.7414743654986984,-2.8271546416239555
US,1,top5_per_day_upper_bound,2026-06-16,QCOM,129878,vwap_reclaim,2026-06-16 13:45:43+00:00,228.89500427246094,228.964,-0.03013387586653371,15.720436066666668,high,,minute_complete,1.0,0.8581341427993229,False,-2.5839267714130845,-2.5839267714130845,1.0026423146454975,-2.3613041463014497
US,1,top5_per_day_upper_bound,2026-06-17,ASTS,139721,pullback_reclaim,2026-06-17 13:45:56+00:00,86.66999816894531,86.9706,-0.3456361472206626,15.9407472,high,,minute_complete,1.0,0.974738089339865,False,-2.434804634855075,-3.0,0.7557387713567154,-2.9306576314633523
US,1,top5_per_day_upper_bound,2026-06-17,NBIS,139752,vwap_reclaim,2026-06-17 13:45:56+00:00,278.8800048828125,279.2499,-0.13246025054530763,15.9416809,high,,minute_complete,1.0,0.9514751849879105,False,1.391568928273625,-3.0,1.82874570217348,-4.08889360649746
US,1,top5_per_day_upper_bound,2026-06-17,AMAT,139730,vwap_reclaim,2026-06-17 13:45:56+00:00,620.6199951171875,619.405,0.19615520010132226,15.941105783333336,high,,minute_complete,1.0,0.9477036296344896,False,-0.733639299158812,-0.733639299158812,0.4028229866374095,-1.7079655295243876
US,1,top5_per_day_upper_bound,2026-06-17,MGNI,139810,wait_30m,2026-06-17 14:15:56+00:00,18.709999084472656,18.55,0.8625287572649798,15.943098033333332,mid,,minute_complete,1.0,0.9296517438222537,False,0.08792418885178632,0.08792418885178632,1.0689512171351887,-0.45429764100414416
US,1,top5_per_day_upper_bound,2026-06-17,MRVL,139774,vwap_reclaim,2026-06-17 13:45:56+00:00,295.010009765625,295.16,-0.050816585707758044,15.9422646,high,,minute_complete,1.0,0.9216672953453495,False,-1.3796315836078787,-3.0,-0.0440679565129957,-3.9625472023675044
US,1,top5_per_day_upper_bound,2026-06-18,BHVN,150874,immediate,2026-06-18 13:46:48+00:00,13.710000038146973,13.62,0.6607932316224252,16.80111945,mid,,minute_complete,1.0,0.9802067761731293,False,-1.1695823177791673,-3.0,-0.29175756193822516,-4.303429255625548
US,1,top5_per_day_upper_bound,2026-06-18,ACN,151459,vwap_reclaim,2026-06-18 14:31:13+00:00,134.3300018310547,134.135,0.1453772923209362,61.22824358333333,high,,minute_complete,1.0,0.9753620163830817,False,-3.24860392816408,-3.0,-0.2679971751986806,-3.297854443672146
US,1,top5_per_day_upper_bound,2026-06-18,WDC,150449,pullback_reclaim,2026-06-18 13:45:52+00:00,788.4000244140625,789.86,-0.18483979261356698,15.881725733333331,high,,minute_complete,1.0,0.9530413295885313,False,-2.3290263189716987,-3.0,0.9614352891884941,-2.7130915761113172
US,1,top5_per_day_upper_bound,2026-06-18,AMAT,150502,vwap_reclaim,2026-06-18 13:45:52+00:00,628.405029296875,627.65,0.12029463823388653,15.8831415,high,,minute_complete,1.0,0.9426374667225119,False,-0.17616854581698843,-0.17616854581698843,1.6701004333034053,-0.4145287373827045
US,1,top5_per_day_upper_bound,2026-06-18,LRCX,150513,vwap_reclaim,2026-06-18 13:45:53+00:00,396.1549987792969,395.82,0.08463412139276816,15.88342495,high,,minute_complete,1.0,0.934729912920681,False,-0.9177654666472848,-0.9177654666472848,1.2230064584903393,-0.9791616449841682
US,1,top5_per_day_upper_bound,2026-06-22,AAOI,172797,vwap_reclaim,2026-06-22 18:28:55+00:00,176.64999389648438,175.82,0.47207024029369826,298.9243628166667,high,,minute_complete,1.0,0.948001429823509,False,-4.61830973554829,-3.0,0.09624309856132894,-4.537108011499417
US,1,top5_per_day_upper_bound,2026-06-22,MTN,167539,vwap_reclaim,2026-06-22 14:08:12+00:00,145.75999450683594,144.78,0.67688527893075,38.202347499999995,mid,,minute_complete,1.0,0.9378630331953818,False,-0.25644141073875004,-0.25644141073875004,0.32931600193331045,-0.7134970673205111
US,1,top5_per_day_upper_bound,2026-06-22,CRDO,167310,pullback_reclaim,2026-06-22 14:07:17+00:00,304.1000061035156,302.0,0.6953662594422649,37.29267076666667,high,,minute_complete,1.0,0.871189964435821,False,-1.72986539851631,-3.0,0.29924486808448464,-2.8214458788675962
US,1,top5_per_day_upper_bound,2026-06-22,RKLB,170067,immediate,2026-06-22 15:26:55+00:00,99.33000183105469,99.2444,0.08625356297653486,116.93110881666668,high,,minute_complete,1.0,0.8346118932687107,False,-1.6376269626315596,-1.6376269626315596,1.057077824431298,-1.3289033227537221
