month,gross_return,net_return,turnover,invested,weight_SPY,strategy,market,weight_QQQ,weight_069500.KS,weight_229200.KS
2007-10-01,-0.0005568072757964337,-0.0005568072757964337,0.0,1.0,1.0,US_SPY_SMA10_CASH,US,,,
2007-11-01,-0.01649491861182184,-0.01649491861182184,0.0,1.0,1.0,US_SPY_SMA10_CASH,US,,,
2007-12-01,-0.003862653772705449,-0.003862653772705449,0.0,1.0,1.0,US_SPY_SMA10_CASH,US,,,
2008-01-01,0.0,-0.0034999999999999996,1.0,0.0,0.0,US_SPY_SMA10_CASH,US,,,
2008-02-01,0.0,0.0,0.0,0.0,0.0,US_SPY_SMA10_CASH,US,,,
2008-03-01,0.0,0.0,0.0,0.0,0.0,US_SPY_SMA10_CASH,US,,,
2008-04-01,0.0,0.0,0.0,0.0,0.0,US_SPY_SMA10_CASH,US,,,
2008-05-01,0.0,0.0,0.0,0.0,0.0,US_SPY_SMA10_CASH,US,,,
2008-06-01,0.0,0.0,0.0,0.0,0.0,US_SPY_SMA10_CASH,US,,,
2008-07-01,0.0,0.0,0.0,0.0,0.0,US_SPY_SMA10_CASH,US,,,
2008-08-01,0.0,0.0,0.0,0.0,0.0,US_SPY_SMA10_CASH,US,,,
2008-09-01,0.0,0.0,0.0,0.0,0.0,US_SPY_SMA10_CASH,US,,,
2008-10-01,0.0,0.0,0.0,0.0,0.0,US_SPY_SMA10_CASH,US,,,
2008-11-01,0.0,0.0,0.0,0.0,0.0,US_SPY_SMA10_CASH,US,,,
2008-12-01,0.0,0.0,0.0,0.0,0.0,US_SPY_SMA10_CASH,US,,,
2009-01-01,0.0,0.0,0.0,0.0,0.0,US_SPY_SMA10_CASH,US,,,
2009-02-01,0.0,0.0,0.0,0.0,0.0,US_SPY_SMA10_CASH,US,,,
2009-03-01,0.0,0.0,0.0,0.0,0.0,US_SPY_SMA10_CASH,US,,,
2009-04-01,0.0,0.0,0.0,0.0,0.0,US_SPY_SMA10_CASH,US,,,
2009-05-01,0.0,0.0,0.0,0.0,0.0,US_SPY_SMA10_CASH,US,,,
2009-06-01,0.0,0.0,0.0,0.0,0.0,US_SPY_SMA10_CASH,US,,,
2009-07-01,0.03280682978711558,0.029306829787115577,1.0,1.0,1.0,US_SPY_SMA10_CASH,US,,,
2009-08-01,0.05932140279401543,0.05932140279401543,0.0,1.0,1.0,US_SPY_SMA10_CASH,US,,,
2009-09-01,-0.027357584158820947,-0.027357584158820947,0.0,1.0,1.0,US_SPY_SMA10_CASH,US,,,
2009-10-01,-0.009364967091262555,-0.009364967091262555,0.0,1.0,1.0,US_SPY_SMA10_CASH,US,,,
2009-11-01,0.03930873314609684,0.03930873314609684,0.0,1.0,1.0,US_SPY_SMA10_CASH,US,,,
2009-12-01,0.010759956533602955,0.010759956533602955,0.0,1.0,1.0,US_SPY_SMA10_CASH,US,,,
2010-01-01,-0.03039917395163083,-0.03039917395163083,0.0,1.0,1.0,US_SPY_SMA10_CASH,US,,,
2010-02-01,0.034044071188041425,0.034044071188041425,0.0,1.0,1.0,US_SPY_SMA10_CASH,US,,,
2010-03-01,0.03365864399736873,0.03365864399736873,0.0,1.0,1.0,US_SPY_SMA10_CASH,US,,,
2010-04-01,-0.0057977713771825146,-0.0057977713771825146,0.0,1.0,1.0,US_SPY_SMA10_CASH,US,,,
2010-05-01,-0.002929305440839247,-0.002929305440839247,0.0,1.0,1.0,US_SPY_SMA10_CASH,US,,,
2010-06-01,-0.03024717247015629,-0.03024717247015629,0.0,1.0,1.0,US_SPY_SMA10_CASH,US,,,
2010-07-01,0.0,-0.0034999999999999996,1.0,0.0,0.0,US_SPY_SMA10_CASH,US,,,
2010-08-01,-0.037722042538127276,-0.04122204253812728,1.0,1.0,1.0,US_SPY_SMA10_CASH,US,,,
2010-09-01,0.0,-0.0034999999999999996,1.0,0.0,0.0,US_SPY_SMA10_CASH,US,,,
2010-10-01,0.03200517868488051,0.02850517868488051,1.0,1.0,1.0,US_SPY_SMA10_CASH,US,,,
2010-11-01,0.027022231478466052,0.027022231478466052,0.0,1.0,1.0,US_SPY_SMA10_CASH,US,,,
2010-12-01,0.033919935518467614,0.033919935518467614,0.0,1.0,1.0,US_SPY_SMA10_CASH,US,,,
2011-01-01,0.01449386826051513,0.01449386826051513,0.0,1.0,1.0,US_SPY_SMA10_CASH,US,,,
2011-02-01,0.04371984033269638,0.04371984033269638,0.0,1.0,1.0,US_SPY_SMA10_CASH,US,,,
2011-03-01,-0.0254352044500592,-0.0254352044500592,0.0,1.0,1.0,US_SPY_SMA10_CASH,US,,,
2011-04-01,0.0013235695733579966,0.0013235695733579966,0.0,1.0,1.0,US_SPY_SMA10_CASH,US,,,
2011-05-01,-0.005201336547864699,-0.005201336547864699,0.0,1.0,1.0,US_SPY_SMA10_CASH,US,,,
2011-06-01,-0.02272094244581413,-0.02272094244581413,0.0,1.0,1.0,US_SPY_SMA10_CASH,US,,,
2011-07-01,-0.03824921335660425,-0.03824921335660425,0.0,1.0,1.0,US_SPY_SMA10_CASH,US,,,
2011-08-01,-0.03443537340642322,-0.03443537340642322,0.0,1.0,1.0,US_SPY_SMA10_CASH,US,,,
2011-09-01,0.0,-0.0034999999999999996,1.0,0.0,0.0,US_SPY_SMA10_CASH,US,,,
2011-10-01,0.0,0.0,0.0,0.0,0.0,US_SPY_SMA10_CASH,US,,,
2011-11-01,0.0,0.0,0.0,0.0,0.0,US_SPY_SMA10_CASH,US,,,
2011-12-01,0.0,0.0,0.0,0.0,0.0,US_SPY_SMA10_CASH,US,,,
2012-01-01,0.0,0.0,0.0,0.0,0.0,US_SPY_SMA10_CASH,US,,,
2012-02-01,0.04238560064384389,0.03888560064384389,1.0,1.0,1.0,US_SPY_SMA10_CASH,US,,,
2012-03-01,0.04446227654787438,0.04446227654787438,0.0,1.0,1.0,US_SPY_SMA10_CASH,US,,,
2012-04-01,-0.012175003320822997,-0.012175003320822997,0.0,1.0,1.0,US_SPY_SMA10_CASH,US,,,
2012-05-01,-0.020188504716319944,-0.020188504716319944,0.0,1.0,1.0,US_SPY_SMA10_CASH,US,,,
2012-06-01,0.02064637900723154,0.02064637900723154,0.0,1.0,1.0,US_SPY_SMA10_CASH,US,,,
2012-07-01,-0.006096926246689782,-0.006096926246689782,0.0,1.0,1.0,US_SPY_SMA10_CASH,US,,,
2012-08-01,0.02234679508242965,0.02234679508242965,0.0,1.0,1.0,US_SPY_SMA10_CASH,US,,,
2012-09-01,0.008889289071965178,0.008889289071965178,0.0,1.0,1.0,US_SPY_SMA10_CASH,US,,,
2012-10-01,-0.040291974664980246,-0.040291974664980246,0.0,1.0,1.0,US_SPY_SMA10_CASH,US,,,
2012-11-01,-0.0019036359886477339,-0.0019036359886477339,0.0,1.0,1.0,US_SPY_SMA10_CASH,US,,,
2012-12-01,-0.03209051430588683,-0.03209051430588683,0.0,1.0,1.0,US_SPY_SMA10_CASH,US,,,
2013-01-01,0.0990864406855112,0.0990864406855112,0.0,1.0,1.0,US_SPY_SMA10_CASH,US,,,
2013-02-01,0.01135921821666197,0.01135921821666197,0.0,1.0,1.0,US_SPY_SMA10_CASH,US,,,
2013-03-01,0.06488073479258882,0.06488073479258882,0.0,1.0,1.0,US_SPY_SMA10_CASH,US,,,
2013-04-01,0.011146351526314824,0.011146351526314824,0.0,1.0,1.0,US_SPY_SMA10_CASH,US,,,
2013-05-01,0.046249437933888915,0.046249437933888915,0.0,1.0,1.0,US_SPY_SMA10_CASH,US,,,
2013-06-01,0.003805519220208442,0.003805519220208442,0.0,1.0,1.0,US_SPY_SMA10_CASH,US,,,
2013-07-01,0.020600003799281064,0.020600003799281064,0.0,1.0,1.0,US_SPY_SMA10_CASH,US,,,
2013-08-01,-0.03138674828026056,-0.03138674828026056,0.0,1.0,1.0,US_SPY_SMA10_CASH,US,,,
2013-09-01,-0.0016684106627611328,-0.0016684106627611328,0.0,1.0,1.0,US_SPY_SMA10_CASH,US,,,
2013-10-01,0.029189086938058884,0.029189086938058884,0.0,1.0,1.0,US_SPY_SMA10_CASH,US,,,
2013-11-01,0.03148672617510995,0.03148672617510995,0.0,1.0,1.0,US_SPY_SMA10_CASH,US,,,
2013-12-01,0.020313501434443326,0.020313501434443326,0.0,1.0,1.0,US_SPY_SMA10_CASH,US,,,
2014-01-01,-0.012371714577976922,-0.012371714577976922,0.0,1.0,1.0,US_SPY_SMA10_CASH,US,,,
2014-02-01,0.03524745813814456,0.03524745813814456,0.0,1.0,1.0,US_SPY_SMA10_CASH,US,,,
2014-03-01,0.006267616312268576,0.006267616312268576,0.0,1.0,1.0,US_SPY_SMA10_CASH,US,,,
2014-04-01,-0.028085056433733158,-0.028085056433733158,0.0,1.0,1.0,US_SPY_SMA10_CASH,US,,,
2014-05-01,0.012372158521694487,0.012372158521694487,0.0,1.0,1.0,US_SPY_SMA10_CASH,US,,,
2014-06-01,0.015394187053789476,0.015394187053789476,0.0,1.0,1.0,US_SPY_SMA10_CASH,US,,,
2014-07-01,-0.003410021089593651,-0.003410021089593651,0.0,1.0,1.0,US_SPY_SMA10_CASH,US,,,
2014-08-01,0.029918409340223162,0.029918409340223162,0.0,1.0,1.0,US_SPY_SMA10_CASH,US,,,
2014-09-01,0.02315462956335934,0.02315462956335934,0.0,1.0,1.0,US_SPY_SMA10_CASH,US,,,
2014-10-01,0.025107711149053857,0.025107711149053857,0.0,1.0,1.0,US_SPY_SMA10_CASH,US,,,
2014-11-01,0.07164023504546013,0.07164023504546013,0.0,1.0,1.0,US_SPY_SMA10_CASH,US,,,
2014-12-01,-0.0059851771619071625,-0.0059851771619071625,0.0,1.0,1.0,US_SPY_SMA10_CASH,US,,,
2015-01-01,-0.026528601754387426,-0.026528601754387426,0.0,1.0,1.0,US_SPY_SMA10_CASH,US,,,
2015-02-01,0.058002106289546385,0.058002106289546385,0.0,1.0,1.0,US_SPY_SMA10_CASH,US,,,
2015-03-01,-0.011386388777467449,-0.011386388777467449,0.0,1.0,1.0,US_SPY_SMA10_CASH,US,,,
2015-04-01,-0.023534808094644366,-0.023534808094644366,0.0,1.0,1.0,US_SPY_SMA10_CASH,US,,,
2015-05-01,0.04888964804356366,0.04888964804356366,0.0,1.0,1.0,US_SPY_SMA10_CASH,US,,,
2015-06-01,-0.010382421051485569,-0.010382421051485569,0.0,1.0,1.0,US_SPY_SMA10_CASH,US,,,
2015-07-01,0.07064504604329214,0.07064504604329214,0.0,1.0,1.0,US_SPY_SMA10_CASH,US,,,
2015-08-01,-0.05547225239570697,-0.05547225239570697,0.0,1.0,1.0,US_SPY_SMA10_CASH,US,,,
2015-09-01,0.0,-0.0034999999999999996,1.0,0.0,0.0,US_SPY_SMA10_CASH,US,,,
2015-10-01,0.0,0.0,0.0,0.0,0.0,US_SPY_SMA10_CASH,US,,,
2015-11-01,0.016836860583777202,0.013336860583777203,1.0,1.0,1.0,US_SPY_SMA10_CASH,US,,,
2015-12-01,0.00025537601374026053,0.00025537601374026053,0.0,1.0,1.0,US_SPY_SMA10_CASH,US,,,
2016-01-01,-0.025380741590101952,-0.025380741590101952,0.0,1.0,1.0,US_SPY_SMA10_CASH,US,,,
2016-02-01,0.0,-0.0034999999999999996,1.0,0.0,0.0,US_SPY_SMA10_CASH,US,,,
2016-03-01,0.0,0.0,0.0,0.0,0.0,US_SPY_SMA10_CASH,US,,,
2016-04-01,-0.0015440044263824726,-0.005044004426382472,1.0,1.0,1.0,US_SPY_SMA10_CASH,US,,,
2016-05-01,0.07481268374243588,0.07481268374243588,0.0,1.0,1.0,US_SPY_SMA10_CASH,US,,,
2016-06-01,-0.035291620687079805,-0.035291620687079805,0.0,1.0,1.0,US_SPY_SMA10_CASH,US,,,
2016-07-01,0.010562839087052467,0.010562839087052467,0.0,1.0,1.0,US_SPY_SMA10_CASH,US,,,
2016-08-01,-0.0032322374986457625,-0.0032322374986457625,0.0,1.0,1.0,US_SPY_SMA10_CASH,US,,,
2016-09-01,-0.014928745252883124,-0.014928745252883124,0.0,1.0,1.0,US_SPY_SMA10_CASH,US,,,
2016-10-01,0.022875028196151836,0.022875028196151836,0.0,1.0,1.0,US_SPY_SMA10_CASH,US,,,
2016-11-01,0.055971215953363185,0.055971215953363185,0.0,1.0,1.0,US_SPY_SMA10_CASH,US,,,
2016-12-01,0.05297168507406469,0.05297168507406469,0.0,1.0,1.0,US_SPY_SMA10_CASH,US,,,
2017-01-01,-0.01257578831408912,-0.01257578831408912,0.0,1.0,1.0,US_SPY_SMA10_CASH,US,,,
2017-02-01,0.007940595015854424,0.007940595015854424,0.0,1.0,1.0,US_SPY_SMA10_CASH,US,,,
2017-03-01,-0.013690015826014146,-0.013690015826014146,0.0,1.0,1.0,US_SPY_SMA10_CASH,US,,,
2017-04-01,0.021607541343555914,0.021607541343555914,0.0,1.0,1.0,US_SPY_SMA10_CASH,US,,,
2017-05-01,0.008691774100256122,0.008691774100256122,0.0,1.0,1.0,US_SPY_SMA10_CASH,US,,,
2017-06-01,0.026289543975970275,0.026289543975970275,0.0,1.0,1.0,US_SPY_SMA10_CASH,US,,,
2017-07-01,0.0008846323814384327,0.0008846323814384327,0.0,1.0,1.0,US_SPY_SMA10_CASH,US,,,
2017-08-01,0.002275237829268306,0.002275237829268306,0.0,1.0,1.0,US_SPY_SMA10_CASH,US,,,
2017-09-01,0.04068245610603283,0.04068245610603283,0.0,1.0,1.0,US_SPY_SMA10_CASH,US,,,
2017-10-01,0.003475729595324051,0.003475729595324051,0.0,1.0,1.0,US_SPY_SMA10_CASH,US,,,
2017-11-01,-0.008686001575948343,-0.008686001575948343,0.0,1.0,1.0,US_SPY_SMA10_CASH,US,,,
2017-12-01,0.0016664343655581337,0.0016664343655581337,0.0,1.0,1.0,US_SPY_SMA10_CASH,US,,,
2018-01-01,0.059371387003883225,0.059371387003883225,0.0,1.0,1.0,US_SPY_SMA10_CASH,US,,,
2018-02-01,-0.030205902226398296,-0.030205902226398296,0.0,1.0,1.0,US_SPY_SMA10_CASH,US,,,
2018-03-01,-0.04307990996097677,-0.04307990996097677,0.0,1.0,1.0,US_SPY_SMA10_CASH,US,,,
2018-04-01,0.010468516152525087,0.010468516152525087,0.0,1.0,1.0,US_SPY_SMA10_CASH,US,,,
2018-05-01,0.03143817396916759,0.03143817396916759,0.0,1.0,1.0,US_SPY_SMA10_CASH,US,,,
2018-06-01,0.04832792697424915,0.04832792697424915,0.0,1.0,1.0,US_SPY_SMA10_CASH,US,,,
2018-07-01,0.03346466435586826,0.03346466435586826,0.0,1.0,1.0,US_SPY_SMA10_CASH,US,,,
2018-08-01,0.030792764698971187,0.030792764698971187,0.0,1.0,1.0,US_SPY_SMA10_CASH,US,,,
2018-09-01,0.00311350346690098,0.00311350346690098,0.0,1.0,1.0,US_SPY_SMA10_CASH,US,,,
2018-10-01,-0.04785518561732327,-0.04785518561732327,0.0,1.0,1.0,US_SPY_SMA10_CASH,US,,,
2018-11-01,0.0,-0.0034999999999999996,1.0,0.0,0.0,US_SPY_SMA10_CASH,US,,,
2018-12-01,-0.08863634949353139,-0.09213634949353139,1.0,1.0,1.0,US_SPY_SMA10_CASH,US,,,
2019-01-01,0.0,-0.0034999999999999996,1.0,0.0,0.0,US_SPY_SMA10_CASH,US,,,
2019-02-01,0.0,0.0,0.0,0.0,0.0,US_SPY_SMA10_CASH,US,,,
2019-03-01,0.035648578051789226,0.03214857805178922,1.0,1.0,1.0,US_SPY_SMA10_CASH,US,,,
2019-04-01,0.06330604934807393,0.06330604934807393,0.0,1.0,1.0,US_SPY_SMA10_CASH,US,,,
2019-05-01,-0.039864154410884645,-0.039864154410884645,0.0,1.0,1.0,US_SPY_SMA10_CASH,US,,,
2019-06-01,0.0,-0.0034999999999999996,1.0,0.0,0.0,US_SPY_SMA10_CASH,US,,,
2019-07-01,0.0372048548259436,0.0337048548259436,1.0,1.0,1.0,US_SPY_SMA10_CASH,US,,,
2019-08-01,0.005334563211665255,0.005334563211665255,0.0,1.0,1.0,US_SPY_SMA10_CASH,US,,,
2019-09-01,0.015024279696505438,0.015024279696505438,0.0,1.0,1.0,US_SPY_SMA10_CASH,US,,,
2019-10-01,-0.010389190507371082,-0.010389190507371082,0.0,1.0,1.0,US_SPY_SMA10_CASH,US,,,
2019-11-01,0.04804987630990243,0.04804987630990243,0.0,1.0,1.0,US_SPY_SMA10_CASH,US,,,
2019-12-01,0.010992390184911827,0.010992390184911827,0.0,1.0,1.0,US_SPY_SMA10_CASH,US,,,
2020-01-01,0.02619484335259914,0.02619484335259914,0.0,1.0,1.0,US_SPY_SMA10_CASH,US,,,
2020-02-01,-0.060401419347000274,-0.060401419347000274,0.0,1.0,1.0,US_SPY_SMA10_CASH,US,,,
2020-03-01,0.0,-0.0034999999999999996,1.0,0.0,0.0,US_SPY_SMA10_CASH,US,,,
2020-04-01,0.0,0.0,0.0,0.0,0.0,US_SPY_SMA10_CASH,US,,,
2020-05-01,0.0,0.0,0.0,0.0,0.0,US_SPY_SMA10_CASH,US,,,
2020-06-01,-0.014729937625611922,-0.01822993762561192,1.0,1.0,1.0,US_SPY_SMA10_CASH,US,,,
2020-07-01,0.05100225308815354,0.05100225308815354,0.0,1.0,1.0,US_SPY_SMA10_CASH,US,,,
2020-08-01,0.06083046193895747,0.06083046193895747,0.0,1.0,1.0,US_SPY_SMA10_CASH,US,,,
2020-09-01,-0.04701542827622407,-0.04701542827622407,0.0,1.0,1.0,US_SPY_SMA10_CASH,US,,,
2020-10-01,-0.05694430318913135,-0.05694430318913135,0.0,1.0,1.0,US_SPY_SMA10_CASH,US,,,
2020-11-01,0.08404927692978181,0.08404927692978181,0.0,1.0,1.0,US_SPY_SMA10_CASH,US,,,
2020-12-01,0.020229628734414362,0.020229628734414362,0.0,1.0,1.0,US_SPY_SMA10_CASH,US,,,
2021-01-01,0.01337921713307888,0.01337921713307888,0.0,1.0,1.0,US_SPY_SMA10_CASH,US,,,
2021-02-01,0.03412596163429216,0.03412596163429216,0.0,1.0,1.0,US_SPY_SMA10_CASH,US,,,
2021-03-01,0.057720223112520674,0.057720223112520674,0.0,1.0,1.0,US_SPY_SMA10_CASH,US,,,
2021-04-01,0.029022184200209855,0.029022184200209855,0.0,1.0,1.0,US_SPY_SMA10_CASH,US,,,
2021-05-01,0.012223602598971484,0.012223602598971484,0.0,1.0,1.0,US_SPY_SMA10_CASH,US,,,
2021-06-01,0.038652632206067405,0.038652632206067405,0.0,1.0,1.0,US_SPY_SMA10_CASH,US,,,
2021-07-01,0.03493282247046947,0.03493282247046947,0.0,1.0,1.0,US_SPY_SMA10_CASH,US,,,
2021-08-01,0.05084865112246906,0.05084865112246906,0.0,1.0,1.0,US_SPY_SMA10_CASH,US,,,
2021-09-01,-0.02867460610692918,-0.02867460610692918,0.0,1.0,1.0,US_SPY_SMA10_CASH,US,,,
2021-10-01,0.05208461883521287,0.05208461883521287,0.0,1.0,1.0,US_SPY_SMA10_CASH,US,,,
2021-11-01,0.011823585978255835,0.011823585978255835,0.0,1.0,1.0,US_SPY_SMA10_CASH,US,,,
2021-12-01,0.04550095541166055,0.04550095541166055,0.0,1.0,1.0,US_SPY_SMA10_CASH,US,,,
2022-01-01,-0.03855491004093736,-0.03855491004093736,0.0,1.0,1.0,US_SPY_SMA10_CASH,US,,,
2022-02-01,-0.037649347841267056,-0.037649347841267056,0.0,1.0,1.0,US_SPY_SMA10_CASH,US,,,
2022-03-01,0.0,-0.0034999999999999996,1.0,0.0,0.0,US_SPY_SMA10_CASH,US,,,
2022-04-01,-0.041156511358022785,-0.04465651135802279,1.0,1.0,1.0,US_SPY_SMA10_CASH,US,,,
2022-05-01,0.0,-0.0034999999999999996,1.0,0.0,0.0,US_SPY_SMA10_CASH,US,,,
2022-06-01,0.0,0.0,0.0,0.0,0.0,US_SPY_SMA10_CASH,US,,,
2022-07-01,0.0,0.0,0.0,0.0,0.0,US_SPY_SMA10_CASH,US,,,
2022-08-01,0.0,0.0,0.0,0.0,0.0,US_SPY_SMA10_CASH,US,,,
2022-09-01,0.0,0.0,0.0,0.0,0.0,US_SPY_SMA10_CASH,US,,,
2022-10-01,0.0,0.0,0.0,0.0,0.0,US_SPY_SMA10_CASH,US,,,
2022-11-01,0.0,0.0,0.0,0.0,0.0,US_SPY_SMA10_CASH,US,,,
2022-12-01,-0.1039231763919155,-0.10742317639191551,1.0,1.0,1.0,US_SPY_SMA10_CASH,US,,,
2023-01-01,0.0,-0.0034999999999999996,1.0,0.0,0.0,US_SPY_SMA10_CASH,US,,,
2023-02-01,0.04360784035605736,0.040107840356057356,1.0,1.0,1.0,US_SPY_SMA10_CASH,US,,,
2023-03-01,0.019889612765353837,0.019889612765353837,0.0,1.0,1.0,US_SPY_SMA10_CASH,US,,,
2023-04-01,0.0495846954612027,0.0495846954612027,0.0,1.0,1.0,US_SPY_SMA10_CASH,US,,,
2023-05-01,-0.010084783457908864,-0.010084783457908864,0.0,1.0,1.0,US_SPY_SMA10_CASH,US,,,
2023-06-01,0.0674460039758511,0.0674460039758511,0.0,1.0,1.0,US_SPY_SMA10_CASH,US,,,
2023-07-01,-0.006825246738992874,-0.006825246738992874,0.0,1.0,1.0,US_SPY_SMA10_CASH,US,,,
2023-08-01,0.022900230959876255,0.022900230959876255,0.0,1.0,1.0,US_SPY_SMA10_CASH,US,,,
2023-09-01,-0.029564481200174075,-0.029564481200174075,0.0,1.0,1.0,US_SPY_SMA10_CASH,US,,,
2023-10-01,-0.021549004594819565,-0.021549004594819565,0.0,1.0,1.0,US_SPY_SMA10_CASH,US,,,
2023-11-01,0.0,-0.0034999999999999996,1.0,0.0,0.0,US_SPY_SMA10_CASH,US,,,
2023-12-01,0.03711709307661959,0.033617093076619586,1.0,1.0,1.0,US_SPY_SMA10_CASH,US,,,
2024-01-01,0.05470817585944898,0.05470817585944898,0.0,1.0,1.0,US_SPY_SMA10_CASH,US,,,
2024-02-01,0.05754855370952172,0.05754855370952172,0.0,1.0,1.0,US_SPY_SMA10_CASH,US,,,
2024-03-01,0.045419209140698635,0.045419209140698635,0.0,1.0,1.0,US_SPY_SMA10_CASH,US,,,
2024-04-01,-0.022658918467428735,-0.022658918467428735,0.0,1.0,1.0,US_SPY_SMA10_CASH,US,,,
2024-05-01,0.05132874565357359,0.05132874565357359,0.0,1.0,1.0,US_SPY_SMA10_CASH,US,,,
2024-06-01,0.04380692259795116,0.04380692259795116,0.0,1.0,1.0,US_SPY_SMA10_CASH,US,,,
2024-07-01,0.009591442400640693,0.009591442400640693,0.0,1.0,1.0,US_SPY_SMA10_CASH,US,,,
2024-08-01,-0.014077644122161392,-0.014077644122161392,0.0,1.0,1.0,US_SPY_SMA10_CASH,US,,,
2024-09-01,0.002942091738327157,0.002942091738327157,0.0,1.0,1.0,US_SPY_SMA10_CASH,US,,,
2024-10-01,0.04351040478040624,0.04351040478040624,0.0,1.0,1.0,US_SPY_SMA10_CASH,US,,,
2024-11-01,0.07095577628460026,0.07095577628460026,0.0,1.0,1.0,US_SPY_SMA10_CASH,US,,,
2024-12-01,0.02783608044743313,0.02783608044743313,0.0,1.0,1.0,US_SPY_SMA10_CASH,US,,,
2025-01-01,0.008851123041750952,0.008851123041750952,0.0,1.0,1.0,US_SPY_SMA10_CASH,US,,,
2025-02-01,-0.0070792948869862204,-0.0070792948869862204,0.0,1.0,1.0,US_SPY_SMA10_CASH,US,,,
2025-03-01,-0.04298633513827099,-0.04298633513827099,0.0,1.0,1.0,US_SPY_SMA10_CASH,US,,,
2025-04-01,0.0,-0.0034999999999999996,1.0,0.0,0.0,US_SPY_SMA10_CASH,US,,,
2025-05-01,0.0,0.0,0.0,0.0,0.0,US_SPY_SMA10_CASH,US,,,
2025-06-01,0.04615372562088349,0.04265372562088349,1.0,1.0,1.0,US_SPY_SMA10_CASH,US,,,
2025-07-01,0.04473617846416866,0.04473617846416866,0.0,1.0,1.0,US_SPY_SMA10_CASH,US,,,
2025-08-01,0.014576016122562097,0.014576016122562097,0.0,1.0,1.0,US_SPY_SMA10_CASH,US,,,
2025-09-01,0.046781319844810154,0.046781319844810154,0.0,1.0,1.0,US_SPY_SMA10_CASH,US,,,
2025-10-01,0.04190237986611711,0.04190237986611711,0.0,1.0,1.0,US_SPY_SMA10_CASH,US,,,
2025-11-01,0.02825073344632356,0.02825073344632356,0.0,1.0,1.0,US_SPY_SMA10_CASH,US,,,
2025-12-01,-0.015288936878936399,-0.015288936878936399,0.0,1.0,1.0,US_SPY_SMA10_CASH,US,,,
2026-01-01,0.008280616634021465,0.008280616634021465,0.0,1.0,1.0,US_SPY_SMA10_CASH,US,,,
2026-02-01,-0.006171952345696008,-0.006171952345696008,0.0,1.0,1.0,US_SPY_SMA10_CASH,US,,,
2026-03-01,0.0062445656787006865,0.0062445656787006865,0.0,1.0,1.0,US_SPY_SMA10_CASH,US,,,
2026-04-01,0.0,-0.0034999999999999996,1.0,0.0,0.0,US_SPY_SMA10_CASH,US,,,
2026-05-01,0.05822372104676199,0.054723721046761986,1.0,1.0,1.0,US_SPY_SMA10_CASH,US,,,
2026-06-01,0.020445252991174945,0.020445252991174945,0.0,1.0,1.0,US_SPY_SMA10_CASH,US,,,
2005-01-01,-0.041810945365399754,-0.041810945365399754,0.0,1.0,,US_QQQ_SMA10_CASH,US,1.0,,
2005-02-01,-0.02578664819981935,-0.02578664819981935,0.0,1.0,,US_QQQ_SMA10_CASH,US,1.0,,
2005-03-01,-0.0045427397084915055,-0.0045427397084915055,0.0,1.0,,US_QQQ_SMA10_CASH,US,1.0,,
2005-04-01,0.0,-0.0034999999999999996,1.0,0.0,,US_QQQ_SMA10_CASH,US,0.0,,
2005-05-01,0.0,0.0,0.0,0.0,,US_QQQ_SMA10_CASH,US,0.0,,
2005-06-01,-0.007516524796224999,-0.011016524796224999,1.0,1.0,,US_QQQ_SMA10_CASH,US,1.0,,
2005-07-01,0.0,-0.0034999999999999996,1.0,0.0,,US_QQQ_SMA10_CASH,US,0.0,,
2005-08-01,0.0007251840284496769,-0.0027748159715503228,1.0,1.0,,US_QQQ_SMA10_CASH,US,1.0,,
2005-09-01,0.005107701244375651,0.005107701244375651,0.0,1.0,,US_QQQ_SMA10_CASH,US,1.0,,
2005-10-01,-0.003499085913865052,-0.003499085913865052,0.0,1.0,,US_QQQ_SMA10_CASH,US,1.0,,
2005-11-01,0.0355683829042841,0.0355683829042841,0.0,1.0,,US_QQQ_SMA10_CASH,US,1.0,,
2005-12-01,-0.03670110760880063,-0.03670110760880063,0.0,1.0,,US_QQQ_SMA10_CASH,US,1.0,,
2006-01-01,-0.014074531143195457,-0.014074531143195457,0.0,1.0,,US_QQQ_SMA10_CASH,US,1.0,,
2006-02-01,-0.016598230920471413,-0.016598230920471413,0.0,1.0,,US_QQQ_SMA10_CASH,US,1.0,,
2006-03-01,0.033050908994776806,0.033050908994776806,0.0,1.0,,US_QQQ_SMA10_CASH,US,1.0,,
2006-04-01,-0.04499529396856783,-0.04499529396856783,0.0,1.0,,US_QQQ_SMA10_CASH,US,1.0,,
2006-05-01,-0.057610008500293075,-0.057610008500293075,0.0,1.0,,US_QQQ_SMA10_CASH,US,1.0,,
2006-06-01,0.0,-0.0034999999999999996,1.0,0.0,,US_QQQ_SMA10_CASH,US,0.0,,
2006-07-01,0.0,0.0,0.0,0.0,,US_QQQ_SMA10_CASH,US,0.0,,
2006-08-01,0.0,0.0,0.0,0.0,,US_QQQ_SMA10_CASH,US,0.0,,
2006-09-01,0.0,0.0,0.0,0.0,,US_QQQ_SMA10_CASH,US,0.0,,
2006-10-01,0.03491553160394956,0.031415531603949554,1.0,1.0,,US_QQQ_SMA10_CASH,US,1.0,,
2006-11-01,0.028318504715839632,0.028318504715839632,0.0,1.0,,US_QQQ_SMA10_CASH,US,1.0,,
