threshold_pct,hold_sessions,signal_date,entry_date,exit_date,us_leader,kr_target,leader_return_pct,sector_net_pct,benchmark_net_pct,sector_minus_benchmark_pct,sector_inverse_50_50_net_pct
1.0,3,2024-07-12,2024-07-15,2024-07-17,LIT,305720.KS,1.3705325145970004,-6.573163427334728,-0.9035586099708124,-5.669604817363915,-2.944011381186546
1.0,3,2024-07-15,2024-07-16,2024-07-18,XLF,139220.KS,1.4629541142250124,2.4094068034932183,-1.3857231620448283,3.7951299655380466,1.8021299662421377
1.0,3,2024-07-16,2024-07-17,2024-07-19,ITA,309230.KS,2.5843868287870775,-0.13017800811860972,-2.9423166174015423,2.8121386092829326,1.3023821867217502
1.0,3,2024-07-22,2024-07-23,2024-07-25,SOXX,091160.KS,4.144819372621744,-6.800474049015905,-3.0523237066762308,-3.748150342339674,-2.0164032776096863
1.0,3,2024-07-23,2024-07-24,2024-07-26,ITA,309230.KS,2.7270332626502247,0.6091727953950956,-1.2488203106165394,1.857993106011635,0.7503819913328038
1.0,3,2024-07-25,2024-07-26,2024-07-30,ITA,309230.KS,2.633526264536723,2.028136069208152,0.3728547063769563,1.6552813628311958,0.6071356674543162
1.0,3,2024-07-26,2024-07-29,2024-07-31,SOXX,091160.KS,2.146512116418653,0.304144255606297,0.8614904710546591,-0.5573462154483622,-0.4401385908326625
1.0,3,2024-07-30,2024-07-31,2024-08-02,XLF,139220.KS,1.1534094006521611,-4.32160219630341,-2.751603036210871,-1.5699991600925394,-0.9292275866085675
1.0,3,2024-07-31,2024-08-01,2024-08-05,SOXX,091160.KS,6.709583240381978,-20.902225118606534,-13.674284322958842,-7.227940795647692,-3.1648082114771787
1.0,3,2024-08-01,2024-08-02,2024-08-06,XLV,227550.KS,1.0225241058361645,-4.81724515616675,-8.426942355013347,3.6096971988465967,1.39732808376981
1.0,3,2024-08-06,2024-08-07,2024-08-09,XLF,139220.KS,1.6160666961609227,5.966966372964676,3.12429195985937,2.842674413105306,1.3229276309267837
1.0,3,2024-08-08,2024-08-09,2024-08-13,SOXX,091160.KS,6.899511424204419,1.5298711671876122,0.7515454365307752,0.778325730656837,0.19804181915962693
1.0,3,2024-08-13,2024-08-14,2024-08-19,SOXX,091160.KS,4.061015074664875,1.6876077870550112,0.951997991731778,0.7356097953232332,0.20688899991048637
1.0,3,2024-08-14,2024-08-16,2024-08-20,XLF,139220.KS,1.2226518533010156,2.7727230012025252,0.047922180895842076,2.724800820306683,1.2813615006012626
1.0,3,2024-08-15,2024-08-16,2024-08-20,SOXX,091160.KS,4.807993638978503,0.08027788190016946,0.047922180895842076,0.032355701004327386,-0.06486105904991527
1.0,3,2024-08-19,2024-08-20,2024-08-22,SOXX,091160.KS,1.6996094636076098,-3.1917411531896653,-0.27764696736282213,-2.914094185826843,-1.6404841031648807
1.0,3,2024-08-21,2024-08-22,2024-08-26,LIT,305720.KS,3.5616586393292238,1.524817956943302,-0.9668665004870745,2.4916844574303765,1.0801142924813147
1.0,3,2024-08-23,2024-08-26,2024-08-29,SOXX,091160.KS,2.679279501493359,-6.753318565247425,-2.681307481513696,-4.072011083733729,-2.1515504555378606
1.0,3,2024-08-27,2024-08-28,2024-08-30,SOXX,091160.KS,1.1075476562496744,-0.7084361929264658,-0.7715675075136161,0.06313131458715038,-0.1612443181557186
1.0,3,2024-08-29,2024-08-30,2024-09-03,LIT,305720.KS,1.8796182614663426,4.344988085513223,-1.1877065395229156,5.532694625036139,2.6006693982068443
1.0,3,2024-08-30,2024-09-02,2024-09-04,SOXX,091160.KS,2.6148820527778893,-9.247445346835882,-4.603940813200303,-4.6435045336355785,-2.4182961331335804
1.0,3,2024-09-09,2024-09-10,2024-09-12,ITA,309230.KS,2.1147229504052456,-0.8519003480876761,0.6250333110964892,-1.4769336591841653,-0.9763844724848156
1.0,3,2024-09-10,2024-09-11,2024-09-13,SOXX,091160.KS,1.0530750039659642,1.9259914766666988,1.5604253330365738,0.36556614363012496,-0.02598216221913563
1.0,3,2024-09-11,2024-09-12,2024-09-19,LIT,305720.KS,7.466513819148779,1.1515689548303945,0.7429426949628661,0.4086262598675283,-0.08538904872496067
1.0,3,2024-09-12,2024-09-13,2024-09-20,ITA,309230.KS,1.3212493161628647,0.27780536364110286,0.02233492751129071,0.25547043612981213,-0.07833076374622694
1.0,3,2024-09-13,2024-09-19,2024-09-23,SOXX,091160.KS,1.7858654521751616,1.4439671512212362,-0.4261794503658276,1.8701466015870638,0.7301057475563191
1.0,3,2024-09-16,2024-09-19,2024-09-23,XLF,139220.KS,1.303074268307225,-3.6691262355325835,-0.4261794503658276,-3.242946785166756,-1.8264409458205908
1.0,3,2024-09-19,2024-09-20,2024-09-24,SOXX,091160.KS,4.257769736689032,1.9927096221139964,0.4508266004799024,1.541883021634094,0.6072639019660866
1.0,3,2024-09-23,2024-09-24,2024-09-26,LIT,305720.KS,1.3326003675486087,5.825235979296738,2.3039925808034702,3.521243398493268,1.5037631143649246
1.0,3,2024-09-24,2024-09-25,2024-09-27,LIT,305720.KS,5.931296484285453,1.8981850568548166,0.2849122345844215,1.6132728222703951,0.5557418940560102
1.0,3,2024-09-26,2024-09-27,2024-10-02,LIT,305720.KS,5.572685317229853,-1.6722197057799435,-4.152393349140605,2.480173643360662,1.5794059736047574
1.0,3,2024-09-27,2024-09-30,2024-10-04,LIT,305720.KS,3.4054804355089674,-4.587009632623063,-4.180920335770057,-0.40608929685300676,-0.23981170079228153
1.0,3,2024-09-30,2024-10-02,2024-10-07,LIT,305720.KS,2.5405827896550326,1.7087915962300295,1.912353735056759,-0.20356213882672947,-0.252831373377189
1.0,3,2024-10-01,2024-10-02,2024-10-07,LIT,305720.KS,1.1929389949053348,1.7087915962300295,1.912353735056759,-0.20356213882672947,-0.252831373377189
1.0,3,2024-10-02,2024-10-04,2024-10-08,LIT,305720.KS,2.924509188257418,2.3398938952533523,0.8112871347965891,1.5286067604567632,0.562714804769531
1.0,3,2024-10-04,2024-10-07,2024-10-10,LIT,305720.KS,3.5513579375988646,1.682043524450071,0.54526515121489,1.136778373235181,0.4554381483080896
1.0,3,2024-10-07,2024-10-08,2024-10-11,LIT,305720.KS,6.294771389959131,-1.5572689811801275,0.15123517428321429,-1.7085041554633418,-0.9963740621796899
1.0,3,2024-10-09,2024-10-10,2024-10-14,SOXX,091160.KS,1.0441749785575327,1.337004415872011,0.4776982410716215,0.8593061748003894,0.27941129884509386
1.0,3,2024-10-11,2024-10-14,2024-10-16,XLF,139220.KS,1.928552011263851,-2.0556354543356923,0.2066601936411718,-2.262295647976864,-1.359062071059248
1.0,3,2024-10-14,2024-10-15,2024-10-17,SOXX,091160.KS,1.8432030831160962,-1.9152941110492603,-1.0452138729821656,-0.8700802380670947,-0.6028769405821042
1.0,3,2024-10-16,2024-10-17,2024-10-21,XLF,139220.KS,1.2366453140946643,-0.04165649628820137,-0.58090927941128,0.5392527831230787,0.15923446565293453
1.0,3,2024-10-18,2024-10-21,2024-10-23,LIT,305720.KS,2.634105550909971,-0.08878908359049123,-0.16692894998353672,0.07813986639304549,-0.09270519939161928
1.0,3,2024-10-22,2024-10-23,2024-10-25,LIT,305720.KS,1.580942154180942,1.7636924439328174,0.2109433462848189,1.5527490976479985,0.608873097666295
