month,gross_return,net_return,us_turnover,kr_turnover,cost_return,weight_QUAL,weight_MTUM,weight_QQQ,weight_SPY,weight_IWM,weight_EFA,weight_EEM,weight_IEF,weight_TLT,weight_GLD,weight_DBC,weight_BIL,weight_275280.KS,weight_275300.KS,weight_153130.KS
2021-11-01,0.0009041450598039102,0.0008291028963089337,0.026584588664841535,0.008172087459878713,7.504216349497649e-05,0.16,0.16,0.22150177448291877,0.07162042120041297,0.04838163554473027,0.06437240652161133,0.0,0.0,0.0,0.0,0.07412376225032667,0.0,0.0,0.0,0.2
2021-12-01,0.01824617395406292,0.017686919593728666,0.22368295051923495,4.474670110984902e-05,0.0005592543603342527,0.16,0.16,0.26832281499082977,0.11199999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.08246397286578706,0.017213212143383227,0.0,0.0,0.2
2022-01-01,-0.042981829152829616,-0.04374410196909734,0.3034960222711548,0.0033645338950830384,0.0007622728162677242,0.16,0.16,0.22012872651517784,0.06923003360711706,0.0668921835150244,0.07943436944890736,0.0,0.0,0.0,0.0,0.04431468691377331,0.0,0.0,0.0,0.2
2022-02-01,-0.020490054443800615,-0.021514306413702382,0.40588560153167946,0.00908377721196818,0.0010242519699017651,0.16,0.16,0.16,0.11199999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.11199999999999999,0.09600000000000003,0.0,0.0,0.2
2022-03-01,0.04221144200312454,0.04159627915613819,0.2442248412118562,0.004381660911143531,0.0006151628469863412,0.16,0.16,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.11199999999999999,0.11199999999999999,0.09600000000000003,0.0,0.0,0.2
2022-04-01,-0.024473631592708735,-0.025072095545016812,0.23601855745128042,0.008016722552262545,0.0005984639523080767,0.16,0.16,0.16,0.11199999999999999,0.0,0.0,0.0,0.0,0.0,0.11199999999999999,0.09131273415899653,0.004687265841003485,0.0,0.0,0.2
2022-05-01,-0.024717500113821282,-0.025317082860427095,0.23767156914163565,0.0051464988111666055,0.000599582746605814,0.16,0.16,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.11199999999999999,0.11199999999999999,0.09600000000000003,0.0,0.0,0.2
2022-06-01,-0.007356115760785307,-0.00793799680491486,0.2305568513986098,0.005227538698122203,0.0005818810441295528,0.16,0.16,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11199999999999999,0.20800000000000002,0.0,0.0,0.2
2022-07-01,0.03687936217140457,0.0368102825448367,0.02704617861934633,0.0013944571614327161,6.907962656787017e-05,0.16,0.16,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11199999999999999,0.20800000000000002,0.0,0.0,0.2
2022-08-01,0.012380034194241713,0.012280404749149019,0.03694243222487649,0.0069270138385734426,9.962944509269335e-05,0.16,0.16,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11199999999999999,0.20800000000000002,0.0,0.0,0.2
2022-09-01,-0.004708129278258639,-0.00475324777179612,0.017088320577070396,0.002283516280765563,4.511849353747983e-05,0.16,0.16,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11199999999999999,0.20800000000000002,0.0,0.0,0.2
2022-10-01,0.035545736182984844,0.03498664392881896,0.2231213974253956,0.0012273910499031593,0.0005590922541658874,0.16,0.16,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32,0.0,0.0,0.2
2022-11-01,-0.02773552348708318,-0.027821906520760366,0.03179105909328192,0.0065765580418869485,8.63830336771861e-05,0.16,0.16,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32,0.0,0.0,0.2
2022-12-01,-0.0658544253908981,-0.0659125939167358,0.02062999259026846,0.006279566059079256,5.816852583770436e-05,0.16,0.16,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32,0.0,0.0,0.2
2023-01-01,0.010381531735259264,0.01029469529015124,0.028549583236566284,0.01472617811105617,8.683644510802469e-05,0.16,0.16,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32,0.0,0.0,0.2
2023-02-01,0.03884151019633527,0.03824644227728337,0.23749031820754893,0.001278212888599084,0.0005950679190519014,0.16,0.16,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.11199999999999999,0.0,0.20800000000000002,0.0,0.0,0.2
2023-03-01,0.012148576070403897,0.01158970408535183,0.22054300189532858,0.0071566479178530595,0.0005588719850520672,0.16,0.16,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32,0.0,0.0,0.2
2023-04-01,0.036377154656848154,0.035792733656451095,0.23316694510438601,0.0014320358438958403,0.0005844210003970557,0.16,0.16,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.11199999999999999,0.0,0.20800000000000002,0.0,0.0,0.2
2023-05-01,-0.004449716997445173,-0.0055381128207490525,0.4326171721412029,0.006526564715116895,0.0010883958233038797,0.16,0.16,0.222715309905753,0.07886351226292859,0.0,0.07176771646588423,0.0,0.0,0.0,0.10665346136543423,0.0,0.0,0.0,0.0,0.2
2023-06-01,0.04372681891775642,0.04363894322148628,0.034643316939034066,0.0012070513548153583,8.78756962701413e-05,0.16,0.16,0.22109773621898077,0.07902645770595383,0.0,0.07052516775288574,0.0,0.0,0.0,0.10935063832217966,0.0,0.0,0.0,0.0,0.2
2023-07-01,0.008300430415010709,0.007395740064526469,0.19716757655184913,0.3921632467663021,0.00090469035048424,0.16,0.16,0.2041400954962611,0.05680790317910959,0.04753018841020303,0.051455931353707185,0.04713522324887261,0.0,0.0,0.07293065831184654,0.0,-5.551115123125783e-17,0.1,0.1,0.0
2023-08-01,0.01414852413800613,0.014086613851487411,0.018357114371131574,0.015254762467513353,6.191028651871795e-05,0.16,0.16,0.20630867441004777,0.059181067093048476,0.0486585962437238,0.05012176002394652,0.04421078027650919,0.0,0.0,0.07151912195272424,0.0,5.551115123125783e-17,0.1,0.1,0.0
2023-09-01,-0.03645344011593535,-0.03669374375672416,0.09301330908820726,0.007400350541237902,0.00024030364078881796,0.16,0.16,0.21465766952350349,0.06941115143844567,0.05388307042194764,0.05881174399766939,0.0,0.0,0.0,0.08323636461843384,0.0,-5.551115123125783e-17,0.1,0.1,0.0
2023-10-01,-0.028871562511035877,-0.030073105674653454,0.3936401844858323,0.20708828800285473,0.0012015431636175783,0.16,0.16,0.24525239861847858,0.1099654326872796,0.0,0.0,0.0,0.0,0.0,0.0,0.11199999999999999,0.012782168694241869,0.1,0.0,0.1
2023-11-01,0.023916429254907706,0.022602910188091546,0.44792631686223244,0.1844793092005493,0.0013135190668161578,0.16,0.16,0.272,0.0,0.0,0.0,0.0,0.0,0.0,0.11199999999999999,0.0,0.09600000000000003,0.0,0.0,0.2
2023-12-01,0.03930810566849186,0.03811301507226694,0.39568912338115086,0.1960645597828971,0.0011950905962249193,0.16,0.16,0.2099922645077571,0.06912967507071568,0.0,0.06841505869702187,0.058332107814286493,0.0,0.0,0.07413089391021886,0.0,0.0,0.0,0.1,0.1
2024-01-01,0.030589404014408413,0.02975767952335319,0.24804847539118358,0.2015269548354902,0.0008317244910552236,0.16,0.16,0.1948302072225027,0.04439498916824709,0.026953619834876163,0.03903187419135067,0.03388027785604623,0.06614282840755809,0.031496086236296246,0.04327011708312286,0.0,0.0,0.1,0.1,0.0
2024-02-01,0.05234968782495754,0.051794220913678364,0.13848607060112203,0.19928736645368766,0.0005554669112791771,0.16,0.16,0.20415844407368727,0.05465886289417571,0.03323902697665858,0.052018399084635354,0.0,0.08277993171405244,0.0,0.0531453352567907,0.0,-5.551115123125783e-17,0.0,0.1,0.1
2024-03-01,0.04424336246552256,0.04382940143769927,0.08333399916736817,0.19583431419511488,0.00041396102782329105,0.16,0.16,0.19784771956575944,0.04726554702240421,0.02745015754974533,0.04521737091922974,0.03958415668124148,0.07278203411092486,0.0,0.049853014150694944,0.0,0.0,0.1,0.1,0.0
2024-04-01,-0.0163860557691904,-0.016756683678184153,0.14676416461585273,0.0035404737658309704,0.00037062790899375435,0.16,0.16,0.2038767809545791,0.05117835680206091,0.03067124049984317,0.04867632655336759,0.042926811182875724,0.0,0.0,0.05198014348041556,0.05069034052685795,5.551115123125783e-17,0.1,0.1,0.0
2024-05-01,0.037429745318004116,0.03739990784302946,0.011439758243736301,0.0011791232050604727,2.983747497465425e-05,0.16,0.16,0.2017503144753719,0.0483080470695472,0.03010077471211114,0.048827882654548925,0.044813283761321564,0.0,0.0,0.05354179007529483,0.05265790725180446,0.0,0.1,0.1,0.0
2024-06-01,0.05093927661181204,0.05086422862326738,0.026536533049886808,0.008292053257084875,7.504798854465614e-05,0.16,0.16,0.2013067141991519,0.04559747413994308,0.028714971616844,0.04819772997815618,0.04393602039556325,0.0,0.0,0.052541364581911595,0.05970572508843008,-5.551115123125783e-17,0.1,0.1,0.0
2024-07-01,-0.006286187201873619,-0.006599026977865312,0.12230387732415018,0.006742935886969378,0.00031283977599169335,0.16,0.16,0.19238924527046214,0.037415235440257176,0.023433039212613985,0.03799734952815347,0.03523450967544044,0.06299513792022339,0.0,0.04285432449554372,0.04768115845730564,5.551115123125783e-17,0.1,0.1,0.0
2024-08-01,-0.018501353979861527,-0.01873525054947355,0.09165282932223165,0.004537615529945194,0.00023389656961202157,0.16,0.16,0.1977790568056256,0.044782102488621314,0.02638975363883754,0.045328521801963825,0.04499731136028962,0.07170260656219703,0.0,0.04902064734246505,0.0,5.551115123125783e-17,0.1,0.1,0.0
2024-09-01,-0.0007980927635319107,-0.0009596884373739136,0.0635565372828954,0.0025755529854898374,0.0001615956738420028,0.16,0.16,0.19337831460234362,0.04003145070030277,0.02353287441340481,0.04184077935530884,0.0461263425047148,0.06221406309751863,0.028964163865114433,0.043912011461292096,0.0,5.551115123125783e-17,0.1,0.1,0.0
2024-10-01,0.0333279783173109,0.03308082454671131,0.016258193412282948,0.19667455911322462,0.0002471537705995932,0.16,0.16,0.19375224028801635,0.042190837053206164,0.02235472847756729,0.041114968641991496,0.041783892660682914,0.061881783234740806,0.0293803874388087,0.04754116220498631,0.0,-5.551115123125783e-17,0.1,0.0,0.1
2024-11-01,0.038140985813133604,0.03809379337482351,0.016928415312632915,0.004639428598577133,4.7192438310088275e-05,0.16,0.16,0.1944499854931715,0.043823684448273996,0.02419085523983352,0.03727320209033011,0.04191437801439344,0.05697507740775043,0.0292321691744504,0.05214064813179662,0.0,0.0,0.1,0.0,0.1
2024-12-01,0.021830293850695633,0.021399370695450646,0.09018879779799227,0.19566777214286205,0.00043092315524498586,0.16,0.16,0.20335503877694688,0.053355185427763095,0.02447994253582359,0.0,0.04840252979958118,0.06738285270901233,0.03644066989756712,0.04658378085330579,0.0,5.551115123125783e-17,0.0,0.0,0.2
2025-01-01,0.015270420759693903,0.014515598242643849,0.3003073373889341,0.003861117693065408,0.000754822517050054,0.16,0.16,0.24809727591250866,0.09669518129586434,0.04799543029584881,0.0,0.0,0.0,0.0,0.08721211249577822,0.0,0.0,0.0,0.0,0.2
2025-02-01,-0.0016472838382109278,-0.00268042986078246,0.3302964458753889,0.19752848369815232,0.0010331460225715323,0.16,0.16,0.20316360111847448,0.047287688221393724,0.024278029976269423,0.04240162204862199,0.054430446077330656,0.0,0.0,0.04193739216181754,0.06650122039609219,0.0,0.1,0.0,0.1
2025-03-01,-0.0247406295214268,-0.02515001108072414,0.16338543822158585,0.0008742511841644124,0.00040938155929733723,0.16,0.16,0.1932304707298663,0.03783000692396597,0.0,0.03342865676124892,0.0458921515295835,0.05345492421388335,0.028277038029539434,0.03361507854019346,0.05427167327171911,0.0,0.1,0.0,0.1
2025-04-01,-0.008462181002814772,-0.008930177805323385,0.1859301739879286,0.0030203500369452435,0.00046799680250861407,0.16,0.16,0.16,0.0,0.0,0.047713902285303526,0.06534608657667307,0.07419674283250705,0.0,0.044958780301067654,0.0877844880044487,0.0,0.1,0.0,0.1
2025-05-01,0.01791731819688997,0.017472824457010785,0.17361546898935268,0.009957207053146858,0.00044449373987918593,0.16,0.16,0.16,0.0,0.0,0.06429572247251476,0.08556965926764097,0.11199999999999999,0.0,0.057414479996164454,0.0,0.000720138263679837,0.1,0.0,0.1
2025-06-01,0.04674041380727672,0.04634535312608946,0.1540798586584931,0.009391461467649229,0.0003950606811872645,0.16,0.16,0.19584187515729629,0.046000237168221644,0.0,0.04969359315989595,0.0614920383614521,0.08410889095125924,0.0,0.042863365201874795,0.0,0.0,0.1,0.0,0.1
2025-07-01,0.03064127443631995,0.03029282472541078,0.052297579724048845,0.20733882057052214,0.0003484497109091703,0.16,0.16,0.1943180552102791,0.04234451898111103,0.024020571917885813,0.04926757968125471,0.04899996550067041,0.07966740061958055,0.0,0.041381908089218405,0.0,5.551115123125783e-17,0.1,0.1,0.0
2025-08-01,0.007324051857201124,0.007107136594792206,0.08637201968311162,0.00093829828679938,0.00021691526240891839,0.16,0.16,0.19258051283622243,0.03919337816626738,0.0,0.04391820190450734,0.04547992208499437,0.07963534167094458,0.0,0.037862011095950054,0.041330632241113864,-5.551115123125783e-17,0.1,0.1,0.0
2025-09-01,0.06585684009718774,0.06572909199792154,0.04950735874029167,0.0037901927766468974,0.00012774809926620844,0.16,0.16,0.19051829529913927,0.0367943579007955,0.022367052063143128,0.03992600150289343,0.04230852491643509,0.07382068572213855,0.0,0.03488959462826323,0.039375487967191786,5.551115123125783e-17,0.1,0.1,0.0
2025-10-01,0.07053183313168233,0.07045738122044883,0.02639695529690992,0.008056688563082559,7.445191123351148e-05,0.16,0.16,0.1904969267253428,0.037285592636034516,0.022855820268260513,0.04096042707470432,0.04104311404053387,0.07721470546293054,0.0,0.029764731564725824,0.040378682227467676,0.0,0.1,0.1,0.0
2025-11-01,0.009405077755730077,0.009155046684790676,0.08927212860492464,0.025572142311513293,0.00025003107093940057,0.16,0.16,0.1844092450116281,0.030273169442050055,0.01836666010379936,0.0413514890952676,0.035986397551411746,0.07988516258590869,0.03378749056356056,0.0237778981402869,0.03216248750608699,0.0,0.1,0.1,0.0
2025-12-01,0.008654822694650061,0.008600115426780837,0.01695911767490534,0.011723308268534058,5.470726786922411e-05,0.16,0.16,0.18341780331553675,0.031353710233213615,0.020745522172696186,0.04079977323959676,0.036159859448148944,0.07709985066478145,0.03308261035896475,0.025379409482451924,0.03196146108460964,0.0,0.1,0.1,0.0
2026-01-01,0.07192772232201658,0.07182841211350732,0.031934943939051705,0.018545570153934404,9.931020850926039e-05,0.16,0.16,0.1804231351440286,0.02909549685409028,0.021671934277889857,0.04440670242266582,0.03506523559480962,0.0816827601302428,0.03532151845068171,0.024123831606768883,0.028209385518822398,0.0,0.1,0.1,0.0
2026-02-01,0.04387839475813892,0.043683239873337804,0.06163078983344039,0.03912181925478067,0.00019515488480112067,0.16,0.16,0.1815627509050947,0.030955675438368392,0.021977627697455756,0.04661711699998421,0.031712531446647325,0.0841025416783747,0.0372502313943607,0.021958738831204215,0.02386278560851004,5.551115123125783e-17,0.1,0.1,0.0
2026-03-01,-0.03448702105566891,-0.03461343079784703,0.03970627878940222,0.025851471623445907,0.00012640974217812374,0.16,0.16,0.18121037966807133,0.030521247615585254,0.02417045465906148,0.04353809383165718,0.03052566628956362,0.08626778146664339,0.039205881962856036,0.021272778244677038,0.0232877162618847,0.0,0.1,0.1,0.0
2026-04-01,0.13909487855391983,0.1385801629595393,0.19105843185665247,0.03530429975135542,0.0005147155943805543,0.16,0.16,0.16,0.0,0.049204145656405844,0.047959153409109966,0.03673875688528106,0.11199999999999999,0.0,0.028000255276439918,0.03071115961991926,0.015386529152843942,0.1,0.1,0.0
