session_date,ticker,selection_rank,alpha_score,predicted_net_pct,probability,net_return_pct,excess_pct,date,entry_date_5d,exit_date_5d,entry_open_5d,exit_close_5d,gross_usd_5d_pct,gross_krw_5d_pct,net_krw_5d_pct,fifth_close_net_pct,fifth_close_exit_date,fifth_close_exit_price,fifth_close_reason,live_tp12_sl6_conservative_net_pct,live_tp12_sl6_conservative_exit_date,live_tp12_sl6_conservative_exit_price,live_tp12_sl6_conservative_reason,live_tp12_sl6_optimistic_net_pct,live_tp12_sl6_optimistic_exit_date,live_tp12_sl6_optimistic_exit_price,live_tp12_sl6_optimistic_reason,tp12_no_sl_net_pct,tp12_no_sl_exit_date,tp12_no_sl_exit_price,tp12_no_sl_reason,tp12_sl8_net_pct,tp12_sl8_exit_date,tp12_sl8_exit_price,tp12_sl8_reason,tp12_sl10_net_pct,tp12_sl10_exit_date,tp12_sl10_exit_price,tp12_sl10_reason,tp12_sl12_net_pct,tp12_sl12_exit_date,tp12_sl12_exit_price,tp12_sl12_reason,tp12_sl15_net_pct,tp12_sl15_exit_date,tp12_sl15_exit_price,tp12_sl15_reason,tp12_sl20_net_pct,tp12_sl20_exit_date,tp12_sl20_exit_price,tp12_sl20_reason,tp12_sl25_net_pct,tp12_sl25_exit_date,tp12_sl25_exit_price,tp12_sl25_reason,tp12_sl30_net_pct,tp12_sl30_exit_date,tp12_sl30_exit_price,tp12_sl30_reason,tp16_sl6_net_pct,tp16_sl6_exit_date,tp16_sl6_exit_price,tp16_sl6_reason,no_tp_sl6_net_pct,no_tp_sl6_exit_date,no_tp_sl6_exit_price,no_tp_sl6_reason
2025-02-06,MARA,2,0.7941176470588236,9.85665077782292,0.6606338037237991,-2.1922429503015035,-3.217700200489389,2025-02-06,2025-02-07,2025-02-13,17.31999969482422,16.90999984741211,-2.367204703442527,-1.6922429503015035,-2.1922429503015035,-2.1922429503015035,2025-02-13,16.90999984741211,FIFTH_CLOSE,-5.779108265018728,2025-02-11,16.280799713134765,SL,-5.779108265018728,2025-02-11,16.280799713134765,SL,-2.1922429503015035,2025-02-13,16.90999984741211,FIFTH_CLOSE,-8.151175554620925,2025-02-12,15.899999618530272,SL_GAP,-2.1922429503015035,2025-02-13,16.90999984741211,FIFTH_CLOSE,-2.1922429503015035,2025-02-13,16.90999984741211,FIFTH_CLOSE,-2.1922429503015035,2025-02-13,16.90999984741211,FIFTH_CLOSE,-2.1922429503015035,2025-02-13,16.90999984741211,FIFTH_CLOSE,-2.1922429503015035,2025-02-13,16.90999984741211,FIFTH_CLOSE,-2.1922429503015035,2025-02-13,16.90999984741211,FIFTH_CLOSE,-5.779108265018728,2025-02-11,16.280799713134765,SL,-5.779108265018728,2025-02-11,16.280799713134765,SL
2025-02-06,PFE,3,0.7941176470588236,1.2233607746685826,0.8333433605677071,-0.6652928230397865,-1.690750073227672,2025-02-06,2025-02-07,2025-02-13,23.71842717945717,23.516645431518555,-0.8507383158752657,-0.1652928230397865,-0.6652928230397865,-0.6652928230397865,2025-02-13,23.516645431518555,FIFTH_CLOSE,-0.6652928230397865,2025-02-13,23.516645431518555,FIFTH_CLOSE,-0.6652928230397865,2025-02-13,23.516645431518555,FIFTH_CLOSE,-0.6652928230397865,2025-02-13,23.516645431518555,FIFTH_CLOSE,-0.6652928230397865,2025-02-13,23.516645431518555,FIFTH_CLOSE,-0.6652928230397865,2025-02-13,23.516645431518555,FIFTH_CLOSE,-0.6652928230397865,2025-02-13,23.516645431518555,FIFTH_CLOSE,-0.6652928230397865,2025-02-13,23.516645431518555,FIFTH_CLOSE,-0.6652928230397865,2025-02-13,23.516645431518555,FIFTH_CLOSE,-0.6652928230397865,2025-02-13,23.516645431518555,FIFTH_CLOSE,-0.6652928230397865,2025-02-13,23.516645431518555,FIFTH_CLOSE,-0.6652928230397865,2025-02-13,23.516645431518555,FIFTH_CLOSE,-0.6652928230397865,2025-02-13,23.516645431518555,FIFTH_CLOSE
2025-02-07,OXY,1,0.8529411764705882,1.9722364854393897,0.8182638152625946,0.7025782355153503,-1.4583544907361117,2025-02-07,2025-02-10,2025-02-14,45.65643719434749,46.58702087402344,2.0382310510009827,1.2025782355153505,0.7025782355153503,0.7025782355153503,2025-02-14,46.58702087402344,FIFTH_CLOSE,0.7025782355153503,2025-02-14,46.58702087402344,FIFTH_CLOSE,0.7025782355153503,2025-02-14,46.58702087402344,FIFTH_CLOSE,0.7025782355153503,2025-02-14,46.58702087402344,FIFTH_CLOSE,0.7025782355153503,2025-02-14,46.58702087402344,FIFTH_CLOSE,0.7025782355153503,2025-02-14,46.58702087402344,FIFTH_CLOSE,0.7025782355153503,2025-02-14,46.58702087402344,FIFTH_CLOSE,0.7025782355153503,2025-02-14,46.58702087402344,FIFTH_CLOSE,0.7025782355153503,2025-02-14,46.58702087402344,FIFTH_CLOSE,0.7025782355153503,2025-02-14,46.58702087402344,FIFTH_CLOSE,0.7025782355153503,2025-02-14,46.58702087402344,FIFTH_CLOSE,0.7025782355153503,2025-02-14,46.58702087402344,FIFTH_CLOSE,0.7025782355153503,2025-02-14,46.58702087402344,FIFTH_CLOSE
2025-02-07,RIVN,2,0.8235294117647058,1.9746745832068195,0.7779561426628699,9.413900028317402,7.25296730206594,2025-02-07,2025-02-10,2025-02-14,12.65999984741211,14.029999732971191,10.82148421857312,9.913900028317402,9.413900028317402,9.413900028317402,2025-02-14,14.029999732971191,FIFTH_CLOSE,10.582764230912524,2025-02-14,14.179199829101563,TP,10.582764230912524,2025-02-14,14.179199829101563,TP,10.582764230912524,2025-02-14,14.179199829101563,TP,10.582764230912524,2025-02-14,14.179199829101563,TP,10.582764230912524,2025-02-14,14.179199829101563,TP,10.582764230912524,2025-02-14,14.179199829101563,TP,10.582764230912524,2025-02-14,14.179199829101563,TP,10.582764230912524,2025-02-14,14.179199829101563,TP,10.582764230912524,2025-02-14,14.179199829101563,TP,10.582764230912524,2025-02-14,14.179199829101563,TP,9.413900028317402,2025-02-14,14.029999732971191,FIFTH_CLOSE,9.413900028317402,2025-02-14,14.029999732971191,FIFTH_CLOSE
2025-02-07,RKLB,3,0.7941176470588236,3.2337803625243065,0.7454839106906078,-0.3539541634548611,-2.514886889706323,2025-02-07,2025-02-10,2025-02-14,27.75,28.020000457763672,0.9729746225717985,0.1460458365451389,-0.3539541634548611,-0.3539541634548611,2025-02-14,28.020000457763672,FIFTH_CLOSE,-0.3539541634548611,2025-02-14,28.020000457763672,FIFTH_CLOSE,-0.3539541634548611,2025-02-14,28.020000457763672,FIFTH_CLOSE,-0.3539541634548611,2025-02-14,28.020000457763672,FIFTH_CLOSE,-0.3539541634548611,2025-02-14,28.020000457763672,FIFTH_CLOSE,-0.3539541634548611,2025-02-14,28.020000457763672,FIFTH_CLOSE,-0.3539541634548611,2025-02-14,28.020000457763672,FIFTH_CLOSE,-0.3539541634548611,2025-02-14,28.020000457763672,FIFTH_CLOSE,-0.3539541634548611,2025-02-14,28.020000457763672,FIFTH_CLOSE,-0.3539541634548611,2025-02-14,28.020000457763672,FIFTH_CLOSE,-0.3539541634548611,2025-02-14,28.020000457763672,FIFTH_CLOSE,-0.3539541634548611,2025-02-14,28.020000457763672,FIFTH_CLOSE,-0.3539541634548611,2025-02-14,28.020000457763672,FIFTH_CLOSE
2025-02-10,AAL,1,0.894736842105263,2.842133712958083,0.7930583304592237,-3.4330262241533345,-7.167531777782804,2025-02-10,2025-02-11,2025-02-18,16.43000030517578,16.079999923706055,-2.130251825737761,-2.9330262241533345,-3.4330262241533345,-3.4330262241533345,2025-02-18,16.079999923706055,FIFTH_CLOSE,-3.4330262241533345,2025-02-18,16.079999923706055,FIFTH_CLOSE,-3.4330262241533345,2025-02-18,16.079999923706055,FIFTH_CLOSE,-3.4330262241533345,2025-02-18,16.079999923706055,FIFTH_CLOSE,-3.4330262241533345,2025-02-18,16.079999923706055,FIFTH_CLOSE,-3.4330262241533345,2025-02-18,16.079999923706055,FIFTH_CLOSE,-3.4330262241533345,2025-02-18,16.079999923706055,FIFTH_CLOSE,-3.4330262241533345,2025-02-18,16.079999923706055,FIFTH_CLOSE,-3.4330262241533345,2025-02-18,16.079999923706055,FIFTH_CLOSE,-3.4330262241533345,2025-02-18,16.079999923706055,FIFTH_CLOSE,-3.4330262241533345,2025-02-18,16.079999923706055,FIFTH_CLOSE,-3.4330262241533345,2025-02-18,16.079999923706055,FIFTH_CLOSE,-3.4330262241533345,2025-02-18,16.079999923706055,FIFTH_CLOSE
2025-02-10,RIVN,2,0.7894736842105263,2.360708826810872,0.7575775227107645,11.47463528346676,7.740129729837291,2025-02-10,2025-02-11,2025-02-18,12.789999961853027,14.4399995803833,12.900700730660674,11.97463528346676,11.47463528346676,11.47463528346676,2025-02-18,14.4399995803833,FIFTH_CLOSE,10.581322530201554,2025-02-18,14.324799957275392,TP,10.581322530201554,2025-02-18,14.324799957275392,TP,10.581322530201554,2025-02-18,14.324799957275392,TP,10.581322530201554,2025-02-18,14.324799957275392,TP,10.581322530201554,2025-02-18,14.324799957275392,TP,10.581322530201554,2025-02-18,14.324799957275392,TP,10.581322530201554,2025-02-18,14.324799957275392,TP,10.581322530201554,2025-02-18,14.324799957275392,TP,10.581322530201554,2025-02-18,14.324799957275392,TP,10.581322530201554,2025-02-18,14.324799957275392,TP,11.47463528346676,2025-02-18,14.4399995803833,FIFTH_CLOSE,11.47463528346676,2025-02-18,14.4399995803833,FIFTH_CLOSE
2025-02-10,MSFT,3,0.763157894736842,1.4776060123536403,0.8053116590147712,-1.3202514265543193,-5.0547569801837895,2025-02-10,2025-02-11,2025-02-18,404.8374784232517,404.8374633789063,-3.716144425514045e-06,-0.8202514265543193,-1.3202514265543193,-1.3202514265543193,2025-02-18,404.8374633789063,FIFTH_CLOSE,-1.3202514265543193,2025-02-18,404.8374633789063,FIFTH_CLOSE,-1.3202514265543193,2025-02-18,404.8374633789063,FIFTH_CLOSE,-1.3202514265543193,2025-02-18,404.8374633789063,FIFTH_CLOSE,-1.3202514265543193,2025-02-18,404.8374633789063,FIFTH_CLOSE,-1.3202514265543193,2025-02-18,404.8374633789063,FIFTH_CLOSE,-1.3202514265543193,2025-02-18,404.8374633789063,FIFTH_CLOSE,-1.3202514265543193,2025-02-18,404.8374633789063,FIFTH_CLOSE,-1.3202514265543193,2025-02-18,404.8374633789063,FIFTH_CLOSE,-1.3202514265543193,2025-02-18,404.8374633789063,FIFTH_CLOSE,-1.3202514265543193,2025-02-18,404.8374633789063,FIFTH_CLOSE,-1.3202514265543193,2025-02-18,404.8374633789063,FIFTH_CLOSE,-1.3202514265543193,2025-02-18,404.8374633789063,FIFTH_CLOSE
2025-02-11,RIVN,1,0.9473684210526316,4.298357290172113,0.8244912123259273,11.691054778683718,6.488662986309866,2025-02-11,2025-02-12,2025-02-19,12.324999809265137,13.93000030517578,13.022316598367055,12.191054778683718,11.691054778683718,11.691054778683718,2025-02-19,13.93000030517578,FIFTH_CLOSE,10.572809861278653,2025-02-14,13.803999786376954,TP,10.572809861278653,2025-02-14,13.803999786376954,TP,10.572809861278653,2025-02-14,13.803999786376954,TP,10.572809861278653,2025-02-14,13.803999786376954,TP,10.572809861278653,2025-02-14,13.803999786376954,TP,10.572809861278653,2025-02-14,13.803999786376954,TP,10.572809861278653,2025-02-14,13.803999786376954,TP,10.572809861278653,2025-02-14,13.803999786376954,TP,10.572809861278653,2025-02-14,13.803999786376954,TP,10.572809861278653,2025-02-14,13.803999786376954,TP,14.743594369291745,2025-02-18,14.296999778747558,TP,11.691054778683718,2025-02-19,13.93000030517578,FIFTH_CLOSE
2025-02-11,MARA,2,0.7368421052631579,7.3756334165817234,0.7005989456040244,-1.984650133465848,-7.187041925839699,2025-02-11,2025-02-12,2025-02-19,15.899999618530272,15.779999732971191,-0.7547162794848683,-1.484650133465848,-1.984650133465848,-1.984650133465848,2025-02-19,15.779999732971191,FIFTH_CLOSE,-1.984650133465848,2025-02-19,15.779999732971191,FIFTH_CLOSE,-1.984650133465848,2025-02-19,15.779999732971191,FIFTH_CLOSE,-1.984650133465848,2025-02-19,15.779999732971191,FIFTH_CLOSE,-1.984650133465848,2025-02-19,15.779999732971191,FIFTH_CLOSE,-1.984650133465848,2025-02-19,15.779999732971191,FIFTH_CLOSE,-1.984650133465848,2025-02-19,15.779999732971191,FIFTH_CLOSE,-1.984650133465848,2025-02-19,15.779999732971191,FIFTH_CLOSE,-1.984650133465848,2025-02-19,15.779999732971191,FIFTH_CLOSE,-1.984650133465848,2025-02-19,15.779999732971191,FIFTH_CLOSE,-1.984650133465848,2025-02-19,15.779999732971191,FIFTH_CLOSE,-1.984650133465848,2025-02-19,15.779999732971191,FIFTH_CLOSE,-1.984650133465848,2025-02-19,15.779999732971191,FIFTH_CLOSE
2025-02-11,APLD,3,0.7105263157894737,10.095272178552245,0.6575999713362269,32.970526460297535,27.76813466792368,2025-02-11,2025-02-12,2025-02-19,7.400000095367432,9.949999809265137,34.45945514911632,33.470526460297535,32.970526460297535,32.970526460297535,2025-02-19,9.949999809265137,FIFTH_CLOSE,11.269695855832296,2025-02-14,8.34000015258789,TP_GAP,11.269695855832296,2025-02-14,8.34000015258789,TP_GAP,11.269695855832296,2025-02-14,8.34000015258789,TP_GAP,11.269695855832296,2025-02-14,8.34000015258789,TP_GAP,11.269695855832296,2025-02-14,8.34000015258789,TP_GAP,11.269695855832296,2025-02-14,8.34000015258789,TP_GAP,11.269695855832296,2025-02-14,8.34000015258789,TP_GAP,11.269695855832296,2025-02-14,8.34000015258789,TP_GAP,11.269695855832296,2025-02-14,8.34000015258789,TP_GAP,11.269695855832296,2025-02-14,8.34000015258789,TP_GAP,14.539695927752872,2025-02-14,8.58400011062622,TP,32.970526460297535,2025-02-19,9.949999809265137,FIFTH_CLOSE
2025-02-12,F,1,0.8421052631578947,2.5602883711115174,0.7421372539481891,3.0069516637119102,-0.9573688014686584,2025-02-12,2025-02-13,2025-02-20,8.449935151150703,8.82000732421875,4.379585954782761,3.5069516637119102,3.0069516637119102,3.0069516637119102,2025-02-20,8.82000732421875,FIFTH_CLOSE,3.0069516637119102,2025-02-20,8.82000732421875,FIFTH_CLOSE,3.0069516637119102,2025-02-20,8.82000732421875,FIFTH_CLOSE,3.0069516637119102,2025-02-20,8.82000732421875,FIFTH_CLOSE,3.0069516637119102,2025-02-20,8.82000732421875,FIFTH_CLOSE,3.0069516637119102,2025-02-20,8.82000732421875,FIFTH_CLOSE,3.0069516637119102,2025-02-20,8.82000732421875,FIFTH_CLOSE,3.0069516637119102,2025-02-20,8.82000732421875,FIFTH_CLOSE,3.0069516637119102,2025-02-20,8.82000732421875,FIFTH_CLOSE,3.0069516637119102,2025-02-20,8.82000732421875,FIFTH_CLOSE,3.0069516637119102,2025-02-20,8.82000732421875,FIFTH_CLOSE,3.0069516637119102,2025-02-20,8.82000732421875,FIFTH_CLOSE,3.0069516637119102,2025-02-20,8.82000732421875,FIFTH_CLOSE
