strategy,market,asset,signal_date,entry_date,exit_date,signal_value,gross_pct,net_pct
KR_INVERSE_FADE_AFTER_QQQ_UP1,KR,114800.KS,2023-03-31,2023-04-03,2023-04-03,1.6630554968413591,0.6362672322375307,0.4262672322375307
KR_INVERSE_FADE_AFTER_QQQ_UP1,KR,114800.KS,2023-04-13,2023-04-14,2023-04-14,1.9582635733078169,0.33039647577093323,0.12039647577093324
KR_INVERSE_FADE_AFTER_QQQ_UP1,KR,114800.KS,2023-04-27,2023-04-28,2023-04-28,2.7190621783782953,0.3215434083601254,0.11154340836012541
KR_INVERSE_FADE_AFTER_QQQ_UP1,KR,114800.KS,2023-05-05,2023-05-08,2023-05-08,2.12547238948142,0.0,-0.21
KR_INVERSE_FADE_AFTER_QQQ_UP1,KR,114800.KS,2023-05-10,2023-05-11,2023-05-11,1.0881691034024144,0.7510729613734002,0.5410729613734002
KR_INVERSE_FADE_AFTER_QQQ_UP1,KR,114800.KS,2023-05-18,2023-05-19,2023-05-19,1.857346719714137,-0.6521739130434745,-0.8621739130434745
KR_INVERSE_FADE_AFTER_QQQ_UP1,KR,114800.KS,2023-05-25,2023-05-26,2023-05-26,2.433281475679938,-0.22002200220021528,-0.43002200220021525
KR_INVERSE_FADE_AFTER_QQQ_UP1,KR,114800.KS,2023-05-26,2023-05-30,2023-05-30,2.555043185833039,-0.33370411568409697,-0.5437041156840969
KR_INVERSE_FADE_AFTER_QQQ_UP1,KR,114800.KS,2023-06-01,2023-06-02,2023-06-02,1.1552287476581213,-0.6674082313681828,-0.8774082313681828
KR_INVERSE_FADE_AFTER_QQQ_UP1,KR,114800.KS,2023-06-08,2023-06-09,2023-06-09,1.2413055042914456,-0.9009009009009028,-1.1109009009009028
KR_INVERSE_FADE_AFTER_QQQ_UP1,KR,114800.KS,2023-06-12,2023-06-13,2023-06-13,1.6897067940162547,0.11350737797957144,-0.09649262202042855
KR_INVERSE_FADE_AFTER_QQQ_UP1,KR,114800.KS,2023-06-15,2023-06-16,2023-06-16,1.1915709756447734,0.1129943502824915,-0.0970056497175085
KR_INVERSE_FADE_AFTER_QQQ_UP1,KR,114800.KS,2023-06-22,2023-06-23,2023-06-23,1.1798736550137967,0.78125,0.57125
KR_INVERSE_FADE_AFTER_QQQ_UP1,KR,114800.KS,2023-06-27,2023-06-28,2023-06-28,1.719406899069842,0.8918617614269708,0.6818617614269709
KR_INVERSE_FADE_AFTER_QQQ_UP1,KR,114800.KS,2023-07-13,2023-07-14,2023-07-14,1.697863131548516,-1.0112359550561778,-1.2212359550561778
KR_INVERSE_FADE_AFTER_QQQ_UP1,KR,114800.KS,2023-08-21,2023-08-22,2023-08-22,1.6111233263995217,0.5387931034482651,0.3287931034482652
KR_INVERSE_FADE_AFTER_QQQ_UP1,KR,114800.KS,2023-08-23,2023-08-24,2023-08-24,1.5768490124153933,-0.10834236186348933,-0.3183423618634893
KR_INVERSE_FADE_AFTER_QQQ_UP1,KR,114800.KS,2023-08-29,2023-08-30,2023-08-30,2.18397781869748,0.7675438596491224,0.5575438596491225
KR_INVERSE_FADE_AFTER_QQQ_UP1,KR,114800.KS,2023-09-11,2023-09-12,2023-09-12,1.1782548267645243,0.8800880088008833,0.6700880088008834
KR_INVERSE_FADE_AFTER_QQQ_UP1,KR,114800.KS,2023-10-04,2023-10-05,2023-10-05,1.3608742218471637,0.8342022940563076,0.6242022940563077
KR_INVERSE_FADE_AFTER_QQQ_UP1,KR,114800.KS,2023-10-16,2023-10-17,2023-10-17,1.1306401075483974,-0.6342494714587699,-0.8442494714587698
KR_INVERSE_FADE_AFTER_QQQ_UP1,KR,114800.KS,2023-10-30,2023-10-31,2023-10-31,1.1265115781254442,1.8181818181818077,1.6081818181818077
KR_INVERSE_FADE_AFTER_QQQ_UP1,KR,114800.KS,2023-11-01,2023-11-02,2023-11-02,1.735690781814192,0.10235414534287557,-0.10764585465712442
KR_INVERSE_FADE_AFTER_QQQ_UP1,KR,114800.KS,2023-11-02,2023-11-03,2023-11-03,1.8153137001883923,-0.10330578512396382,-0.3133057851239638
KR_INVERSE_FADE_AFTER_QQQ_UP1,KR,114800.KS,2023-11-03,2023-11-06,2023-11-06,1.1748994541694202,-3.0494216614090464,-3.2594216614090463
KR_INVERSE_FADE_AFTER_QQQ_UP1,KR,114800.KS,2023-11-10,2023-11-13,2023-11-13,2.2482401809309716,1.0638297872340496,0.8538297872340497
KR_INVERSE_FADE_AFTER_QQQ_UP1,KR,114800.KS,2023-11-14,2023-11-15,2023-11-15,2.152675819147354,-0.10857763300760048,-0.31857763300760045
KR_INVERSE_FADE_AFTER_QQQ_UP1,KR,114800.KS,2023-11-20,2023-11-21,2023-11-21,1.2174925176729356,0.0,-0.21
KR_INVERSE_FADE_AFTER_QQQ_UP1,KR,114800.KS,2023-12-07,2023-12-08,2023-12-08,1.3972269813824045,-0.5434782608695676,-0.7534782608695676
KR_INVERSE_FADE_AFTER_QQQ_UP1,KR,114800.KS,2023-12-13,2023-12-14,2023-12-14,1.2717278821666067,0.22172949002217113,0.011729490022171135
KR_INVERSE_FADE_AFTER_QQQ_UP1,KR,114800.KS,2023-12-21,2023-12-22,2023-12-22,1.1635612368165793,0.5720823798627039,0.362082379862704
KR_INVERSE_FADE_AFTER_QQQ_UP1,KR,114800.KS,2024-01-08,2024-01-09,2024-01-09,2.066789955657744,1.9495412844036775,1.7395412844036775
KR_INVERSE_FADE_AFTER_QQQ_UP1,KR,114800.KS,2024-01-18,2024-01-19,2024-01-19,1.419408963903912,-0.21645021645021467,-0.42645021645021464
KR_INVERSE_FADE_AFTER_QQQ_UP1,KR,114800.KS,2024-01-19,2024-01-22,2024-01-22,1.983106295393089,0.8771929824561431,0.6671929824561431
KR_INVERSE_FADE_AFTER_QQQ_UP1,KR,114800.KS,2024-01-29,2024-01-30,2024-01-30,1.0240491628832782,0.5537098560354448,0.3437098560354448
KR_INVERSE_FADE_AFTER_QQQ_UP1,KR,114800.KS,2024-02-01,2024-02-02,2024-02-02,1.1775465178678335,-2.578475336322872,-2.788475336322872
KR_INVERSE_FADE_AFTER_QQQ_UP1,KR,114800.KS,2024-02-02,2024-02-05,2024-02-05,1.6900443253780706,0.917431192660545,0.707431192660545
KR_INVERSE_FADE_AFTER_QQQ_UP1,KR,114800.KS,2024-02-07,2024-02-08,2024-02-08,1.0290210882490491,0.23041474654377225,0.02041474654377226
KR_INVERSE_FADE_AFTER_QQQ_UP1,KR,114800.KS,2024-02-14,2024-02-15,2024-02-15,1.0897183495412355,1.157407407407418,0.9474074074074181
KR_INVERSE_FADE_AFTER_QQQ_UP1,KR,114800.KS,2024-02-22,2024-02-23,2024-02-23,2.927563303747749,0.7042253521126751,0.49422535211267515
KR_INVERSE_FADE_AFTER_QQQ_UP1,KR,114800.KS,2024-03-01,2024-03-04,2024-03-04,1.5056822024536842,-0.23419203747072626,-0.4441920374707262
KR_INVERSE_FADE_AFTER_QQQ_UP1,KR,114800.KS,2024-03-07,2024-03-08,2024-03-08,1.5178141919359067,-0.2350176263219761,-0.44501762632197606
KR_INVERSE_FADE_AFTER_QQQ_UP1,KR,114800.KS,2024-03-12,2024-03-13,2024-03-13,1.4335010696175488,-0.11806375442738881,-0.3280637544273888
KR_INVERSE_FADE_AFTER_QQQ_UP1,KR,114800.KS,2024-03-20,2024-03-21,2024-03-21,1.185667450552641,-1.2033694344163681,-1.413369434416368
KR_INVERSE_FADE_AFTER_QQQ_UP1,KR,114800.KS,2024-04-05,2024-04-08,2024-04-08,1.178387695234684,-0.24271844660194164,-0.4527184466019416
KR_INVERSE_FADE_AFTER_QQQ_UP1,KR,114800.KS,2024-04-11,2024-04-12,2024-04-12,1.5968160910113438,1.0869565217391353,0.8769565217391353
KR_INVERSE_FADE_AFTER_QQQ_UP1,KR,114800.KS,2024-04-22,2024-04-23,2024-04-23,1.0056762446668976,0.2328288707799775,0.0228288707799775
KR_INVERSE_FADE_AFTER_QQQ_UP1,KR,114800.KS,2024-04-23,2024-04-24,2024-04-24,1.492281511054494,-0.4716981132075526,-0.6816981132075526
KR_INVERSE_FADE_AFTER_QQQ_UP1,KR,114800.KS,2024-04-26,2024-04-29,2024-04-29,1.5431676527784433,-0.35502958579881616,-0.5650295857988161
KR_INVERSE_FADE_AFTER_QQQ_UP1,KR,114800.KS,2024-05-02,2024-05-03,2024-05-03,1.2763529724000078,1.0778443113772518,0.8678443113772518
KR_INVERSE_FADE_AFTER_QQQ_UP1,KR,114800.KS,2024-05-06,2024-05-07,2024-05-07,1.0953237259546666,-0.7228915662650603,-0.9328915662650603
KR_INVERSE_FADE_AFTER_QQQ_UP1,KR,114800.KS,2024-05-15,2024-05-16,2024-05-16,1.5630261855924532,0.7371007371007376,0.5271007371007377
KR_INVERSE_FADE_AFTER_QQQ_UP1,KR,114800.KS,2024-06-12,2024-06-13,2024-06-13,1.3097752241512106,0.24390243902439046,0.03390243902439047
KR_INVERSE_FADE_AFTER_QQQ_UP1,KR,114800.KS,2024-06-17,2024-06-18,2024-06-18,1.2249786086864,-0.12210012210012167,-0.33210012210012163
KR_INVERSE_FADE_AFTER_QQQ_UP1,KR,114800.KS,2024-06-25,2024-06-26,2024-06-26,1.1435543662476233,-1.346389228886169,-1.556389228886169
KR_INVERSE_FADE_AFTER_QQQ_UP1,KR,114800.KS,2024-07-02,2024-07-03,2024-07-03,1.0499651195425175,0.0,-0.21
KR_INVERSE_FADE_AFTER_QQQ_UP1,KR,114800.KS,2024-07-05,2024-07-08,2024-07-08,1.0426853454198692,0.2564102564102555,0.04641025641025551
KR_INVERSE_FADE_AFTER_QQQ_UP1,KR,114800.KS,2024-07-10,2024-07-11,2024-07-11,1.042650922049826,0.2587322121604174,0.048732212160417426
KR_INVERSE_FADE_AFTER_QQQ_UP1,KR,114800.KS,2024-07-22,2024-07-23,2024-07-23,1.4897889448357793,0.496277915632759,0.28627791563275906
KR_INVERSE_FADE_AFTER_QQQ_UP1,KR,114800.KS,2024-07-26,2024-07-29,2024-07-29,1.0256015480250014,-0.730816077953711,-0.9408160779537109
KR_INVERSE_FADE_AFTER_QQQ_UP1,KR,114800.KS,2024-07-31,2024-08-01,2024-08-01,2.9593757228675077,0.8695652173912993,0.6595652173912994
KR_INVERSE_FADE_AFTER_QQQ_UP1,KR,114800.KS,2024-08-08,2024-08-09,2024-08-09,3.059086499266672,0.6928406466512715,0.4828406466512716
KR_INVERSE_FADE_AFTER_QQQ_UP1,KR,114800.KS,2024-08-13,2024-08-14,2024-08-14,2.48126824916568,0.5910165484633634,0.3810165484633634
KR_INVERSE_FADE_AFTER_QQQ_UP1,KR,114800.KS,2024-08-15,2024-08-16,2024-08-16,2.526308746381556,0.12062726176116367,-0.08937273823883632
KR_INVERSE_FADE_AFTER_QQQ_UP1,KR,114800.KS,2024-08-19,2024-08-20,2024-08-20,1.3135999695668144,0.12077294685990392,-0.08922705314009607
KR_INVERSE_FADE_AFTER_QQQ_UP1,KR,114800.KS,2024-08-23,2024-08-26,2024-08-26,1.0845544507002813,0.96735187424426,0.75735187424426
KR_INVERSE_FADE_AFTER_QQQ_UP1,KR,114800.KS,2024-08-30,2024-09-02,2024-09-02,1.1919325275470571,0.23696682464455776,0.02696682464455777
KR_INVERSE_FADE_AFTER_QQQ_UP1,KR,114800.KS,2024-08-30,2024-09-03,2024-09-03,1.1919325275470571,0.8274231678486954,0.6174231678486954
KR_INVERSE_FADE_AFTER_QQQ_UP1,KR,114800.KS,2024-09-09,2024-09-10,2024-09-10,1.2859583000316865,0.6681514476614803,0.4581514476614803
KR_INVERSE_FADE_AFTER_QQQ_UP1,KR,114800.KS,2024-09-11,2024-09-12,2024-09-12,2.171549469996381,-1.0011123470522798,-1.2111123470522798
KR_INVERSE_FADE_AFTER_QQQ_UP1,KR,114800.KS,2024-09-19,2024-09-20,2024-09-20,2.528418378607067,1.0227272727272751,0.8127272727272752
KR_INVERSE_FADE_AFTER_QQQ_UP1,KR,114800.KS,2024-10-04,2024-10-07,2024-10-07,1.1898082135791244,-1.2345679012345734,-1.4445679012345733
KR_INVERSE_FADE_AFTER_QQQ_UP1,KR,114800.KS,2024-11-05,2024-11-06,2024-11-06,1.2756899440137248,0.7838745800671898,0.5738745800671898
KR_INVERSE_FADE_AFTER_QQQ_UP1,KR,114800.KS,2024-11-06,2024-11-07,2024-11-07,2.7163232715675667,-0.33222591362126463,-0.5422259136212646
KR_INVERSE_FADE_AFTER_QQQ_UP1,KR,114800.KS,2024-11-07,2024-11-08,2024-11-08,1.5744052270606712,1.0101010101010166,0.8001010101010166
KR_INVERSE_FADE_AFTER_QQQ_UP1,KR,114800.KS,2024-12-02,2024-12-03,2024-12-03,1.08877918762329,-0.9615384615384581,-1.171538461538458
KR_INVERSE_FADE_AFTER_QQQ_UP1,KR,114800.KS,2024-12-04,2024-12-05,2024-12-05,1.2362781725980154,0.8519701810436597,0.6419701810436598
KR_INVERSE_FADE_AFTER_QQQ_UP1,KR,114800.KS,2024-12-11,2024-12-12,2024-12-12,1.7902366409242587,-0.9574468085106425,-1.1674468085106424
KR_INVERSE_FADE_AFTER_QQQ_UP1,KR,114800.KS,2024-12-16,2024-12-17,2024-12-17,1.4400609235112771,1.1802575107296098,0.9702575107296099
KR_INVERSE_FADE_AFTER_QQQ_UP1,KR,114800.KS,2024-12-24,2024-12-26,2024-12-26,1.3559878142788806,0.7407407407407307,0.5307407407407307
KR_INVERSE_FADE_AFTER_QQQ_UP1,KR,114800.KS,2025-01-03,2025-01-06,2025-01-06,1.6365297805179813,-1.8085106382978777,-2.0185106382978777
KR_INVERSE_FADE_AFTER_QQQ_UP1,KR,114800.KS,2025-01-06,2025-01-07,2025-01-07,1.1492798651683733,0.9857612267250904,0.7757612267250904
KR_INVERSE_FADE_AFTER_QQQ_UP1,KR,114800.KS,2025-01-15,2025-01-16,2025-01-16,2.3006171660034713,0.10952902519167917,-0.10047097480832082
KR_INVERSE_FADE_AFTER_QQQ_UP1,KR,114800.KS,2025-01-17,2025-01-20,2025-01-20,1.6878406003224322,0.7692307692307665,0.5592307692307665
KR_INVERSE_FADE_AFTER_QQQ_UP1,KR,114800.KS,2025-01-17,2025-01-21,2025-01-21,1.6878406003224322,0.658616904500553,0.448616904500553
KR_INVERSE_FADE_AFTER_QQQ_UP1,KR,114800.KS,2025-01-22,2025-01-23,2025-01-23,1.2785677997240397,0.8820286659316334,0.6720286659316335
KR_INVERSE_FADE_AFTER_QQQ_UP1,KR,114800.KS,2025-02-04,2025-02-05,2025-02-05,1.227560036615305,-0.21645021645021467,-0.42645021645021464
KR_INVERSE_FADE_AFTER_QQQ_UP1,KR,114800.KS,2025-02-10,2025-02-11,2025-02-11,1.2105302704884746,-0.2188183807439792,-0.42881838074397916
KR_INVERSE_FADE_AFTER_QQQ_UP1,KR,114800.KS,2025-02-13,2025-02-14,2025-02-14,1.4386090206573776,-0.22271714922048602,-0.432717149220486
KR_INVERSE_FADE_AFTER_QQQ_UP1,KR,114800.KS,2025-03-05,2025-03-06,2025-03-06,1.303614600751546,-0.553097345132747,-0.763097345132747
KR_INVERSE_FADE_AFTER_QQQ_UP1,KR,114800.KS,2025-03-12,2025-03-13,2025-03-13,1.1280711526395981,1.0101010101010166,0.8001010101010166
KR_INVERSE_FADE_AFTER_QQQ_UP1,KR,114800.KS,2025-03-14,2025-03-17,2025-03-17,2.4170431370829304,-0.9009009009009028,-1.1109009009009028
KR_INVERSE_FADE_AFTER_QQQ_UP1,KR,114800.KS,2025-03-19,2025-03-20,2025-03-20,1.3381499761221605,0.11600928074246841,-0.09399071925753158
KR_INVERSE_FADE_AFTER_QQQ_UP1,KR,114800.KS,2025-03-24,2025-03-25,2025-03-25,2.1944368604828846,1.0501750291715295,0.8401750291715295
KR_INVERSE_FADE_AFTER_QQQ_UP1,KR,114800.KS,2025-04-09,2025-04-10,2025-04-10,12.003067095820041,-0.3215434083601254,-0.5315434083601254
KR_INVERSE_FADE_AFTER_QQQ_UP1,KR,114800.KS,2025-04-11,2025-04-14,2025-04-14,1.8423252913301935,-0.10775862068965747,-0.31775862068965743
KR_INVERSE_FADE_AFTER_QQQ_UP1,KR,114800.KS,2025-04-22,2025-04-23,2025-04-23,2.625203444389168,-0.11074197120708451,-0.3207419712070845
KR_INVERSE_FADE_AFTER_QQQ_UP1,KR,114800.KS,2025-04-23,2025-04-24,2025-04-24,2.2678220875442134,0.11086474501109667,-0.09913525498890333
KR_INVERSE_FADE_AFTER_QQQ_UP1,KR,114800.KS,2025-04-24,2025-04-25,2025-04-25,2.8137166754721887,0.0,-0.21
KR_INVERSE_FADE_AFTER_QQQ_UP1,KR,114800.KS,2025-04-25,2025-04-28,2025-04-28,1.1147869765061325,0.0,-0.21
KR_INVERSE_FADE_AFTER_QQQ_UP1,KR,114800.KS,2025-05-01,2025-05-02,2025-05-02,1.306071334121195,0.11248593925758943,-0.09751406074241056
KR_INVERSE_FADE_AFTER_QQQ_UP1,KR,114800.KS,2025-05-08,2025-05-09,2025-05-09,1.0324975537034042,0.11337868480725266,-0.09662131519274733
KR_INVERSE_FADE_AFTER_QQQ_UP1,KR,114800.KS,2025-05-12,2025-05-13,2025-05-13,4.074026121418983,0.23068050749712743,0.020680507497127437
KR_INVERSE_FADE_AFTER_QQQ_UP1,KR,114800.KS,2025-05-13,2025-05-14,2025-05-14,1.524068924607902,-0.34843205574912606,-0.558432055749126
KR_INVERSE_FADE_AFTER_QQQ_UP1,KR,114800.KS,2025-05-27,2025-05-28,2025-05-28,2.3525145789181634,-1.0514018691588745,-1.2614018691588744
KR_INVERSE_FADE_AFTER_QQQ_UP1,KR,114800.KS,2025-06-16,2025-06-17,2025-06-17,1.3909971370287932,0.0,-0.21
KR_INVERSE_FADE_AFTER_QQQ_UP1,KR,114800.KS,2025-06-23,2025-06-24,2025-06-24,1.0282412342111469,-1.5027322404371546,-1.7127322404371546
KR_INVERSE_FADE_AFTER_QQQ_UP1,KR,114800.KS,2025-06-24,2025-06-25,2025-06-25,1.529196130077004,0.41958041958041203,0.20958041958041204
KR_INVERSE_FADE_AFTER_QQQ_UP1,KR,114800.KS,2025-08-04,2025-08-05,2025-08-05,1.8451662351475884,-0.14326647564469885,-0.3532664756446988
KR_INVERSE_FADE_AFTER_QQQ_UP1,KR,114800.KS,2025-08-06,2025-08-07,2025-08-07,1.258315667750276,-0.14430014430014682,-0.3543001443001468
KR_INVERSE_FADE_AFTER_QQQ_UP1,KR,114800.KS,2025-08-12,2025-08-13,2025-08-13,1.256869481878442,0.0,-0.21
KR_INVERSE_FADE_AFTER_QQQ_UP1,KR,114800.KS,2025-08-22,2025-08-25,2025-08-25,1.5427327600079588,-0.4310344827586188,-0.6410344827586187
KR_INVERSE_FADE_AFTER_QQQ_UP1,KR,114800.KS,2025-10-13,2025-10-14,2025-10-14,2.1221385738261933,1.683501683501687,1.473501683501687
KR_INVERSE_FADE_AFTER_QQQ_UP1,KR,114800.KS,2025-10-20,2025-10-21,2025-10-21,1.2600750316114295,0.7207207207207134,0.5107207207207134
KR_INVERSE_FADE_AFTER_QQQ_UP1,KR,114800.KS,2025-10-24,2025-10-27,2025-10-27,1.067828060359166,-1.3084112149532756,-1.5184112149532756
KR_INVERSE_FADE_AFTER_QQQ_UP1,KR,114800.KS,2025-10-27,2025-10-28,2025-10-28,1.780932240951727,0.0,-0.21
KR_INVERSE_FADE_AFTER_QQQ_UP1,KR,114800.KS,2025-11-10,2025-11-11,2025-11-11,2.212420765024037,0.391389432485334,0.18138943248533398
KR_INVERSE_FADE_AFTER_QQQ_UP1,KR,114800.KS,2025-11-24,2025-11-25,2025-11-25,2.5573261083649657,2.251407129455907,2.041407129455907
KR_INVERSE_FADE_AFTER_QQQ_UP1,KR,114800.KS,2025-12-18,2025-12-19,2025-12-19,1.4490095003568904,0.9708737864077666,0.7608737864077666
KR_INVERSE_FADE_AFTER_QQQ_UP1,KR,114800.KS,2025-12-19,2025-12-22,2025-12-22,1.3035461532133308,-0.588235294117645,-0.7982352941176449
KR_INVERSE_FADE_AFTER_QQQ_UP1,KR,114800.KS,2026-01-21,2026-01-22,2026-01-22,1.351837969000269,0.990099009900991,0.780099009900991
KR_INVERSE_FADE_AFTER_QQQ_UP1,KR,114800.KS,2026-02-06,2026-02-09,2026-02-09,2.1137860808890796,0.4859611231101457,0.27596112311014576
KR_INVERSE_FADE_AFTER_QQQ_UP1,KR,114800.KS,2026-02-24,2026-02-25,2026-02-25,1.0741494985549327,-1.2353304508956109,-1.4453304508956109
KR_INVERSE_FADE_AFTER_QQQ_UP1,KR,114800.KS,2026-02-25,2026-02-26,2026-02-26,1.4493229135896346,-4.020100502512558,-4.230100502512558
KR_INVERSE_FADE_AFTER_QQQ_UP1,KR,114800.KS,2026-03-04,2026-03-05,2026-03-05,1.5243155519400808,2.4848484848484897,2.27484848484849
KR_INVERSE_FADE_AFTER_QQQ_UP1,KR,114800.KS,2026-03-09,2026-03-10,2026-03-10,1.335559691185173,0.4161712247324534,0.2061712247324534
KR_INVERSE_FADE_AFTER_QQQ_UP1,KR,114800.KS,2026-03-16,2026-03-17,2026-03-17,1.1217471974352744,1.411909146715784,1.201909146715784
KR_INVERSE_FADE_AFTER_QQQ_UP1,KR,114800.KS,2026-03-23,2026-03-24,2026-03-24,1.1478971108489944,1.8404907975460016,1.6304907975460017
KR_INVERSE_FADE_AFTER_QQQ_UP1,KR,114800.KS,2026-03-31,2026-04-01,2026-04-01,3.385390473424077,-3.2520325203251987,-3.4620325203251987
KR_INVERSE_FADE_AFTER_QQQ_UP1,KR,114800.KS,2026-04-01,2026-04-02,2026-04-02,1.2353199234057088,6.386861313868608,6.176861313868608
KR_INVERSE_FADE_AFTER_QQQ_UP1,KR,114800.KS,2026-04-08,2026-04-09,2026-04-09,2.973204359696213,1.105331599479853,0.895331599479853
KR_INVERSE_FADE_AFTER_QQQ_UP1,KR,114800.KS,2026-04-13,2026-04-14,2026-04-14,1.0342492251355084,-0.1997336884154488,-0.40973368841544877
KR_INVERSE_FADE_AFTER_QQQ_UP1,KR,114800.KS,2026-04-14,2026-04-15,2026-04-15,1.815697886050316,0.9675190048376026,0.7575190048376026
KR_INVERSE_FADE_AFTER_QQQ_UP1,KR,114800.KS,2026-04-15,2026-04-16,2026-04-16,1.3999468879074328,-1.379310344827589,-1.589310344827589
KR_INVERSE_FADE_AFTER_QQQ_UP1,KR,114800.KS,2026-04-17,2026-04-20,2026-04-20,1.3084122492198702,-0.2090592334494823,-0.41905923344948226
KR_INVERSE_FADE_AFTER_QQQ_UP1,KR,114800.KS,2026-04-22,2026-04-23,2026-04-23,1.6730592006876321,0.29175784099197966,0.08175784099197966
KR_INVERSE_FADE_AFTER_QQQ_UP1,KR,114800.KS,2026-04-24,2026-04-27,2026-04-27,1.9127488040923124,-1.3899049012435993,-1.5999049012435993
KR_INVERSE_FADE_AFTER_QQQ_UP1,KR,114800.KS,2026-05-05,2026-05-06,2026-05-06,1.2974053527471385,-1.8287614297589405,-2.0387614297589405
KR_INVERSE_FADE_AFTER_QQQ_UP1,KR,114800.KS,2026-05-06,2026-05-07,2026-05-07,2.077436440402569,-0.34482758620689724,-0.5548275862068972
KR_INVERSE_FADE_AFTER_QQQ_UP1,KR,114800.KS,2026-05-08,2026-05-11,2026-05-11,2.3440839756069476,-1.0840108401083959,-1.2940108401083958
KR_INVERSE_FADE_AFTER_QQQ_UP1,KR,114800.KS,2026-05-13,2026-05-14,2026-05-14,1.0562260792936318,-1.7495395948434633,-1.9595395948434633
KR_INVERSE_FADE_AFTER_QQQ_UP1,KR,114800.KS,2026-05-20,2026-05-21,2026-05-21,1.6563787343382597,-5.150976909413851,-5.360976909413851
KR_INVERSE_FADE_AFTER_QQQ_UP1,KR,114800.KS,2026-05-26,2026-05-27,2026-05-27,1.775519084548005,2.3421588594704668,2.132158859470467
KR_INVERSE_FADE_AFTER_QQQ_UP1,KR,114800.KS,2026-06-08,2026-06-09,2026-06-09,1.5615708159669062,-5.232558139534882,-5.442558139534882
KR_INVERSE_FADE_AFTER_QQQ_UP1,KR,114800.KS,2026-06-11,2026-06-12,2026-06-12,3.3775829540557023,2.7168234064785857,2.5068234064785857
KR_INVERSE_FADE_AFTER_QQQ_UP1,KR,114800.KS,2026-06-15,2026-06-16,2026-06-16,3.1413766899911932,-0.1098901098901095,-0.31989010989010946
KR_INVERSE_FADE_AFTER_QQQ_UP1,KR,114800.KS,2026-06-18,2026-06-19,2026-06-19,2.506543768170255,2.3837902264600697,2.1737902264600697
KR_INVERSE_FADE_AFTER_QQQ_UP1,KR,114800.KS,2026-06-18,2026-06-22,2026-06-22,2.506543768170255,-2.517162471395884,-2.727162471395884
KR_INVERSE_FADE_AFTER_QQQ_UP1,KR,114800.KS,2026-06-29,2026-06-30,2026-06-30,2.4854210883145544,-1.5283842794759805,-1.7383842794759805
KR_INVERSE_FADE_AFTER_QQQ_UP1,KR,114800.KS,2026-06-30,2026-07-01,2026-07-01,1.7014704222517052,3.9237668161435035,3.7137668161435036
KR_INVERSE_FADE_AFTER_QQQ_UP1,KR,114800.KS,2026-07-06,2026-07-07,2026-07-07,1.4341891788415717,2.7835051546391654,2.5735051546391654
KR_INVERSE_FADE_AFTER_QQQ_UP1,KR,114800.KS,2026-07-09,2026-07-10,2026-07-10,1.664234062582648,1.4970059880239583,1.2870059880239584
KR_SEMI_CONT_AFTER_SMH_UP1,KR,091160.KS,2009-04-16,2009-04-17,2009-04-17,3.8539622370724613,-8.734177215189876,-8.944177215189876
KR_SEMI_CONT_AFTER_SMH_UP1,KR,091160.KS,2009-04-22,2009-04-23,2009-04-23,3.2274552731273776,-0.7792207792207795,-0.9892207792207794
KR_SEMI_CONT_AFTER_SMH_UP1,KR,091160.KS,2009-04-24,2009-04-27,2009-04-27,1.402121808685397,-1.755965781179647,-1.965965781179647
KR_SEMI_CONT_AFTER_SMH_UP1,KR,091160.KS,2009-04-29,2009-04-30,2009-04-30,1.3754425053681851,0.8841321544904579,0.6741321544904579
KR_SEMI_CONT_AFTER_SMH_UP1,KR,091160.KS,2009-05-06,2009-05-07,2009-05-07,1.0023783340554315,-2.108157653528875,-2.318157653528875
KR_SEMI_CONT_AFTER_SMH_UP1,KR,091160.KS,2009-05-14,2009-05-15,2009-05-15,2.5722010008231155,0.09119927040583953,-0.11880072959416046
KR_SEMI_CONT_AFTER_SMH_UP1,KR,091160.KS,2009-05-26,2009-05-27,2009-05-27,2.6540098535442924,-2.344095532950019,-2.554095532950019
KR_SEMI_CONT_AFTER_SMH_UP1,KR,091160.KS,2009-05-28,2009-05-29,2009-05-29,2.2297420152101566,-0.5338078291814985,-0.7438078291814985
KR_SEMI_CONT_AFTER_SMH_UP1,KR,091160.KS,2009-06-01,2009-06-02,2009-06-02,5.0711121349438,-1.1836913634370783,-1.3936913634370782
KR_SEMI_CONT_AFTER_SMH_UP1,KR,091160.KS,2009-06-04,2009-06-05,2009-06-05,1.21776488471943,0.8075370121130465,0.5975370121130466
KR_SEMI_CONT_AFTER_SMH_UP1,KR,091160.KS,2009-06-09,2009-06-10,2009-06-10,3.867936342721845,-2.857142857142858,-3.067142857142858
KR_SEMI_CONT_AFTER_SMH_UP1,KR,091160.KS,2009-06-17,2009-06-18,2009-06-18,2.0912688381054645,-1.717902350813738,-1.927902350813738
KR_SEMI_CONT_AFTER_SMH_UP1,KR,091160.KS,2009-06-19,2009-06-22,2009-06-22,1.5669324846497856,0.7207207207207356,0.5107207207207356
KR_SEMI_CONT_AFTER_SMH_UP1,KR,091160.KS,2009-06-24,2009-06-25,2009-06-25,2.0388621363271353,2.4334251606978885,2.2234251606978885
KR_SEMI_CONT_AFTER_SMH_UP1,KR,091160.KS,2009-06-25,2009-06-26,2009-06-26,1.4271957181884343,0.0,-0.21
