session_date,ticker,candidate_key,context_known_at,news_count,news_type,news_quality,candidate_source,market_open_elapsed_min,ret_3m_pct,ret_5m_pct,ret_10m_pct,vwap_distance_pct,pullback_from_high_pct,opening_range_break,momentum_state,data_quality,context_feature_complete,context_catalyst,context_positive_tape,context_vwap_reclaim,context_controlled_pullback,context_opening_range_break,context_tags,context_authority,entry_ts,entry_price,entry_delay_sec,price_source,h30_bar_count,h30_label_available,h30_return_pct,h30_mfe_pct,h30_mae_pct,h30_t1p6_s2p5_outcome,h30_t1p6_s2p5_target_before_stop,h30_t1p6_s2p5_target_hit_min,h30_t1p6_s2p5_stop_hit_min,h30_t1p6_s2p5_policy_gross_pct,h30_t1p6_s2p5_policy_net_pct,h30_t2p3_s2p5_outcome,h30_t2p3_s2p5_target_before_stop,h30_t2p3_s2p5_target_hit_min,h30_t2p3_s2p5_stop_hit_min,h30_t2p3_s2p5_policy_gross_pct,h30_t2p3_s2p5_policy_net_pct,h30_t3p6_s2p5_outcome,h30_t3p6_s2p5_target_before_stop,h30_t3p6_s2p5_target_hit_min,h30_t3p6_s2p5_stop_hit_min,h30_t3p6_s2p5_policy_gross_pct,h30_t3p6_s2p5_policy_net_pct,h60_bar_count,h60_label_available,h60_return_pct,h60_mfe_pct,h60_mae_pct,h60_t1p6_s2p5_outcome,h60_t1p6_s2p5_target_before_stop,h60_t1p6_s2p5_target_hit_min,h60_t1p6_s2p5_stop_hit_min,h60_t1p6_s2p5_policy_gross_pct,h60_t1p6_s2p5_policy_net_pct,h60_t2p3_s2p5_outcome,h60_t2p3_s2p5_target_before_stop,h60_t2p3_s2p5_target_hit_min,h60_t2p3_s2p5_stop_hit_min,h60_t2p3_s2p5_policy_gross_pct,h60_t2p3_s2p5_policy_net_pct,h60_t3p6_s2p5_outcome,h60_t3p6_s2p5_target_before_stop,h60_t3p6_s2p5_target_hit_min,h60_t3p6_s2p5_stop_hit_min,h60_t3p6_s2p5_policy_gross_pct,h60_t3p6_s2p5_policy_net_pct
2026-07-13,NFLX,cand_071f83e2cc0a98ba4779,2026-07-13T22:45:05+09:00,1,direct_catalyst,normal,most_actives,14.883333333333333,1.3802390013607946,1.6102771142636474,1.7320686777640093,0.3345614487853865,-0.03982314956549882,,early_strength,minute_partial,True,True,True,False,True,False,"['CATALYST', 'POSITIVE_TAPE', 'CONTROLLED_PULLBACK']",RESEARCH_ONLY_NO_ORDER_AUTHORITY,2026-07-13T13:46:00+00:00,75.14510345458984,55.0,yfinance_intraday,30,1,0.13959199014683676,0.28597625910726787,-0.21970839092133598,NO_TOUCH,0,,,0.13959199014683676,-0.36040800985316324,NO_TOUCH,0,,,0.13959199014683676,-0.36040800985316324,NO_TOUCH,0,,,0.13959199014683676,-0.36040800985316324,60,1,-0.4792059308269869,0.28597625910726787,-0.49251636060969606,NO_TOUCH,0,,,-0.4792059308269869,-0.9792059308269869,NO_TOUCH,0,,,-0.4792059308269869,-0.9792059308269869,NO_TOUCH,0,,,-0.4792059308269869,-0.9792059308269869
2026-07-13,NOK,cand_13b3a78f7b31a955f7fa,2026-07-13T22:45:05+09:00,0,,,most_actives,14.883333333333333,-2.3322409262222066,-2.786414652120761,-4.265959938343633,-1.9425217952731,-4.089118567844685,,fade,minute_partial,True,False,False,False,False,False,[],RESEARCH_ONLY_NO_ORDER_AUTHORITY,2026-07-13T13:46:00+00:00,11.710000038146973,55.0,yfinance_intraday,30,1,-0.08539905080494625,0.5550775420286369,-0.6831761182360729,NO_TOUCH,0,,,-0.08539905080494625,-0.5853990508049463,NO_TOUCH,0,,,-0.08539905080494625,-0.5853990508049463,NO_TOUCH,0,,,-0.08539905080494625,-0.5853990508049463,60,1,1.9641293039032615,2.391116413826233,-0.939365126549141,TARGET_FIRST,1,44.0,,1.6,1.1,TARGET_FIRST,1,49.0,,2.3,1.7999999999999998,NO_TOUCH,0,,,1.9641293039032615,1.4641293039032615
2026-07-13,NVDA,cand_5f57662346cab1bedfc5,2026-07-13T22:45:05+09:00,15,direct_catalyst,normal,most_actives,14.883333333333333,0.6497607317311749,0.8918716397315896,0.07193303927444106,-0.6102829122875075,-1.23236982022209,,early_probe_only,minute_partial,True,True,False,False,False,False,['CATALYST'],RESEARCH_ONLY_NO_ORDER_AUTHORITY,2026-07-13T13:46:00+00:00,208.25,55.0,yfinance_intraday,30,1,0.38415512689451425,0.6386563414428226,-0.5906342028999201,NO_TOUCH,0,,,0.38415512689451425,-0.11584487310548575,NO_TOUCH,0,,,0.38415512689451425,-0.11584487310548575,NO_TOUCH,0,,,0.38415512689451425,-0.11584487310548575,60,1,-0.5426193915066047,0.6386563414428226,-0.5906342028999201,NO_TOUCH,0,,,-0.5426193915066047,-1.0426193915066047,NO_TOUCH,0,,,-0.5426193915066047,-1.0426193915066047,NO_TOUCH,0,,,-0.5426193915066047,-1.0426193915066047
2026-07-13,ONDS,cand_da587a90306972659a0b,2026-07-13T22:45:05+09:00,0,,,most_actives,14.883333333333333,-1.3403118960149896,-0.42614432735266217,-2.1841573348677312,-1.0524542347358112,-2.460995858520032,,unknown,minute_partial,True,False,False,False,False,False,[],RESEARCH_ONLY_NO_ORDER_AUTHORITY,2026-07-13T13:46:00+00:00,6.914999961853027,55.0,yfinance_intraday,30,1,0.3615342806268407,1.2292124167155416,-0.650760325989741,NO_TOUCH,0,,,0.3615342806268407,-0.13846571937315932,NO_TOUCH,0,,,0.3615342806268407,-0.13846571937315932,NO_TOUCH,0,,,0.3615342806268407,-0.13846571937315932,60,1,2.2400589278328553,2.386116598167143,-0.650760325989741,TARGET_FIRST,1,40.0,,1.6,1.1,TARGET_FIRST,1,44.0,,2.3,1.7999999999999998,NO_TOUCH,0,,,2.2400589278328553,1.7400589278328553
2026-07-13,ORCL,cand_1f02148bd08e286bc3a2,2026-07-13T22:45:05+09:00,6,direct_catalyst,normal,most_actives,14.8813377,,,,,0.0,,unknown,first_observed,False,True,False,False,False,False,"['CATALYST', 'FEATURE_INCOMPLETE']",RESEARCH_ONLY_NO_ORDER_AUTHORITY,2026-07-13T13:46:00+00:00,137.1999969482422,55.0,yfinance_intraday,30,1,-0.8090383637328391,0.3279861211745949,-0.9617374734180673,NO_TOUCH,0,,,-0.8090383637328391,-1.309038363732839,NO_TOUCH,0,,,-0.8090383637328391,-1.309038363732839,NO_TOUCH,0,,,-0.8090383637328391,-1.309038363732839,60,1,-1.202619484829015,0.3279861211745949,-1.457725979946256,NO_TOUCH,0,,,-1.202619484829015,-1.702619484829015,NO_TOUCH,0,,,-1.202619484829015,-1.702619484829015,NO_TOUCH,0,,,-1.202619484829015,-1.702619484829015
2026-07-13,PL,cand_b9f6bcbea978be55a6c2,2026-07-13T22:38:12+09:00,0,,,day_gainers,8.016666666666667,1.7610990417033845,2.603362848311086,,0.5500767028915332,-0.7585566201654736,,early_strength,minute_partial,False,False,False,False,False,False,['FEATURE_INCOMPLETE'],RESEARCH_ONLY_NO_ORDER_AUTHORITY,2026-07-13T13:39:00+00:00,26.81010055541992,48.0,yfinance_intraday,30,1,-1.3058566125985105,0.26071743073918796,-1.84445825881705,NO_TOUCH,0,,,-1.3058566125985105,-1.8058566125985105,NO_TOUCH,0,,,-1.3058566125985105,-1.8058566125985105,NO_TOUCH,0,,,-1.3058566125985105,-1.8058566125985105,60,1,-1.4923506429255995,0.26071743073918796,-1.9585928330345448,NO_TOUCH,0,,,-1.4923506429255995,-1.9923506429255995,NO_TOUCH,0,,,-1.4923506429255995,-1.9923506429255995,NO_TOUCH,0,,,-1.4923506429255995,-1.9923506429255995
2026-07-13,PSX,cand_ba87421f19ddc2339d04,2026-07-13T23:00:45+09:00,0,,,day_gainers,14.883333333333333,1.6848619267974208,1.5069092488447344,1.9097997323803684,0.9599845291087261,-0.07942342254433354,,early_strength,minute_partial,True,False,True,False,True,False,"['POSITIVE_TAPE', 'CONTROLLED_PULLBACK']",RESEARCH_ONLY_NO_ORDER_AUTHORITY,2026-07-13T14:01:00+00:00,194.6999969482422,15.0,yfinance_intraday,30,1,-0.40061571213286795,0.22085667247577767,-0.739600649192107,NO_TOUCH,0,,,-0.40061571213286795,-0.900615712132868,NO_TOUCH,0,,,-0.40061571213286795,-0.900615712132868,NO_TOUCH,0,,,-0.40061571213286795,-0.900615712132868,60,1,0.11536961341029883,0.22085667247577767,-0.739600649192107,NO_TOUCH,0,,,0.11536961341029883,-0.38463038658970117,NO_TOUCH,0,,,0.11536961341029883,-0.38463038658970117,NO_TOUCH,0,,,0.11536961341029883,-0.38463038658970117
2026-07-13,QXO,cand_5c6eb39eff8c42630091,2026-07-14T00:25:06+09:00,0,,,day_losers,14.883333333333333,0.3741517407443551,0.4761948939238314,-0.571426087612048,-0.7880388393809779,-1.4189191583824257,,unknown,minute_partial,True,False,False,False,False,False,[],RESEARCH_ONLY_NO_ORDER_AUTHORITY,2026-07-13T15:26:00+00:00,14.05500030517578,54.0,yfinance_intraday,30,1,0.5691919030168746,1.3874044154407628,0.0,NO_TOUCH,0,,,0.5691919030168746,0.06919190301687461,NO_TOUCH,0,,,0.5691919030168746,0.06919190301687461,NO_TOUCH,0,,,0.5691919030168746,0.06919190301687461,60,1,0.07114389890008344,1.3874044154407628,-0.24902060940702464,NO_TOUCH,0,,,0.07114389890008344,-0.42885610109991656,NO_TOUCH,0,,,0.07114389890008344,-0.42885610109991656,NO_TOUCH,0,,,0.07114389890008344,-0.42885610109991656
2026-07-13,REZI,cand_3a15c3152db973f845a9,2026-07-13T22:45:05+09:00,3,weak_generic,normal,day_gainers,14.885505333333333,,,,,0.0,,unknown,first_observed,False,True,False,False,False,False,"['CATALYST', 'FEATURE_INCOMPLETE']",RESEARCH_ONLY_NO_ORDER_AUTHORITY,2026-07-13T13:46:00+00:00,34.32500076293945,55.0,yfinance_intraday,30,1,-0.734155559405758,0.00727932018484978,-1.986309765858163,NO_TOUCH,0,,,-0.734155559405758,-1.234155559405758,NO_TOUCH,0,,,-0.734155559405758,-1.234155559405758,NO_TOUCH,0,,,-0.734155559405758,-1.234155559405758,60,1,-1.1507660567633637,0.00727932018484978,-1.986309765858163,NO_TOUCH,0,,,-1.1507660567633637,-1.6507660567633637,NO_TOUCH,0,,,-1.1507660567633637,-1.6507660567633637,NO_TOUCH,0,,,-1.1507660567633637,-1.6507660567633637
2026-07-13,RIG,cand_9dd07eb450154578689f,2026-07-13T23:53:13+09:00,1,weak_generic,normal,most_actives,14.883333333333333,0.7561429516346418,1.512285903269306,0.1909241572917164,-0.69405184719874,-1.6545867628626532,,early_strength,minute_partial,True,True,False,False,False,False,['CATALYST'],RESEARCH_ONLY_NO_ORDER_AUTHORITY,2026-07-13T14:54:00+00:00,5.255000114440918,47.0,yfinance_intraday,29,1,0.0,0.47573919739278825,-0.23787413568162608,NO_TOUCH,0,,,0.0,-0.5,NO_TOUCH,0,,,0.0,-0.5,NO_TOUCH,0,,,0.0,-0.5,59,1,0.3805895431201467,0.6660294319676296,-0.23787413568162608,NO_TOUCH,0,,,0.3805895431201467,-0.1194104568798533,NO_TOUCH,0,,,0.3805895431201467,-0.1194104568798533,NO_TOUCH,0,,,0.3805895431201467,-0.1194104568798533
2026-07-13,SOFI,cand_266abcb77f9edabd9ca9,2026-07-13T22:45:05+09:00,0,,,most_actives,14.883333333333333,0.0,0.8952084167610064,-0.7372269159337308,-1.4281283026656988,-2.5722573121769843,,unknown,minute_partial,True,False,False,False,False,False,[],RESEARCH_ONLY_NO_ORDER_AUTHORITY,2026-07-13T13:46:00+00:00,18.59499931335449,55.0,yfinance_intraday,30,1,-0.7276132703055049,0.3495592173049289,-1.5326693086104348,NO_TOUCH,0,,,-0.7276132703055049,-1.227613270305505,NO_TOUCH,0,,,-0.7276132703055049,-1.227613270305505,NO_TOUCH,0,,,-0.7276132703055049,-1.227613270305505,60,1,-1.1293309611570268,0.3495592173049289,-1.7746702656183944,NO_TOUCH,0,,,-1.1293309611570268,-1.6293309611570268,NO_TOUCH,0,,,-1.1293309611570268,-1.6293309611570268,NO_TOUCH,0,,,-1.1293309611570268,-1.6293309611570268
2026-07-13,SOUN,cand_cd4a8652a573e651fe6f,2026-07-13T22:45:05+09:00,0,,,most_actives,14.883588333333334,,,,,0.0,,unknown,first_observed,False,False,False,False,False,False,['FEATURE_INCOMPLETE'],RESEARCH_ONLY_NO_ORDER_AUTHORITY,2026-07-13T13:46:00+00:00,6.605000019073486,55.0,yfinance_intraday,30,1,-0.5298992779869671,1.1355005154967124,-0.8326998967418286,NO_TOUCH,0,,,-0.5298992779869671,-1.0298992779869671,NO_TOUCH,0,,,-0.5298992779869671,-1.0298992779869671,NO_TOUCH,0,,,-0.5298992779869671,-1.0298992779869671,60,1,-0.8296749948688564,1.1355005154967124,-1.589705053297108,NO_TOUCH,0,,,-0.8296749948688564,-1.3296749948688564,NO_TOUCH,0,,,-0.8296749948688564,-1.3296749948688564,NO_TOUCH,0,,,-0.8296749948688564,-1.3296749948688564
2026-07-13,STLA,cand_1bc901da5031768ded02,2026-07-13T22:45:05+09:00,0,,,day_gainers,14.883333333333333,1.0619458719785868,1.5044254285352388,0.9734482727481453,0.45330862184715937,-0.6086929984714717,,early_strength,minute_partial,True,False,True,False,True,False,"['POSITIVE_TAPE', 'CONTROLLED_PULLBACK']",RESEARCH_ONLY_NO_ORDER_AUTHORITY,2026-07-13T13:46:00+00:00,5.715099811553955,55.0,yfinance_intraday,30,1,-0.787380814693972,0.4304391839660804,-0.787380814693972,NO_TOUCH,0,,,-0.787380814693972,-1.287380814693972,NO_TOUCH,0,,,-0.787380814693972,-1.287380814693972,NO_TOUCH,0,,,-0.787380814693972,-1.287380814693972,60,1,-1.4732884494035425,0.4304391839660804,-1.664011638127716,NO_TOUCH,0,,,-1.4732884494035425,-1.9732884494035425,NO_TOUCH,0,,,-1.4732884494035425,-1.9732884494035425,NO_TOUCH,0,,,-1.4732884494035425,-1.9732884494035425
2026-07-13,T,cand_48f4e93b2f47de38906b,2026-07-13T22:45:05+09:00,5,risk_negative,normal,most_actives,14.883333333333333,-0.046730042336906585,0.18692016934760414,0.15187486580598986,0.17765431311806967,-0.32265178515927806,,unknown,minute_partial,True,True,True,False,True,False,"['CATALYST', 'POSITIVE_TAPE', 'CONTROLLED_PULLBACK']",RESEARCH_ONLY_NO_ORDER_AUTHORITY,2026-07-13T13:46:00+00:00,21.44499969482422,55.0,yfinance_intraday,30,1,0.0,0.3963674191229005,-0.20983948209054581,NO_TOUCH,0,,,0.0,-0.5,NO_TOUCH,0,,,0.0,-0.5,NO_TOUCH,0,,,0.0,-0.5,60,1,0.23315992129040453,0.489622493497488,-0.20983948209054581,NO_TOUCH,0,,,0.23315992129040453,-0.2668400787095955,NO_TOUCH,0,,,0.23315992129040453,-0.2668400787095955,NO_TOUCH,0,,,0.23315992129040453,-0.2668400787095955
2026-07-13,TEAM,cand_7388f65fe1f3276ee0f1,2026-07-13T23:53:13+09:00,0,,,day_gainers,14.883333333333333,1.4735089480757413,2.1424957029918756,2.003313986726707,0.5657689810516953,-0.38775634980298124,,early_strength,minute_partial,True,False,True,False,False,False,['POSITIVE_TAPE'],RESEARCH_ONLY_NO_ORDER_AUTHORITY,2026-07-13T14:54:00+00:00,94.0199966430664,47.0,yfinance_intraday,30,1,0.7019822225850403,1.01032272859356,-0.0760423938577337,NO_TOUCH,0,,,0.7019822225850403,0.20198222258504028,NO_TOUCH,0,,,0.7019822225850403,0.20198222258504028,NO_TOUCH,0,,,0.7019822225850403,0.20198222258504028,60,1,1.4465014453410419,1.7230406343579752,-0.0760423938577337,TARGET_FIRST,1,49.0,,1.6,1.1,NO_TOUCH,0,,,1.4465014453410419,0.9465014453410419,NO_TOUCH,0,,,1.4465014453410419,0.9465014453410419
2026-07-13,VG,cand_0c2c0ccb3d7960cde8d0,2026-07-13T22:45:05+09:00,0,,,day_gainers,14.883333333333333,0.39431574019865856,1.3801201328766055,0.3966848837510195,0.5775399972415718,-0.4658417630713174,,early_strength,minute_partial,True,False,True,False,True,False,"['POSITIVE_TAPE', 'CONTROLLED_PULLBACK']",RESEARCH_ONLY_NO_ORDER_AUTHORITY,2026-07-13T13:46:00+00:00,12.864999771118164,55.0,yfinance_intraday,30,1,-0.07773205643024639,0.816171766643703,-0.6218416255681092,NO_TOUCH,0,,,-0.07773205643024639,-0.5777320564302464,NO_TOUCH,0,,,-0.07773205643024639,-0.5777320564302464,NO_TOUCH,0,,,-0.07773205643024639,-0.5777320564302464,60,1,0.6218416255681314,2.370775830563976,-0.6218416255681092,TARGET_FIRST,1,37.0,,1.6,1.1,TARGET_FIRST,1,42.0,,2.3,1.7999999999999998,NO_TOUCH,0,,,0.6218416255681314,0.12184162556813138
2026-07-13,VLO,cand_29c5b4ec040fb3ea8889,2026-07-14T04:09:37+09:00,0,,,day_gainers,14.883333333333333,1.3065883091517794,1.1986071224411976,1.4181210188915605,0.703069863227479,-0.20521809276191627,,early_strength,minute_partial,True,False,True,False,True,False,"['POSITIVE_TAPE', 'CONTROLLED_PULLBACK']",RESEARCH_ONLY_NO_ORDER_AUTHORITY,2026-07-13T19:10:00+00:00,295.3399963378906,23.0,yfinance_intraday,30,1,0.42069908958750624,0.4909637113194476,-0.07107059827535789,NO_TOUCH,0,,,0.42069908958750624,-0.07930091041249376,NO_TOUCH,0,,,0.42069908958750624,-0.07930091041249376,NO_TOUCH,0,,,0.42069908958750624,-0.07930091041249376,50,1,0.15237089883226584,0.7855378048980954,-0.07107059827535789,NO_TOUCH,0,,,0.15237089883226584,-0.34762910116773416,NO_TOUCH,0,,,0.15237089883226584,-0.34762910116773416,NO_TOUCH,0,,,0.15237089883226584,-0.34762910116773416
2026-07-13,VOD,cand_881a34a8466b474c1560,2026-07-14T04:09:37+09:00,0,,,day_gainers,14.883333333333333,-0.6493469498212501,-0.7142835026105243,-0.5519483133278436,0.014157293891003953,-0.4610334238085434,,unknown,minute_partial,True,False,False,False,False,False,[],RESEARCH_ONLY_NO_ORDER_AUTHORITY,2026-07-13T19:10:00+00:00,15.494999885559082,23.0,yfinance_intraday,30,1,-0.06453842501255025,0.16134606253137562,-0.1613399078083999,NO_TOUCH,0,,,-0.06453842501255025,-0.5645384250125502,NO_TOUCH,0,,,-0.06453842501255025,-0.5645384250125502,NO_TOUCH,0,,,-0.06453842501255025,-0.5645384250125502,49,1,-0.2581475453272142,0.16134606253137562,-0.2904167578335004,NO_TOUCH,0,,,-0.2581475453272142,-0.7581475453272142,NO_TOUCH,0,,,-0.2581475453272142,-0.7581475453272142,NO_TOUCH,0,,,-0.2581475453272142,-0.7581475453272142
2026-07-13,VZ,cand_25581b6b390f4e69c868,2026-07-13T22:45:05+09:00,1,weak_generic,normal,most_actives,14.881676483333333,0.4510921177588001,0.4510921177588001,1.115859449192791,,-1.38140950597051,False,unknown,first_observed,False,True,False,False,False,False,"['CATALYST', 'FEATURE_INCOMPLETE']",RESEARCH_ONLY_NO_ORDER_AUTHORITY,2026-07-13T13:46:00+00:00,42.61000061035156,55.0,yfinance_intraday,30,1,-0.07979440563598006,0.3402967746694685,-0.2816215211590811,NO_TOUCH,0,,,-0.07979440563598006,-0.5797944056359801,NO_TOUCH,0,,,-0.07979440563598006,-0.5797944056359801,NO_TOUCH,0,,,-0.07979440563598006,-0.5797944056359801,60,1,0.26988467993962484,0.46937517032297205,-0.2816215211590811,NO_TOUCH,0,,,0.26988467993962484,-0.23011532006037516,NO_TOUCH,0,,,0.26988467993962484,-0.23011532006037516,NO_TOUCH,0,,,0.26988467993962484,-0.23011532006037516
2026-07-13,WDAY,cand_c3b5781483cc306eaed8,2026-07-14T02:38:50+09:00,0,,,day_gainers,8.016666666666667,1.557847707098814,1.8062551724481457,,0.6612133535753184,-0.17353880621739926,,early_strength,minute_partial,False,False,False,False,False,False,['FEATURE_INCOMPLETE'],RESEARCH_ONLY_NO_ORDER_AUTHORITY,2026-07-13T17:39:00+00:00,146.09249877929688,10.0,yfinance_intraday,30,1,-0.2515479431537626,0.25839960611293566,-0.3576442729393392,NO_TOUCH,0,,,-0.2515479431537626,-0.7515479431537626,NO_TOUCH,0,,,-0.2515479431537626,-0.7515479431537626,NO_TOUCH,0,,,-0.2515479431537626,-0.7515479431537626,60,1,-0.6862107567348397,0.25839960611293566,-0.7683471553796339,NO_TOUCH,0,,,-0.6862107567348397,-1.1862107567348397,NO_TOUCH,0,,,-0.6862107567348397,-1.1862107567348397,NO_TOUCH,0,,,-0.6862107567348397,-1.1862107567348397
2026-07-13,WDC,cand_e53e88100db5147f3dcd,2026-07-13T23:32:26+09:00,0,,,day_losers,8.016666666666667,-0.7539100328716852,-1.004228698213494,,-1.4673593891428527,-3.09119750473138,,unknown,minute_partial,False,False,False,False,False,False,['FEATURE_INCOMPLETE'],RESEARCH_ONLY_NO_ORDER_AUTHORITY,2026-07-13T14:33:00+00:00,552.7150268554688,34.0,yfinance_intraday,30,1,0.8204902932225089,0.9127417556467066,-0.7933471169430328,NO_TOUCH,0,,,0.8204902932225089,0.3204902932225089,NO_TOUCH,0,,,0.8204902932225089,0.3204902932225089,NO_TOUCH,0,,,0.8204902932225089,0.3204902932225089,60,1,0.8539609878128518,1.31622319376683,-0.7933471169430328,NO_TOUCH,0,,,0.8539609878128518,0.3539609878128518,NO_TOUCH,0,,,0.8539609878128518,0.3539609878128518,NO_TOUCH,0,,,0.8539609878128518,0.3539609878128518
2026-07-14,AAOI,cand_6c3ac6ce0af046341003,2026-07-15T02:14:35+09:00,0,,,day_gainers,14.866666666666667,-0.9317051452558456,0.22668587184762057,2.6911243948003927,0.32026816159329563,-2.188083139317054,,unknown,minute_partial,True,False,True,False,False,False,['POSITIVE_TAPE'],RESEARCH_ONLY_NO_ORDER_AUTHORITY,2026-07-14T17:15:00+00:00,123.29000091552734,25.0,yfinance_intraday,30,1,1.5897469948236598,1.7763017480280086,-0.6569856051414247,TARGET_FIRST,1,29.0,,1.6,1.1,NO_TOUCH,0,,,1.5897469948236598,1.0897469948236598,NO_TOUCH,0,,,1.5897469948236598,1.0897469948236598,60,1,0.835427667814348,1.7844082503896797,-0.6569856051414247,TARGET_FIRST,1,29.0,,1.6,1.1,NO_TOUCH,0,,,0.835427667814348,0.33542766781434796,NO_TOUCH,0,,,0.835427667814348,0.33542766781434796
2026-07-14,AXTI,cand_801907b8d127d1fdd04d,2026-07-14T22:45:04+09:00,0,,,day_gainers,14.866666666666667,-1.3121064831956963,-0.5414620441112628,0.7344923739090792,1.1668851714143447,-1.724757151489642,,unknown,minute_partial,True,False,False,True,False,False,['VWAP_RECLAIM'],RESEARCH_ONLY_NO_ORDER_AUTHORITY,2026-07-14T13:46:00+00:00,54.9900016784668,56.0,yfinance_intraday,30,1,1.4029816516466287,5.3282349537113305,-0.5637413417508674,TARGET_FIRST,1,2.0,,1.6,1.1,TARGET_FIRST,1,10.0,,2.3,1.7999999999999998,TARGET_FIRST,1,11.0,,3.6,3.1,60,1,1.7093991598786884,5.3282349537113305,-0.5637413417508674,TARGET_FIRST,1,2.0,,1.6,1.1,TARGET_FIRST,1,10.0,,2.3,1.7999999999999998,TARGET_FIRST,1,11.0,,3.6,3.1
2026-07-14,BAC,cand_942db6630d77c539a7c8,2026-07-14T22:45:04+09:00,18,direct_catalyst,normal,most_actives,14.866666666666667,1.1604481197956096,1.0847636523628967,1.9677127508535674,0.9958844294730484,-0.4358542647594388,,early_strength,minute_partial,True,True,True,False,True,False,"['CATALYST', 'POSITIVE_TAPE', 'CONTROLLED_PULLBACK']",RESEARCH_ONLY_NO_ORDER_AUTHORITY,2026-07-14T13:46:00+00:00,60.42499923706055,56.0,yfinance_intraday,30,1,0.5213114528482166,0.8190314538760068,-0.20686802081634204,NO_TOUCH,0,,,0.5213114528482166,0.02131145284821656,NO_TOUCH,0,,,0.5213114528482166,0.02131145284821656,NO_TOUCH,0,,,0.5213114528482166,0.02131145284821656,60,1,0.48821181194429464,0.8688482126730568,-0.20686802081634204,NO_TOUCH,0,,,0.48821181194429464,-0.011788188055705362,NO_TOUCH,0,,,0.48821181194429464,-0.011788188055705362,NO_TOUCH,0,,,0.48821181194429464,-0.011788188055705362
2026-07-14,BE,cand_1555b790ab44f87f3d2e,2026-07-14T23:00:42+09:00,0,,,day_gainers,14.866666666666667,0.8112931873023754,1.2088251159713126,1.8051261038126265,0.2007219065294219,-1.3531760563926132,,early_strength,minute_partial,True,False,True,False,True,False,"['POSITIVE_TAPE', 'CONTROLLED_PULLBACK']",RESEARCH_ONLY_NO_ORDER_AUTHORITY,2026-07-14T14:01:00+00:00,249.0200042724609,18.0,yfinance_intraday,30,1,-2.1364142581622447,0.0,-3.4254271275185877,STOP_FIRST,0,,3.0,-2.5,-3.0,STOP_FIRST,0,,3.0,-2.5,-3.0,STOP_FIRST,0,,3.0,-2.5,-3.0,60,1,-2.1725176970883275,0.0,-3.4254271275185877,STOP_FIRST,0,,3.0,-2.5,-3.0,STOP_FIRST,0,,3.0,-2.5,-3.0,STOP_FIRST,0,,3.0,-2.5,-3.0
2026-07-14,CLSK,cand_fc1149dc025c912f518f,2026-07-14T22:45:04+09:00,0,,,most_actives,14.866666666666667,-5.898395999783313,-7.223323732860121,-7.631091850770034,-4.805598722010762,-10.331128345738893,,fade,minute_partial,True,False,False,False,False,False,[],RESEARCH_ONLY_NO_ORDER_AUTHORITY,2026-07-14T13:46:00+00:00,13.68000030517578,56.0,yfinance_intraday,30,1,-5.263159729290335,0.10964465872684848,-5.847954480177786,STOP_FIRST,0,,9.0,-2.5,-3.0,STOP_FIRST,0,,9.0,-2.5,-3.0,STOP_FIRST,0,,9.0,-2.5,-3.0,60,1,1.461986877218635,1.5277750667153756,-5.847954480177786,STOP_FIRST,0,,9.0,-2.5,-3.0,STOP_FIRST,0,,9.0,-2.5,-3.0,STOP_FIRST,0,,9.0,-2.5,-3.0
2026-07-14,CRWD,cand_30816604ad9220b0f00e,2026-07-15T02:14:35+09:00,0,,,day_gainers,14.866666666666667,1.8351291774226564,3.149296862966411,4.568185725580021,2.7493668229238377,-0.09443641988960971,,overextended,minute_partial,True,False,False,False,False,False,[],RESEARCH_ONLY_NO_ORDER_AUTHORITY,2026-07-14T17:15:00+00:00,208.2350006103516,25.0,yfinance_intraday,30,1,0.07923417564252855,0.4874297724558163,-0.19929084203734737,NO_TOUCH,0,,,0.07923417564252855,-0.42076582435747145,NO_TOUCH,0,,,0.07923417564252855,-0.42076582435747145,NO_TOUCH,0,,,0.07923417564252855,-0.42076582435747145,60,1,0.016809691937824667,0.4874297724558163,-0.40099248993671344,NO_TOUCH,0,,,0.016809691937824667,-0.48319030806217533,NO_TOUCH,0,,,0.016809691937824667,-0.48319030806217533,NO_TOUCH,0,,,0.016809691937824667,-0.48319030806217533
2026-07-14,DOCN,cand_d8d8d2b2bc4ebab71ba6,2026-07-15T00:17:26+09:00,0,,,day_gainers,14.866666666666667,4.886097988248528,5.449566497728475,7.019233160812677,0.7673367655475438,-1.8916881890772341,,overextended,minute_partial,True,False,False,False,False,False,[],RESEARCH_ONLY_NO_ORDER_AUTHORITY,2026-07-14T15:18:00+00:00,130.99000549316406,34.0,yfinance_intraday,30,1,-1.80166463957796,0.1526810747806362,-2.149556628463589,NO_TOUCH,0,,,-1.80166463957796,-2.30166463957796,NO_TOUCH,0,,,-1.80166463957796,-2.30166463957796,NO_TOUCH,0,,,-1.80166463957796,-2.30166463957796,60,1,-2.5116485280959555,0.1526810747806362,-2.542180083524359,STOP_FIRST,0,,59.0,-2.5,-3.0,STOP_FIRST,0,,59.0,-2.5,-3.0,STOP_FIRST,0,,59.0,-2.5,-3.0
