month,QUAL,MTUM,QQQ,SPY,IWM,EFA,EEM,IEF,TLT,GLD,DBC,BIL,275280.KS,275300.KS,153130.KS,KRW=X
2014-11-01,52.81935501098633,60.04987716674805,97.01976776123047,170.21047973632812,100.23824310302734,45.083683013916016,31.86614227294922,81.79608917236328,88.75466918945312,112.11000061035156,17.26383399963379,73.510986328125,,,91967.5234375,1099.0999755859375
2014-12-01,52.52402877807617,59.56578063964844,94.84590911865234,169.7787322998047,103.13805389404297,43.283599853515625,30.603116989135742,81.9019546508789,91.6404037475586,113.58000183105469,15.598323822021484,73.49491882324219,,,92087.5390625,1095.300048828125
2015-01-01,51.61276626586914,59.15446853637695,92.87092590332031,164.74827575683594,99.7581558227539,43.553932189941406,30.392807006835938,85.4256591796875,100.6355972290039,123.44999694824219,14.710613250732422,73.47885131835938,,,92290.0703125,1098.800048828125
2015-02-01,54.71780776977539,62.366424560546875,99.57676696777344,174.0078887939453,105.69022369384766,46.314292907714844,31.732526779174805,83.31413269042969,94.4582290649414,116.16000366210938,15.361600875854492,73.47885131835938,,,92409.7578125,1100.6700439453125
2015-03-01,53.85881423950195,61.70977783203125,97.22770690917969,171.2750244140625,107.5609359741211,45.65266799926758,31.257402420043945,84.02735137939453,95.48992919921875,113.66000366210938,14.431619644165039,73.47885131835938,,,92653.703125,1105.5
2015-04-01,53.951961517333984,61.06900405883789,99.09677124023438,172.9593048095703,104.80207061767578,47.31742477416992,33.399383544921875,83.49547576904297,92.2192153930664,113.47000122070312,15.463055610656738,73.46278381347656,,,92782.5859375,1068.969970703125
2015-05-01,54.773277282714844,63.12306594848633,101.32492065429688,175.1829071044922,107.14575958251953,47.409908294677734,32.02851104736328,83.14785766601562,90.03136444091797,114.0999984741211,14.972699165344238,73.44669342041016,,,92897.65625,1107.0
2015-06-01,53.76195526123047,62.90536880493164,98.80792236328125,171.62457275390625,107.98471069335938,45.931549072265625,31.089805603027344,81.79183197021484,86.36526489257812,112.37000274658203,15.217875480651855,73.44669342041016,,,93049.5546875,1118.219970703125
2015-07-01,55.31016540527344,65.29159545898438,103.31135559082031,175.50143432617188,106.79259490966797,46.86479187011719,29.128055572509766,83.03369140625,90.29141998291016,104.93000030517578,13.29873275756836,73.44669342041016,,,93183.0625,1170.77001953125
2015-08-01,52.315826416015625,61.37322235107422,96.26093292236328,164.80462646484375,100.05290985107422,43.38502883911133,26.554237365722656,83.09933471679688,89.66891479492188,108.81999969482422,13.264915466308594,73.44669342041016,,,93279.7109375,1177.5999755859375
2015-09-01,51.637657165527344,60.21360397338867,94.13616943359375,160.59947204589844,95.1139907836914,41.4678955078125,25.722455978393555,84.41162109375,91.43257904052734,106.86000061035156,12.808380126953125,73.41458892822266,,,93417.8125,1194.1600341796875
2015-10-01,56.105224609375,64.61863708496094,104.83930969238281,174.25994873046875,100.46198272705078,44.20975112915039,27.36248016357422,83.87400817871094,91.05873107910156,109.30000305175781,12.850650787353516,73.39851379394531,,,93505.265625,1139.8599853515625
2015-11-01,56.35295486450195,64.962890625,105.47760772705078,174.89695739746094,103.73698425292969,43.87697219848633,26.671947479248047,83.5152816772461,90.26868438720703,101.91999816894531,11.996758460998535,73.41458892822266,,,93555.8828125,1154.8299560546875
2015-12-01,55.38529968261719,64.8755874633789,103.7955093383789,171.87428283691406,98.51856994628906,42.85381317138672,25.653120040893555,83.13693237304688,90.00044250488281,101.45999908447266,11.29504680633545,73.39851379394531,,,93720.21875,1175.43994140625
2016-01-01,52.8292121887207,62.405887603759766,96.62279510498047,163.3172607421875,90.0681381225586,40.48925018310547,24.362096786499023,85.90840911865234,95.01622772216797,106.94999694824219,10.804693222045898,73.41458892822266,,,93842.0234375,1205.6300048828125
2016-02-01,53.14655303955078,61.609214782714844,95.11027526855469,163.18234252929688,89.866943359375,39.13913345336914,24.16286277770996,87.1850357055664,97.94837188720703,118.63999938964844,10.779329299926758,73.41458892822266,,,93977.8671875,1241.1300048828125
2016-03-01,56.285945892333984,64.87898254394531,101.62779998779297,174.15895080566406,97.06834411621094,41.71532440185547,27.294790267944336,87.12738037109375,97.85700988769531,117.63999938964844,11.235865592956543,73.41458892822266,,,94085.609375,1140.22998046875
2016-04-01,56.062950134277344,64.4707260131836,98.38916015625,174.84530639648438,98.69158172607422,42.64216995239258,27.406362533569336,86.9913558959961,97.1362533569336,123.6500015258789,12.3264799118042,73.44669342041016,,,94193.3515625,1134.0
2016-05-01,56.66336441040039,66.050537109375,102.68877410888672,177.8197479248047,100.90264892578125,42.605674743652344,26.394258499145508,86.90504455566406,97.91862487792969,116.05999755859375,12.436386108398438,73.44669342041016,,,94277.6796875,1198.449951171875
2016-06-01,56.93758773803711,67.99980926513672,100.34951782226562,178.43780517578125,100.8851089477539,41.574867248535156,27.59760284423828,89.5883560180664,104.70843505859375,126.47000122070312,12.977468490600586,73.43064880371094,,,94455.703125,1152.1500244140625
2016-07-01,58.671627044677734,69.82445526123047,107.52534484863281,184.94566345214844,106.81200408935547,43.22834014892578,29.08350372314453,89.80914306640625,106.909912109375,128.97999572753906,12.07284927368164,73.46278381347656,,,94558.75,1123.3499755859375
2016-08-01,58.54221725463867,68.78308868408203,108.65443420410156,185.16717529296875,108.71761322021484,43.4592170715332,29.34052276611328,88.9007797241211,105.82646942138672,124.77999877929688,12.165846824645996,73.46278381347656,,,94624.3359375,1118.3800048828125
2016-09-01,58.48239517211914,69.1222152709961,111.05953979492188,185.1779022216797,109.88508605957031,44.04016876220703,30.0794620513916,89.11181640625,104.23017883300781,125.63999938964844,12.690019607543945,73.47885131835938,,,94713.34375,1101.6199951171875
2016-10-01,57.28657913208008,67.78214263916016,109.4411392211914,181.9674530029297,104.8335952758789,43.064476013183594,29.830467224121094,87.77995300292969,99.66423797607422,121.94000244140625,12.647747039794922,73.49491882324219,,,94760.1875,1146.699951171875
2016-11-01,59.01097106933594,67.3801040649414,109.91827392578125,188.6708984375,116.4316177368164,42.297332763671875,28.51323890686035,84.0692367553711,91.47805786132812,111.75,12.859106063842773,73.46278381347656,,,94769.578125,1167.8599853515625
2016-12-01,60.1883430480957,68.11809539794922,111.16279602050781,192.49559020996094,119.79005432128906,43.44200897216797,28.441198348999023,83.96965026855469,91.05489349365234,109.61000061035156,13.391731262207031,73.47884368896484,,,94934.8359375,1205.2900390625
2017-01-01,60.88513946533203,70.26416015625,116.87670135498047,195.94020080566406,120.1275863647461,44.87175750732422,30.334026336669922,84.15389251708984,91.79627990722656,115.55000305175781,13.315642356872559,73.51102447509766,,,95067.7265625,1169.2099609375
2017-02-01,63.74216842651367,72.93110656738281,121.99007415771484,203.63900756835938,122.44612884521484,45.40604019165039,30.862064361572266,84.76283264160156,93.25090789794922,119.2300033569336,13.290279388427734,73.54802703857422,,,95186.359375,1133.93994140625
2017-03-01,63.71343994140625,74.42786407470703,124.46269226074219,203.8935089111328,122.47796630859375,46.87342071533203,31.999385833740234,84.83110046386719,92.6400146484375,118.72000122070312,12.859106063842773,73.53512573242188,,,95295.5,1117.02001953125
2017-04-01,64.10725402832031,76.34600830078125,127.85671997070312,205.91738891601562,123.8855972290039,48.009708404541016,32.54368209838867,85.7717056274414,94.09741973876953,120.7699966430664,12.512476921081543,73.58983612060547,,,95399.90625,1129.93994140625
2017-05-01,65.06120300292969,79.98409271240234,132.8397979736328,208.82351684570312,121.44461059570312,49.71036148071289,33.469783782958984,86.48088073730469,95.87384033203125,120.62000274658203,12.33493423461914,73.60110473632812,,,95513.796875,1123.9000244140625
2017-06-01,65.42874145507812,80.26031494140625,129.7605743408203,210.15476989746094,125.54261016845703,49.857513427734375,33.77992630004883,86.04017639160156,96.63304138183594,118.0199966430664,12.216573715209961,73.67681884765625,,,95603.9609375,1146.1400146484375
2017-07-01,66.09735107421875,83.05034637451172,135.0306396484375,214.4743194580078,126.6128158569336,51.18042755126953,35.746826171875,86.3626480102539,95.99690246582031,120.75,12.715381622314453,73.70099639892578,9145.1376953125,8602.71484375,95722.6015625,1124.050048828125
2017-08-01,66.40526580810547,84.2692642211914,137.83059692382812,215.10006713867188,125.02015686035156,51.15748977661133,36.58744812011719,87.62151336669922,99.26918029785156,125.81999969482422,12.766108512878418,73.78488159179688,9081.755859375,8466.0234375,95812.7734375,1123.3299560546875
2017-09-01,68.16613006591797,86.63626098632812,137.4236297607422,219.43417358398438,132.9016571044922,52.36568832397461,36.57111740112305,86.35835266113281,96.96320343017578,121.58000183105469,13.01973819732666,73.83812713623047,9520.9033203125,8236.734375,95898.1875,1145.93994140625
2017-10-01,70.1543960571289,91.00068664550781,143.75392150878906,224.60499572753906,133.8702850341797,53.24507141113281,37.770843505859375,86.19514465332031,96.92584991455078,120.66999816894531,13.535455703735352,73.88983154296875,9842.341796875,9078.9287109375,95888.703125,1123.449951171875
2017-11-01,72.68170166015625,93.54508972167969,146.58834838867188,231.47027587890625,137.80758666992188,53.612117767333984,37.62394332885742,85.9544448852539,97.64617156982422,121.0999984741211,13.662270545959473,73.93022918701172,9638.611328125,9158.296875,95988.359375,1080.6600341796875
2017-12-01,73.58879089355469,93.65973663330078,147.47251892089844,234.27749633789062,137.25848388671875,54.33526611328125,39.0391845703125,86.11328125,99.41609191894531,123.6500015258789,14.042719841003418,73.98516845703125,9774.431640625,9197.9814453125,96121.59375,1069.489990234375
2018-01-01,76.95308685302734,101.36100769042969,160.3867645263672,247.4811553955078,140.7696533203125,57.06324768066406,42.27864456176758,84.26163482666016,96.17953491210938,127.6500015258789,14.456982612609863,74.08235931396484,10335.8154296875,9431.677734375,96284.9375,1072.5400390625
2018-02-01,74.7161865234375,99.88070678710938,158.31333923339844,238.48260498046875,135.35887145996094,54.30436325073242,39.78484344482422,83.4756851196289,93.25428009033203,125.0,14.034265518188477,74.14392852783203,9824.2314453125,8774.6796875,96424.2890625,1079.3900146484375
2018-03-01,73.74718475341797,96.43205261230469,151.85595703125,231.94570922851562,137.0068817138672,53.848411560058594,40.0002555847168,84.44043731689453,95.9210433959961,125.79000091552734,14.355528831481934,74.24042510986328,9987.2138671875,8968.6923828125,96534.796875,1062.0
2018-04-01,72.78424835205078,96.91458129882812,152.6240692138672,233.1444854736328,138.35145568847656,54.66757583618164,38.873477935791016,83.36255645751953,93.9180908203125,124.58999633789062,14.845885276794434,74.31756591796875,10069.576171875,8970.2509765625,96678.921875,1067.5999755859375
2018-05-01,74.745849609375,100.25580596923828,161.28233337402344,238.81199645996094,146.8788604736328,53.63203811645508,37.85441207885742,84.18460083007812,95.80057525634766,123.0999984741211,15.243241310119629,74.42887878417969,9813.6103515625,8617.513671875,96818.25,1075.030029296875
2018-06-01,74.74346160888672,100.18415832519531,163.1290740966797,240.18533325195312,147.78123474121094,52.78244400024414,36.1336784362793,84.350830078125,96.41928100585938,118.6500015258789,14.94733715057373,74.53960418701172,9329.1015625,8528.212890625,96933.5703125,1120.5400390625
2018-07-01,77.5200424194336,101.94676971435547,167.69081115722656,249.08340454101562,150.21817016601562,54.287811279296875,37.409568786621094,83.90565490722656,95.03387451171875,115.98999786376953,14.583797454833984,74.64313507080078,8995.4287109375,8345.1455078125,97063.296875,1116.6700439453125
2018-08-01,80.41304779052734,107.92855834960938,177.3844451904297,257.0340881347656,156.69351196289062,53.07405471801758,36.00025177001953,84.75647735595703,96.28070831298828,113.51000213623047,14.693704605102539,74.76148986816406,9329.1015625,8327.2861328125,97221.84375,1115.449951171875
2018-09-01,81.27155303955078,108.92009735107422,176.88491821289062,258.5623474121094,153.05038452148438,53.586360931396484,35.79177474975586,83.73509979248047,93.52291870117188,112.76000213623047,15.192514419555664,74.86612701416016,9415.9453125,8188.86865234375,97317.9375,1112.31005859375
2018-10-01,75.12018585205078,98.18364715576172,161.68040466308594,240.69456481933594,136.23345947265625,49.22788619995117,32.65623092651367,83.48131561279297,90.7822265625,115.1500015258789,14.338621139526367,74.99382781982422,7948.70361328125,7246.74755859375,97452.484375,1137.699951171875
2018-11-01,75.81267547607422,99.57491302490234,161.251953125,245.1592254638672,138.58526611328125,49.47221374511719,34.257362365722656,84.59169006347656,92.40470123291016,115.54000091552734,12.926741600036621,75.13327026367188,8204.671875,7577.16015625,97582.1953125,1117.02001953125
2018-12-01,69.3905258178711,92.09237670898438,147.286376953125,223.5734100341797,121.99366760253906,46.82556915283203,33.062164306640625,86.96383666992188,97.81362915039062,121.25,12.40950870513916,75.27059936523438,8062.97509765625,7152.982421875,97731.5390625,1116.300048828125
2019-01-01,75.11280822753906,98.0370864868164,160.55801391601562,241.47390747070312,135.8056182861328,49.93240737915039,36.48179626464844,87.5313720703125,98.18389129638672,124.75,13.291621208190918,75.40225219726562,8291.5166015625,8023.66357421875,97887.859375,1109.0
2019-02-01,78.38523864746094,101.36318969726562,165.3605499267578,249.30145263671875,142.8391571044922,51.199031829833984,35.92313766479492,87.07139587402344,96.8324966430664,123.98999786376953,13.668444633483887,75.5416259765625,8410.359375,7880.78271484375,98005.1015625,1115.0999755859375
2019-03-01,80.37045288085938,103.50917053222656,171.850341796875,253.8140411376953,139.8490447998047,51.66904830932617,36.32944107055664,89.3832778930664,102.22769165039062,122.01000213623047,13.617059707641602,75.6738052368164,8172.67578125,7929.89697265625,98151.640625,1134.3199462890625
2019-04-01,83.42008209228516,105.84358978271484,181.30078125,264.1828308105469,144.59933471679688,53.18263626098633,37.18434143066406,88.91978454589844,100.19223022460938,121.19999694824219,13.779778480529785,75.81949615478516,8420.619140625,8176.904296875,98293.296875,1158.7900390625
2019-05-01,77.92891693115234,103.51837921142578,166.38853454589844,247.33563232421875,133.24444580078125,50.5059700012207,34.458797454833984,91.63056182861328,107.04466247558594,123.33000183105469,12.957616806030273,75.9803466796875,7676.53515625,7400.72900390625,98464.2734375,1188.3800048828125
2019-06-01,83.44084930419922,109.85456085205078,179.01747131347656,264.5468444824219,142.55145263671875,53.4917106628418,36.59790802001953,92.74585723876953,108.0616455078125,133.1999969482422,13.471467971801758,76.1183090209961,7879.88720703125,7694.04931640625,98620.59375,1155.510009765625
2019-07-01,84.59025573730469,111.82746887207031,183.1971435546875,268.54669189453125,143.52313232421875,52.45003128051758,35.6255989074707,92.7813491821289,108.33890533447266,133.2100067138672,13.317313194274902,76.25566864013672,7621.07568359375,7883.5810546875,98830.6328125,1180.6500244140625
2019-08-01,83.0850601196289,112.12389373779297,179.71731567382812,264.05023193359375,136.44598388671875,51.44090270996094,34.27802276611328,96.44772338867188,120.30925750732422,143.75,12.700690269470215,76.38490295410156,7473.18359375,7766.251953125,98991.8359375,1207.1600341796875
2019-09-01,84.6234359741211,110.84751892089844,181.3668670654297,269.1881408691406,139.22547912597656,53.06852340698242,34.85798645019531,95.30380249023438,117.08523559570312,138.8699951171875,12.880538940429688,76.50849914550781,7639.5625,8298.744140625,99021.140625,1201.9100341796875
2019-10-01,86.49173736572266,111.56324768066406,189.31082153320312,275.1384582519531,143.00645446777344,54.86703872680664,36.31645202636719,95.48283386230469,115.78182220458984,142.42999267578125,13.128900527954102,76.6314697265625,7658.048828125,8483.7626953125,99099.296875,1163.699951171875
2019-11-01,90.34742736816406,115.23491668701172,197.01467895507812,285.0979919433594,148.82058715820312,55.48553466796875,36.28234100341797,94.82673645019531,115.31040954589844,137.86000061035156,13.111771583557129,76.71443176269531,7584.10205078125,8334.845703125,99187.21875,1177.010009765625
2019-12-01,92.90963745117188,117.18997192382812,204.6714324951172,293.381591796875,152.96751403808594,57.147552490234375,39.08706283569336,93.94664764404297,111.62336730957031,142.89999389648438,13.878700256347656,76.80001831054688,8221.888671875,9142.6064453125,99289.8046875,1156.3499755859375
2020-01-01,92.27489471435547,121.57666778564453,210.89024353027344,293.2630920410156,148.2216033935547,55.534515380859375,36.682777404785156,97.20265197753906,120.20849609375,149.3300018310547,12.68661117553711,76.89244079589844,8129.45458984375,9223.8359375,99446.1328125,1187.1199951171875
2020-02-01,84.58457946777344,112.84062194824219,198.1157684326172,270.0467529296875,135.11036682128906,51.22211456298828,35.29769515991211,100.08148956298828,128.17404174804688,148.3800048828125,11.842577934265137,76.98326110839844,7699.64404296875,8722.931640625,99563.3671875,1211.31005859375
2020-03-01,74.95037078857422,99.82620239257812,183.6813201904297,236.32568359375,106.09259033203125,43.996368408203125,29.731252670288086,103.80720520019531,136.34730529785156,148.0500030517578,9.789052963256836,77.14070129394531,6932.45166015625,7987.373046875,99734.3359375,1222.699951171875
2020-04-01,84.1527099609375,111.50758361816406,211.18527221679688,266.3351135253906,120.78389739990234,46.55583953857422,31.91776466369629,104.09296417236328,138.00927734375,158.8000030517578,9.484503746032715,77.12553405761719,7630.65966796875,8561.3525390625,99875.984375,1210.7900390625
2020-05-01,88.87872314453125,118.05142211914062,225.12538146972656,279.0246887207031,128.74594116210938,49.08237075805664,32.86727523803711,104.43384552001953,135.57772827148438,162.91000366210938,10.250225067138672,77.1120834350586,8175.3740234375,8917.884765625,100012.7734375,1237.97998046875
2020-06-01,89.04531860351562,123.15644073486328,239.2782745361328,283.9730529785156,133.161865234375,50.805747985839844,35.03812789916992,104.4783935546875,136.03411865234375,167.3699951171875,10.71139907836914,77.1120834350586,8948.2177734375,8890.458984375,100032.3203125,1198.489990234375
2020-07-01,93.45487976074219,131.79615783691406,256.8569030761719,300.6968994140625,137.04942321777344,51.79065704345703,37.92950439453125,105.37075805664062,142.06744384765625,185.42999267578125,11.259584426879883,77.12047576904297,9744.3388671875,9438.9697265625,100086.0546875,1189.56005859375
2020-08-01,99.86963653564453,144.29046630859375,284.9692077636719,321.68450927734375,144.55474853515625,54.2362060546875,39.02471160888672,104.34883117675781,134.89793395996094,184.8300018310547,11.781667709350586,77.12047576904297,10177.31640625,9685.80078125,100095.8203125,1179.5899658203125
2020-09-01,96.72269439697266,138.80380249023438,268.5018615722656,309.6394958496094,139.84030151367188,53.1261100769043,38.63043212890625,104.69091033935547,135.94126892089844,177.1199951171875,11.364002227783203,77.10362243652344,9981.77734375,9562.384765625,100130.0078125,1167.8599853515625
2020-10-01,94.21466827392578,132.99359130859375,260.3262634277344,301.9190673828125,142.92115783691406,51.23977279663086,39.17366409301758,103.24530029296875,131.33935546875,176.1999969482422,11.007245063781738,77.1120834350586,9590.701171875,9278.98828125,100183.7421875,1129.52001953125
2020-11-01,104.85285949707031,147.1282501220703,289.5498046875,334.7608642578125,168.99591064453125,58.5514030456543,42.69587326049805,103.59468078613281,133.524658203125,166.6699981689453,12.129722595214844,77.10362243652344,10880.32421875,9562.384765625,100208.1640625,1104.3299560546875
2020-12-01,108.73856353759766,152.18515014648438,303.744873046875,347.1631774902344,183.6081085205078,61.48798370361328,45.739864349365234,103.34764862060547,131.88555908203125,178.36000061035156,12.791028022766113,77.10612487792969,12281.68359375,10385.1533203125,100242.359375,1086.4200439453125
2021-01-01,105.66008758544922,154.6100311279297,304.5387268066406,343.6254577636719,192.50474548339844,61.007606506347656,47.1916389465332,102.21895599365234,127.0943832397461,172.61000061035156,13.217395782470703,77.10612487792969,12882.265625,10092.61328125,100310.75,1112.2900390625
2021-02-01,109.03800201416016,153.70423889160156,304.1321105957031,353.18017578125,204.44500732421875,62.372886657714844,47.56343460083008,99.80320739746094,119.80812072753906,161.80999755859375,14.55740737915039,77.09771728515625,12607.5810546875,9731.509765625,100359.609375,1119.1300048828125
2021-03-01,114.46771240234375,151.86895751953125,309.3534240722656,369.2142639160156,207.29708862304688,63.94041442871094,47.21819305419922,97.42219543457031,113.52384185791016,159.9600067138672,14.45299243927002,77.08927917480469,12793.8076171875,10051.4755859375,100403.5625,1132.3199462890625
2021-04-01,119.96644592285156,162.58462524414062,327.6355895996094,388.74957275390625,211.003173828125,65.82820892333984,47.78474426269531,98.39765167236328,116.35640716552734,165.66000366210938,15.584172248840332,77.08927917480469,12949.302734375,9776.916015625,100452.40625,1106.6300048828125
2021-05-01,121.1789779663086,160.86627197265625,323.70001220703125,391.3020935058594,211.57550048828125,68.12054443359375,48.57259750366211,98.81568145751953,116.35891723632812,178.3800048828125,16.184566497802734,77.08085632324219,12930.4482421875,9943.6484375,100486.609375,1112.8499755859375
2021-06-01,125.25634765625,163.8576202392578,343.9705505371094,400.0780334472656,215.52978515625,67.38618469238281,49.03424072265625,99.82615661621094,121.5009536743164,165.6300048828125,16.750154495239258,77.06402587890625,13613.974609375,10453.103515625,100408.4453125,1130.510009765625
2021-07-01,129.48902893066406,165.36932373046875,353.81134033203125,409.844970703125,207.71185302734375,67.90728759765625,45.87790298461914,101.81294250488281,126.0167465209961,169.82000732421875,16.967689514160156,77.05562591552734,13331.134765625,10351.2119140625,100481.7109375,1142.1199951171875
2021-08-01,133.15609741210938,172.18136596679688,368.7373962402344,422.04193115234375,212.2879638671875,68.88972473144531,46.59808349609375,101.41134643554688,125.5880355834961,169.69000244140625,16.689247131347656,77.04715728759766,13043.5830078125,10429.947265625,100491.4921875,1165.510009765625
2021-09-01,124.56111907958984,166.21144104003906,347.781494140625,402.3724670410156,206.1732940673828,66.64295196533203,44.79319763183594,99.791748046875,121.93718719482422,164.22000122070312,17.559383392333984,77.05562591552734,12435.4794921875,9693.55078125,100564.7578125,1187.4300537109375
2021-10-01,134.16818237304688,180.4851531982422,375.1310729980469,430.604248046875,214.93862915039062,68.7615737915039,45.273311614990234,99.34971618652344,124.94293212890625,166.64999389648438,18.57744598388672,77.04715728759766,12147.9267578125,9517.5576171875,100554.9921875,1167.3699951171875
2021-11-01,133.35499572753906,173.35775756835938,382.621826171875,427.1444396972656,205.6266326904297,65.64344024658203,43.423973083496094,100.43470001220703,128.40577697753906,165.5,16.950288772583008,77.03028106689453,11780.2353515625,9184.095703125,100623.390625,1190.739990234375
2021-12-01,138.0279083251953,172.51873779296875,387.03094482421875,446.89892578125,210.29745483398438,68.52578735351562,44.07840347290039,99.90841674804688,125.81990051269531,170.9600067138672,18.081466674804688,77.03028106689453,12030.0771484375,9614.8173828125,100735.7421875,1189.8900146484375
2022-01-01,128.43162536621094,156.93870544433594,353.17730712890625,423.3288269042969,190.24620056152344,66.034912109375,44.06937789916992,97.79730987548828,120.89547729492188,168.08999633789062,19.508493423461914,77.03028106689453,10323.6171875,8447.7001953125,100784.5859375,1207.7099609375
2022-02-01,123.15930938720703,152.73533630371094,337.369140625,410.8335266113281,192.2126007080078,63.77044677734375,42.16548538208008,97.49992370605469,118.92120361328125,178.3800048828125,20.77019500732422,77.01347351074219,10625.3115234375,8387.4921875,100882.28125,1197.5899658203125
