date,open,high,low,close,volume
2025-12-29,5.260000228881836,5.502999782562256,4.190000057220459,4.420000076293945,129300
2025-12-30,4.190000057220459,4.190000057220459,3.950000047683716,3.9649999141693115,46100
2025-12-31,3.950000047683716,4.070000171661377,3.799999952316284,3.809999942779541,21600
2026-01-02,3.869999885559082,4.159999847412109,3.7699999809265137,4.159999847412109,26400
2026-01-05,4.050000190734863,4.103000164031982,3.9700000286102295,4.090000152587891,12700
2026-01-06,3.9800000190734863,4.078999996185303,3.9100000858306885,4.0,10600
2026-01-07,3.9000000953674316,4.550000190734863,3.8399999141693115,4.550000190734863,140700
2026-01-08,4.321000099182129,4.480000019073486,3.930000066757202,4.21999979019165,59400
2026-01-09,4.300000190734863,4.349999904632568,4.199999809265137,4.309999942779541,23200
2026-01-12,4.150000095367432,4.25,4.130000114440918,4.159999847412109,21100
2026-01-13,4.090000152587891,4.550000190734863,4.090000152587891,4.170000076293945,25900
2026-01-14,4.210000038146973,4.244999885559082,4.150000095367432,4.189000129699707,6300
2026-01-15,4.210000038146973,4.610000133514404,4.199999809265137,4.590000152587891,34900
2026-01-16,4.429999828338623,4.550000190734863,4.309999942779541,4.510000228881836,14000
2026-01-20,4.349999904632568,4.400000095367432,4.300000190734863,4.300000190734863,6300
2026-01-21,4.269999980926514,4.269999980926514,4.010000228881836,4.058000087738037,9100
2026-01-22,4.300000190734863,4.394999980926514,4.199999809265137,4.275000095367432,4800
2026-01-23,4.269999980926514,4.289999961853027,4.039999961853027,4.070000171661377,9700
2026-01-26,4.284999847412109,4.421000003814697,4.0,4.099999904632568,17800
2026-01-27,4.175000190734863,4.314000129699707,4.090000152587891,4.099999904632568,5600
2026-01-28,4.099999904632568,4.425000190734863,4.0,4.300000190734863,17000
2026-01-29,4.199999809265137,4.260000228881836,4.1570000648498535,4.159999847412109,9600
2026-01-30,4.159999847412109,4.559999942779541,4.159999847412109,4.420000076293945,22400
2026-02-02,4.300000190734863,4.5,4.170000076293945,4.409999847412109,7500
2026-02-03,4.49399995803833,4.952000141143799,4.425000190734863,4.53000020980835,58800
2026-02-04,4.554999828338623,4.639999866485596,4.360000133514404,4.389999866485596,13000
2026-02-05,4.211999893188477,4.340000152587891,3.950000047683716,3.9800000190734863,31300
2026-02-06,4.03000020980835,4.099999904632568,3.9600000381469727,3.9800000190734863,7500
2026-02-09,4.0,4.159999847412109,3.880000114440918,3.9739999771118164,11200
2026-02-10,3.9100000858306885,3.930000066757202,3.7699999809265137,3.7699999809265137,9000
2026-02-11,3.75,3.75,3.619999885559082,3.619999885559082,4800
2026-02-12,3.5999999046325684,3.755000114440918,2.9100000858306885,2.9100000858306885,57600
2026-02-13,2.759999990463257,3.0399999618530273,2.7200000286102295,2.859999895095825,24000
2026-02-17,2.759999990463257,2.8310000896453857,2.680000066757202,2.680000066757202,5400
2026-02-18,2.819999933242798,2.859999895095825,2.7130000591278076,2.759999990463257,2900
2026-02-19,2.759999990463257,3.049999952316284,2.6600000858306885,3.009999990463257,33200
2026-02-20,2.9800000190734863,2.9800000190734863,2.8499999046325684,2.9200000762939453,5300
2026-02-23,2.865000009536743,2.9200000762939453,2.865000009536743,2.880000114440918,4100
2026-02-24,2.930999994277954,3.0299999713897705,2.930999994277954,2.990000009536743,4200
2026-02-25,2.947999954223633,2.950000047683716,2.940000057220459,2.950000047683716,3200
2026-02-26,2.8299999237060547,2.9800000190734863,2.819999933242798,2.819999933242798,3600
2026-02-27,2.700000047683716,2.819999933242798,2.6700000762939453,2.7200000286102295,5700
2026-03-02,2.615000009536743,2.753000020980835,2.615000009536743,2.7200000286102295,3000
2026-03-03,2.7100000381469727,2.7200000286102295,2.63100004196167,2.6700000762939453,2300
2026-03-04,2.6700000762939453,2.700000047683716,2.609999895095825,2.640000104904175,2200
2026-03-05,2.700000047683716,2.700000047683716,2.700000047683716,2.700000047683716,2100
2026-03-06,2.7200000286102295,2.7200000286102295,2.7200000286102295,2.7200000286102295,600
2026-03-09,2.7200000286102295,2.9119999408721924,2.0,2.6500000953674316,36500
2026-03-10,2.450000047683716,2.8459999561309814,2.3499999046325684,2.380000114440918,7200
2026-03-11,2.799999952316284,2.799999952316284,2.509999990463257,2.509999990463257,1400
2026-03-12,2.430000066757202,2.440000057220459,2.430000066757202,2.430000066757202,700
2026-03-13,2.5899999141693115,2.7300000190734863,2.5199999809265137,2.5420000553131104,1400
2026-03-16,2.359999895095825,2.5959999561309814,2.309999942779541,2.5959999561309814,2900
2026-03-17,2.640000104904175,2.740000009536743,2.609999895095825,2.6500000953674316,3800
2026-03-18,2.6700000762939453,2.6700000762939453,2.6700000762939453,2.6700000762939453,600
2026-03-19,2.365999937057495,2.4749999046325684,2.365999937057495,2.4619998931884766,3900
2026-03-20,2.2639999389648438,2.4000000953674316,2.2639999389648438,2.4000000953674316,1000
2026-03-23,2.0799999237060547,2.319999933242798,2.0799999237060547,2.319999933242798,1900
2026-03-24,2.252000093460083,2.2799999713897705,2.190000057220459,2.2799999713897705,2400
2026-03-25,2.109999895095825,2.2899999618530273,2.0850000381469727,2.246999979019165,2900
2026-03-26,2.244999885559082,2.5299999713897705,2.2300000190734863,2.3399999141693115,4000
2026-03-27,2.5,3.2799999713897705,2.5,2.7249999046325684,20100
