date,open,high,low,close,volume
2025-12-29,620.0999755859375,622.780029296875,618.72998046875,620.8699951171875,32458300
2025-12-30,619.8400268554688,622.1799926757812,619.219970703125,619.4299926757812,31226800
2025-12-31,619.6500244140625,619.9600219726562,614.0499877929688,614.3099975585938,40746500
2026-01-02,620.0599975585938,622.8499755859375,610.1500244140625,613.1199951171875,61859200
2026-01-05,619.3200073242188,620.8099975585938,616.719970703125,617.989990234375,46828400
2026-01-06,619.22998046875,624.02001953125,618.5399780273438,623.4199829101562,43137500
2026-01-07,623.0399780273438,627.9400024414062,622.5599975585938,624.02001953125,44880300
2026-01-08,623.030029296875,623.4199829101562,617.7999877929688,620.469970703125,50435900
2026-01-09,621.4099731445312,627.8900146484375,619.0599975585938,626.6500244140625,49688700
2026-01-12,622.3099975585938,628.8499755859375,622.260009765625,627.1699829101562,37388700
2026-01-13,627.27001953125,629.469970703125,623.7000122070312,626.239990234375,44481400
2026-01-14,622.239990234375,623.4500122070312,614.5599975585938,619.5499877929688,72598700
2026-01-15,626.5999755859375,630.0,620.75,621.780029296875,53934900
2026-01-16,625.5,626.0800170898438,618.8800048828125,621.260009765625,61058100
2026-01-20,610.530029296875,615.0599975585938,607.0499877929688,608.0599975585938,81988900
2026-01-21,609.469970703125,620.4199829101562,607.8599853515625,616.280029296875,79837900
2026-01-22,622.3499755859375,622.4600219726562,617.780029296875,620.760009765625,42254800
2026-01-23,619.72998046875,625.4000244140625,618.6500244140625,622.719970703125,43645800
2026-01-26,623.2100219726562,627.6099853515625,622.1199951171875,625.4600219726562,35983000
2026-01-27,628.9099731445312,632.0399780273438,627.3400268554688,631.1300048828125,38997200
2026-01-28,635.4600219726562,636.5999755859375,631.8099975585938,633.219970703125,50691700
2026-01-29,632.6500244140625,633.6699829101562,618.27001953125,629.4299926757812,79944000
2026-01-30,625.7100219726562,628.260009765625,619.2999877929688,621.8699951171875,65650700
2026-02-02,618.7000122070312,628.489990234375,618.6599731445312,626.1400146484375,49020300
2026-02-03,628.2999877929688,629.97998046875,610.9600219726562,616.52001953125,81234000
2026-02-04,615.02001953125,615.0999755859375,600.469970703125,605.75,81850700
2026-02-05,600.2100219726562,604.8099975585938,594.760009765625,597.030029296875,89354500
2026-02-06,600.1900024414062,611.4099731445312,598.77001953125,609.6500244140625,78019300
2026-02-09,607.5399780273438,616.4600219726562,605.0700073242188,614.3200073242188,56797600
2026-02-10,615.3099975585938,617.02001953125,611.010009765625,611.469970703125,53938900
2026-02-11,616.3800048828125,617.52001953125,607.6900024414062,613.1099853515625,58575100
2026-02-12,614.7100219726562,615.8099975585938,599.5700073242188,600.6400146484375,81378900
2026-02-13,600.4299926757812,606.47998046875,596.4199829101562,601.9199829101562,69237500
2026-02-17,598.3800048828125,603.9500122070312,593.3400268554688,601.2999877929688,69013800
2026-02-18,602.1099853515625,609.77001953125,600.719970703125,605.7899780273438,64250700
2026-02-19,602.8099975585938,605.8200073242188,600.75,603.469970703125,60960800
2026-02-20,600.1199951171875,610.3499755859375,599.22998046875,608.8099975585938,74127300
2026-02-23,606.6099853515625,608.010009765625,599.0499877929688,601.4099731445312,63859100
2026-02-24,602.4000244140625,608.989990234375,599.72998046875,607.8699951171875,55023700
2026-02-25,611.0700073242188,616.8300170898438,611.0,616.6799926757812,55710700
2026-02-26,615.5900268554688,615.5900268554688,603.97998046875,609.239990234375,96178900
2026-02-27,602.97998046875,608.3200073242188,602.1900024414062,607.2899780273438,68125200
2026-03-02,598.8599853515625,609.9199829101562,597.989990234375,608.0900268554688,75264600
2026-03-03,596.3300170898438,603.9600219726562,591.8699951171875,601.5800170898438,97015500
2026-03-04,604.1599731445312,612.8800048828125,603.4299926757812,610.75,70943900
2026-03-05,607.4000244140625,612.760009765625,602.260009765625,608.9099731445312,89602400
2026-03-06,600.3099975585938,606.0,598.3300170898438,599.75,86302300
2026-03-09,594.22998046875,609.27001953125,591.3300170898438,607.760009765625,93068200
2026-03-10,607.780029296875,613.2899780273438,605.4199829101562,607.77001953125,64078900
2026-03-11,608.9500122070312,612.4299926757812,605.030029296875,607.6900024414062,60114800
2026-03-12,602.760009765625,604.1400146484375,597.0499877929688,597.260009765625,71836600
2026-03-13,599.72998046875,603.5999755859375,592.5700073242188,593.719970703125,63145500
2026-03-16,600.0399780273438,603.8599853515625,599.1099853515625,600.3800048828125,49077200
2026-03-17,603.1400146484375,605.9000244140625,601.8699951171875,603.3099975585938,47106600
2026-03-18,601.489990234375,603.1599731445312,594.5599975585938,594.9000244140625,56128000
2026-03-19,589.510009765625,595.7999877929688,587.0800170898438,593.02001953125,75597600
2026-03-20,591.0599975585938,591.1699829101562,578.5399780273438,582.0599975585938,91964700
2026-03-23,590.52001953125,595.0800170898438,585.9600219726562,588.0,89936100
2026-03-24,584.8099975585938,587.9299926757812,581.9299926757812,583.97998046875,57750900
2026-03-25,589.1400146484375,591.3699951171875,585.6900024414062,587.8200073242188,60475500
2026-03-26,582.5999755859375,584.6300048828125,573.4299926757812,573.7899780273438,81492100
2026-03-27,570.8099975585938,571.02001953125,561.5700073242188,562.5800170898438,82497000
