date,open,high,low,close,volume
2024-11-07,22.479999542236328,25.780000686645508,22.110000610351562,25.479999542236328,88234700
2024-11-08,25.690000534057617,26.25,23.760000228881836,24.520000457763672,60549600
2024-11-11,22.350000381469727,23.65999984741211,21.299999237060547,23.229999542236328,71258400
2024-11-12,22.110000610351562,23.059999465942383,21.579999923706055,21.700000762939453,44022500
2024-11-13,21.010000228881836,21.799999237060547,20.270000457763672,20.329999923706055,55525500
2024-11-14,17.989999771118164,19.239999771118164,17.360000610351562,18.010000228881836,95152100
2024-11-15,17.799999237060547,18.790000915527344,17.25,18.579999923706055,74025400
2024-11-18,20.030000686645508,23.8799991607666,20.0,21.540000915527344,178890800
2024-11-19,27.110000610351562,29.5,25.610000610351562,28.270000457763672,235282900
2024-11-20,27.290000915527344,27.709999084472656,24.81999969482422,25.799999237060547,105366500
2024-11-21,27.68000030517578,30.5,26.510000228881836,29.700000762939453,118032600
2024-11-22,30.84000015258789,34.369998931884766,30.5,33.150001525878906,159607100
2024-11-25,36.029998779296875,39.22999954223633,35.54999923706055,38.40999984741211,170113700
2024-11-26,37.59000015258789,37.66999816894531,34.029998779296875,34.43000030517578,95313000
2024-11-27,35.2599983215332,37.13999938964844,34.43000030517578,35.06999969482422,63261300
2024-11-29,32.970001220703125,33.4900016784668,31.110000610351562,32.63999938964844,60119900
2024-12-02,37.779998779296875,44.150001525878906,35.31999969482422,42.0,263221600
2024-12-03,44.41999816894531,45.9900016784668,38.81999969482422,40.209999084472656,204353000
2024-12-04,40.150001525878906,42.5,39.52000045776367,41.810001373291016,96994400
2024-12-05,42.41999816894531,42.83000183105469,40.91999816894531,41.13999938964844,71100400
2024-12-06,42.029998779296875,44.970001220703125,41.34000015258789,43.93000030517578,108671300
2024-12-09,47.93000030517578,48.0,44.09000015258789,44.15999984741211,98777300
2024-12-10,43.38999938964844,43.40999984741211,39.77000045776367,40.540000915527344,83380600
2024-12-11,38.189998626708984,38.79999923706055,36.06999969482422,38.290000915527344,79559900
2024-12-12,37.810001373291016,39.79999923706055,37.5,37.93000030517578,39402400
2024-12-13,37.0,37.54999923706055,35.54999923706055,36.45000076293945,64847400
2024-12-16,31.510000228881836,35.380001068115234,31.200000762939453,33.439998626708984,82607200
2024-12-17,33.63999938964844,35.369998931884766,33.34000015258789,33.79999923706055,41821700
2024-12-18,33.79999923706055,34.720001220703125,32.0099983215332,32.22999954223633,48011000
2024-12-19,32.91999816894531,33.470001220703125,30.81999969482422,31.239999771118164,39138300
2024-12-20,30.950000762939453,33.470001220703125,30.510000228881836,31.59000015258789,85656300
2024-12-23,31.81999969482422,32.59000015258789,31.579999923706055,32.400001525878906,26032300
2024-12-24,32.29999923706055,35.5,32.189998626708984,34.33000183105469,41339700
2024-12-26,35.09000015258789,35.40999984741211,33.0,33.7400016784668,28146700
2024-12-27,33.25,33.560001373291016,31.639999389648438,31.979999542236328,32070600
2024-12-30,31.280000686645508,31.489999771118164,30.1200008392334,30.68000030517578,32119900
2024-12-31,30.8700008392334,31.389999389648438,29.950000762939453,30.479999542236328,26546700
2025-01-02,30.969999313354492,31.389999389648438,29.899999618530273,30.049999237060547,24396500
2025-01-03,30.40999984741211,33.45000076293945,30.1299991607666,33.33000183105469,34497000
2025-01-06,34.95000076293945,38.5,34.91999816894531,36.45000076293945,56472600
2025-01-07,36.34000015258789,36.54999923706055,34.060001373291016,34.380001068115234,33287800
2025-01-08,33.970001220703125,33.970001220703125,31.719999313354492,32.61000061035156,25899100
2025-01-10,32.29999923706055,34.08000183105469,31.709999084472656,32.599998474121094,29754900
2025-01-13,30.84000015258789,31.239999771118164,29.010000228881836,31.079999923706055,33913100
2025-01-14,31.950000762939453,32.38999938964844,30.399999618530273,30.530000686645508,21517900
2025-01-15,31.3799991607666,31.709999084472656,30.479999542236328,30.989999771118164,27416700
2025-01-16,31.899999618530273,32.81999969482422,30.889999389648438,31.1200008392334,26766800
2025-01-17,31.75,31.829999923706055,30.760000228881836,30.81999969482422,24396500
2025-01-21,31.3799991607666,33.4900016784668,31.110000610351562,32.45000076293945,40097600
2025-01-22,33.97999954223633,34.97999954223633,32.70000076293945,33.86000061035156,46466200
2025-01-23,33.25,33.849998474121094,32.790000915527344,33.40999984741211,21534400
2025-01-24,34.0,34.70000076293945,33.060001373291016,33.27000045776367,31728400
2025-01-27,30.309999465942383,31.950000762939453,28.420000076293945,29.06999969482422,59858800
2025-01-28,29.440000534057617,29.700000762939453,27.219999313354492,28.18000030517578,35715300
2025-01-29,28.31999969482422,28.510000228881836,27.610000610351562,27.799999237060547,25802700
2025-01-30,28.579999923706055,28.809999465942383,27.809999465942383,28.639999389648438,22577100
2025-01-31,28.700000762939453,30.760000228881836,28.34000015258789,28.520000457763672,37988200
2025-02-03,27.200000762939453,27.610000610351562,25.709999084472656,26.850000381469727,44755500
2025-02-04,27.81999969482422,29.450000762939453,27.350000381469727,29.15999984741211,35954600
2025-02-05,31.030000686645508,33.130001068115234,29.75,31.489999771118164,82863100
2025-02-06,31.969999313354492,34.45000076293945,31.850000381469727,33.84000015258789,66262400
2025-02-07,34.54999923706055,36.959999084472656,34.33000183105469,36.279998779296875,72679900
2025-02-10,38.0,42.880001068115234,37.36000061035156,42.650001525878906,134627800
