date,open,high,low,close,volume
2026-01-02,218.8999938964844,227.1499938964844,218.8999938964844,223.47000122070312,36446200
2026-01-05,230.25,234.0200042724609,220.47999572753903,221.0800018310547,31941100
2026-01-06,222.7100067138672,222.9199981689453,211.25,214.3500061035156,40033200
2026-01-07,212.1300048828125,212.1300048828125,207.1699981689453,210.0200042724609,29715500
2026-01-08,210.8999938964844,210.94000244140625,203.3300018310547,204.67999267578125,27505000
2026-01-09,205.72000122070312,207.3000030517578,203.07000732421875,203.1699981689453,24217300
2026-01-12,201.17999267578125,209.8800048828125,199.8000030517578,207.69000244140625,27287300
2026-01-13,215.1000061035156,223.1100006103516,214.97999572753903,220.97000122070312,56894900
2026-01-14,217.5399932861328,224.08999633789065,215.1100006103516,223.6000061035156,40466500
2026-01-15,227.8999938964844,238.3500061035156,227.22000122070312,227.9199981689453,55270200
2026-01-16,234.3000030517578,234.4900054931641,228.8600006103516,231.8300018310547,42545600
2026-01-20,226.0800018310547,239.5,225.41000366210932,231.9199981689453,44327700
2026-01-21,235.9900054931641,252.8999938964844,235.77999877929688,249.8000030517578,62385600
2026-01-22,251.75,256.0799865722656,246.6300048828125,253.72999572753903,37945000
2026-01-23,261.17999267578125,266.9599914550781,256.25,259.67999267578125,47525900
2026-01-26,256.75,258.2900085449219,250.3000030517578,251.3099975585937,30672500
2026-01-27,252.16000366210932,255.5500030517578,247.9600067138672,252.02999877929688,25691600
2026-01-28,254.1300048828125,257.3999938964844,250.2100067138672,252.7400054931641,27061200
2026-01-29,254.66000366210932,260.5299987792969,240.91000366210932,252.17999267578125,31685200
2026-01-30,236.92999267578125,245.2400054931641,234.5500030517578,236.72999572753903,40035700
2026-02-02,235.7700042724609,249.97000122070312,235.0,246.2700042724609,36308100
2026-02-03,251.5500030517578,252.6499938964844,237.0399932861328,242.1100006103516,53097100
2026-02-04,215.0,218.5800018310547,199.1499938964844,200.19000244140625,107173300
2026-02-05,201.8600006103516,204.0399932861328,190.72000122070312,192.5,62196400
2026-02-06,197.1300048828125,209.2700042724609,196.42999267578125,208.44000244140625,54504500
2026-02-09,206.8999938964844,217.6000061035156,204.1499938964844,216.0,38810800
2026-02-10,215.13999938964844,219.38999938964844,213.1300048828125,213.57000732421875,25326700
2026-02-11,217.8800048828125,219.6499938964844,209.2100067138672,213.5800018310547,33384700
2026-02-12,215.8300018310547,218.4600067138672,205.13999938964844,205.94000244140625,32181000
2026-02-13,204.0200042724609,210.0500030517578,203.8800048828125,207.32000732421875,26123900
2026-02-17,202.1499938964844,205.3000030517578,194.8300018310547,203.0800018310547,33712100
2026-02-18,198.41000366210932,203.1999969482422,195.0,200.1199951171875,35664100
2026-02-19,200.1100006103516,204.1000061035156,198.2899932861328,203.3699951171875,25842300
2026-02-20,200.1199951171875,204.8699951171875,198.5599975585937,200.1499938964844,36317300
2026-02-23,198.08999633789065,199.3800048828125,194.1499938964844,196.6000061035156,28187900
2026-02-24,211.6300048828125,216.7100067138672,206.5,213.83999633789065,81367000
2026-02-25,214.82000732421875,216.6999969482422,210.3300018310547,210.8600006103516,44588100
2026-02-26,208.8000030517578,209.7899932861328,201.4600067138672,203.67999267578125,35020500
2026-02-27,200.1100006103516,201.88999938964844,197.7400054931641,200.2100067138672,31312400
2026-03-02,193.8500061035156,198.7400054931641,190.0,198.6199951171875,34120200
2026-03-03,191.4600067138672,193.63999938964844,188.22000122070312,190.9499969482422,37785700
2026-03-04,192.1199951171875,202.44000244140625,189.8600006103516,202.07000732421875,40912600
2026-03-05,197.7700042724609,203.7899932861328,194.8800048828125,199.4499969482422,36000700
2026-03-06,195.2700042724609,200.2400054931641,191.25,192.42999267578125,33913800
2026-03-09,189.3600006103516,202.97000122070312,189.0200042724609,202.67999267578125,38877200
2026-03-10,202.509994506836,206.58999633789065,202.1999969482422,203.22999572753903,29139200
2026-03-11,205.1100006103516,209.2100067138672,203.6300048828125,204.8300018310547,23076400
2026-03-12,202.8300018310547,203.6199951171875,196.6699981689453,197.7400054931641,28886900
2026-03-13,198.1100006103516,199.67999267578125,192.2700042724609,193.38999938964844,27561900
2026-03-16,194.97999572753903,200.1699981689453,194.8000030517578,196.5800018310547,30285200
2026-03-17,196.67999267578125,199.2100067138672,195.259994506836,196.3099975585937,22779700
2026-03-18,196.0,202.8600006103516,195.75,199.4600067138672,28518600
2026-03-19,195.0319976806641,201.44000244140625,192.8300018310547,200.5261993408203,16069537
